speed_actual,speed_target,soc,ice_torque,nox,fuel,fuel_tot_gps,co2_tp_gps,engine_on,ice_speed_rpm,em2_torque_nm,brake_perc,em1_torque_ist_nm,em2_torque_ist_nm,sun_speed_rpm,ring_speed_rpm
49.297573,50.0,0.7078322,88.43408,0.011121303,17.544158935546875,0.7719581,0.053746402,True,1316.3536376953125,-74.74829,1.1545181,-35.53242111206055,-83.94782257080078,1916.1949462890625,907.0010375976562
49.568237,50.0,0.7078028,87.33765,0.011051983,18.504913330078125,0.8468213,0.05669591,True,1367.8343505859375,113.513916,1.019153,-36.1563606262207,116.48920440673828,1993.4527587890625,879.8139038085938
49.39907,50.0,0.7078625,103.22937,0.010484189,18.01552963256836,0.7393913,0.055624694,True,1222.603515625,-41.826477,1.1605054,-46.93640899658203,-52.276153564453125,1757.492919921875,908.0180053710938
49.476143,50.0,0.7078586,75.67659,0.010495275,18.182966232299805,0.8153136,0.062737375,True,1344.720947265625,60.766968,1.0532737,-26.43956184387207,67.89148712158203,1873.9718017578125,886.304931640625
49.532635,50.0,0.7078798,110.45456,0.010026336,18.587230682373047,0.7474308,0.059096813,True,1184.5880126953125,23.775604,1.1298299,-52.90456771850586,18.0056095123291,1704.9261474609375,901.7045288085938
49.392002,50.0,0.7079108,74.46721,0.009927437,17.919261932373047,0.7682164,0.066922516,True,1292.5909423828125,-8.428619,1.1078835,-24.313364028930664,-5.923129558563232,1761.3248291015625,896.375732421875
49.61867,50.0,0.707895,106.54443,0.009727806,18.97364044189453,0.77260137,0.06407988,True,1202.67822265625,82.163574,1.0860175,-50.1585807800293,81.32889556884766,1717.1910400390625,893.368896484375
49.376675,50.0,0.70794845,84.22655,0.009382039,17.851423263549805,0.71592474,0.06889731,True,1207.925048828125,-48.45874,1.1551142,-31.922903060913086,-53.553619384765625,1614.1434326171875,906.6725463867188
49.61061,50.0,0.7079201,93.94476,0.009299874,18.955402374267578,0.77657866,0.07029557,True,1223.920654296875,97.1156,1.0654181,-40.35851287841797,99.87752532958984,1679.11083984375,889.6846313476562
49.44018,50.0,0.7079678,97.80023,0.008800492,18.164752960205078,0.68783,0.07046881,True,1126.949951171875,-35.580963,1.1718541,-42.77566146850586,-43.8072395324707,1483.32080078125,910.9634399414062
49.545376,50.0,0.7079537,82.42174,0.0086520165,18.637449264526367,0.7497165,0.076197535,True,1214.993408203125,65.96417,1.0811687,-30.979206085205078,72.12932586669922,1585.8748779296875,893.1668090820312
49.55096,50.0,0.70797306,105.52692,0.0082512945,18.665069580078125,0.6904702,0.07344872,True,1085.150634765625,13.55307,1.1541277,-49.17368698120117,7.786447525024414,1424.8487548828125,908.166015625
49.488472,50.0,0.7079858,80.07475,0.007953197,18.31583595275879,0.703912,0.080249816,True,1167.0692138671875,13.444733,1.1226952,-28.361425399780273,17.22859764099121,1463.712158203125,901.114013671875
49.637012,50.0,0.70797426,102.97806,0.0077320635,19.022384643554688,0.70399237,0.07812995,True,1089.0172119140625,60.72278,1.1221111,-47.415035247802734,59.682891845703125,1415.334716796875,902.8724365234375
49.484028,50.0,0.70800585,86.57794,0.007335469,18.24510955810547,0.66562796,0.082279444,True,1099.563720703125,-20.80777,1.1629581,-33.450870513916016,-23.145139694213867,1343.0814208984375,909.6375122070312
49.65204,50.0,0.7079819,94.10654,0.0071710795,19.04205894470215,0.7045026,0.08332968,True,1104.9736328125,75.569885,1.1048973,-40.27312469482422,78.34801483154297,1388.6845703125,900.2041015625
49.533146,50.0,0.70801187,95.62637,0.0067801178,18.44596290588379,0.6473448,0.08368608,True,1039.859130859375,-16.361115,1.1792421,-41.10342788696289,-21.8500919342041,1249.2410888671875,914.0479125976562
49.618332,50.0,0.70799595,86.28044,0.006561756,18.835227966308594,0.68634033,0.087849945,True,1102.4647216796875,56.674255,1.1140406,-33.50838851928711,61.590335845947266,1329.1441650390625,902.4667358398438
49.61114,50.0,0.70800704,100.419464,0.006291285,18.79073715209961,0.65189505,0.08600181,True,1017.295166015625,15.207855,1.167503,-45.320072174072266,10.95958137512207,1223.2166748046875,913.3658447265625
49.584072,50.0,0.70800966,84.88304,0.0060166866,18.602807998657227,0.65937877,0.09075865,True,1074.287353515625,22.342987,1.1416942,-31.941673278808594,25.580183029174805,1254.10400390625,908.1537475585938
49.667755,50.0,0.7080009,98.559845,0.0058401674,19.00832176208496,0.6607375,0.08951324,True,1025.1983642578125,45.780518,1.1455595,-43.94672393798828,44.924137115478516,1227.025390625,910.7366333007812
49.58172,50.0,0.708016,88.923065,0.005559325,18.5418701171875,0.63888955,0.09247407,True,1034.471435546875,0.61257935,1.1673778,-35.289127349853516,-0.07126888632774353,1185.2005615234375,914.1859130859375
49.68027,50.0,0.7079993,93.16272,0.005398065,19.01332664489746,0.6619642,0.093396604,True,1040.4130859375,55.712646,1.133436,-39.34312438964844,57.798282623291016,1222.142333984375,909.6652221679688
49.613644,50.0,0.70801413,94.05704,0.005167663,18.662761688232422,0.63279366,0.09400773,True,1005.5623779296875,2.9377136,1.1761218,-39.831336975097656,0.05295417085289955,1147.138916015625,917.6524658203125
49.663788,50.0,0.70800257,88.9129,0.0049809813,18.876693725585938,0.6534538,0.096762896,True,1043.5394287109375,44.47818,1.1381298,-35.523502349853516,47.74001693725586,1197.8876953125,911.59228515625
49.65831,50.0,0.7080073,96.506226,0.004815623,18.83942985534668,0.6368935,0.096179634,True,997.7774658203125,20.482178,1.1685133,-42.11277389526367,18.147537231445312,1142.3748779296875,918.1534423828125
49.64648,50.0,0.70800674,88.22409,0.0046115965,18.74060821533203,0.64092755,0.099261075,True,1031.147705078125,25.683716,1.1530578,-34.76027297973633,27.806230545043945,1163.006591796875,915.530029296875
49.69013,50.0,0.7080011,95.43935,0.004480943,18.945518493652344,0.6424773,0.09902477,True,1005.6221923828125,37.156525,1.1557579,-41.2896842956543,36.76699447631836,1150.839111328125,917.5382690429688
49.646732,50.0,0.70800793,90.349915,0.0042878687,18.699440002441406,0.6317282,0.101127595,True,1012.3897705078125,14.110413,1.1664271,-36.60093688964844,14.101469993591309,1131.5604248046875,919.5709838867188
49.699074,50.0,0.7079986,92.611206,0.0041544884,18.94010353088379,0.6436274,0.10204953,True,1016.009521484375,42.6167,1.1487097,-38.82320022583008,43.95161056518555,1152.8350830078125,917.7529907226562
49.665405,50.0,0.70800555,92.979675,0.003994882,18.753116607666016,0.62916374,0.10288307,True,998.8746337890625,15.195404,1.1707336,-38.99989318847656,13.946550369262695,1115.0477294921875,922.2311401367188
49.693108,50.0,0.7079989,90.39406,0.0038429648,18.863502502441406,0.6394024,0.104745924,True,1018.9466552734375,36.93405,1.1508197,-36.81874084472656,38.86884307861328,1142.222900390625,919.5435791015625
49.690834,50.0,0.7080009,94.197754,0.0037183464,18.837865829467773,0.63125443,0.104906976,True,995.7881469726562,24.241516,1.1666596,-40.1780891418457,23.186901092529297,1113.6627197265625,923.367431640625
49.6868,50.0,0.7080002,89.98535,0.003557384,18.788799285888672,0.6329973,0.10691106,True,1013.25634765625,27.36618,1.1584044,-36.41323471069336,28.68033790588379,1124.4686279296875,922.4002685546875
49.709858,50.0,0.70799714,93.62259,0.0034498274,18.888336181640625,0.63377976,0.10719767,True,1000.2057495117188,32.90674,1.1600316,-39.74644088745117,32.840980529785156,1117.69482421875,923.9063110351562
49.689613,50.0,0.7080001,91.013504,0.0032992512,18.762922286987305,0.62801814,0.1086683,True,1003.769287109375,21.475983,1.165247,-37.34221267700195,21.70536231994629,1107.4287109375,925.3023681640625
49.71744,50.0,0.70799506,92.15242,0.0031880885,18.88274383544922,0.63372564,0.10950178,True,1005.3875732421875,35.816742,1.1564195,-38.474342346191406,36.66278839111328,1117.3907470703125,924.8446044921875
49.7019,50.0,0.70799834,92.28876,0.0030625612,18.786514282226562,0.6262076,0.11029059,True,996.7050170898438,22.003693,1.1675537,-38.539371490478516,21.57649803161621,1097.511962890625,927.49462890625
