speed_actual,speed_target,soc,ice_torque,nox,fuel,fuel_tot_gps,co2_tp_gps,engine_on,ice_speed_rpm,em2_torque_nm,brake_perc,em1_torque_ist_nm,em2_torque_ist_nm,sun_speed_rpm,ring_speed_rpm
49.453617,50.0,0.6928546,-20.275011,0.008525252,4.847250461578369,0.67639136,0.25677067,True,4000.0,39.891937,0.0,-0.16985557973384857,4.994511604309082,-9.928829193115234,412.247314453125
49.443943,50.0,0.69272065,-19.739119,0.008312717,4.99036979675293,0.69061184,0.24317831,True,4000.0,34.970917,0.0,-0.1942976713180542,4.903717994689941,-10.736050605773926,404.4175109863281
49.4419,50.0,0.6925917,-19.601686,0.008080661,4.954951286315918,0.69074655,0.23040092,True,4000.0,38.80362,0.0,-0.1964634358882904,4.8457465171813965,-13.755361557006836,397.6744384765625
49.433205,50.0,0.69246507,-19.126556,0.007890388,5.071691513061523,0.7028191,0.2188122,True,4000.0,35.29483,0.0,-0.21455951035022736,4.760873317718506,-14.145089149475098,390.1401062011719
49.429928,50.0,0.692343,-18.934938,0.0076916814,5.060821533203125,0.7047601,0.20809835,True,4000.0,38.156067,0.0,-0.21680089831352234,4.697269439697266,-16.083477020263672,383.4181213378906
49.421864,50.0,0.6922228,-18.494263,0.0075277686,5.160473823547363,0.7154579,0.19849035,True,4000.0,35.716217,0.0,-0.23045547306537628,4.612105846405029,-16.115211486816406,376.1361389160156
49.41786,50.0,0.6921061,-18.260908,0.0073614717,5.1673264503479,0.71872854,0.18968886,True,4000.0,37.87848,0.0,-0.23286186158657074,4.540132999420166,-17.212661743164062,369.464599609375
49.4104,50.0,0.6919911,-17.853897,0.0072235167,5.252895355224609,0.7282338,0.18183878,True,4000.0,36.187714,0.0,-0.24329873919487,4.451661109924316,-16.914167404174805,362.40618896484375
49.406044,50.0,0.69187915,-17.600418,0.007086396,5.271295547485352,0.7323029,0.17467985,True,4000.0,37.848602,0.0,-0.24553324282169342,4.3725128173828125,-17.372982025146484,355.81854248046875
49.399364,50.0,0.6917685,-17.224487,0.0069717616,5.34600830078125,0.74083924,0.16829845,True,4000.0,36.690887,0.0,-0.2534262239933014,4.281805515289307,-16.81599235534668,348.9708557128906
49.39506,50.0,0.6916602,-16.970505,0.0068593025,5.370278358459473,0.74520445,0.1624845,True,4000.0,37.944305,0.0,-0.2553238272666931,4.198635101318359,-16.78392791748047,342.49127197265625
49.389225,50.0,0.6915535,-16.633041,0.006764874,5.435095310211182,0.75275874,0.15729675,True,4000.0,37.160034,0.0,-0.26102355122566223,4.108732223510742,-16.029926300048828,335.8504638671875
49.385204,50.0,0.6914487,-16.389511,0.0066731274,5.462528705596924,0.7571778,0.15256771,True,4000.0,38.104248,0.0,-0.2623298764228821,4.02589750289917,-15.652761459350586,329.5030212402344
49.380203,50.0,0.6913452,-16.090256,0.0065954626,5.518741607666016,0.7638314,0.14833686,True,4000.0,37.576447,0.0,-0.2662007510662079,3.9400177001953125,-14.76389217376709,323.0657043457031
49.376545,50.0,0.6912434,-15.8645935,0.0065206587,5.547133445739746,0.7681024,0.14447555,True,4000.0,38.27591,0.0,-0.26686763763427734,3.8608574867248535,-14.140460968017578,316.86639404296875
49.37219,50.0,0.6911433,-15.600876,0.006456852,5.596299171447754,0.7739725,0.14101022,True,4000.0,37.936096,0.0,-0.2692053020000458,3.7812490463256836,-13.16597843170166,310.63153076171875
49.36888,50.0,0.6910445,-15.390259,0.0063958615,5.625485897064209,0.7781205,0.13784021,True,4000.0,38.46933,0.0,-0.26928091049194336,3.7076547145843506,-12.380574226379395,304.5929260253906
49.365086,50.0,0.69094765,-15.156647,0.0063432157,5.668771743774414,0.7833226,0.13498148,True,4000.0,38.2464,0.0,-0.2705116271972656,3.6347715854644775,-11.3406400680542,298.55450439453125
49.36208,50.0,0.6908519,-14.962143,0.006293282,5.697884559631348,0.7872853,0.1323598,True,4000.0,38.669373,0.0,-0.2700715959072113,3.567157030105591,-10.443838119506836,292.68621826171875
49.35871,50.0,0.6907571,-14.751465,0.0062498003,5.7369208335876465,0.7919905,0.12998217,True,4000.0,38.526947,0.0,-0.2704841196537018,3.5007221698760986,-9.360601425170898,286.84088134765625
49.355927,50.0,0.6906639,-14.569794,0.0062086433,5.765749931335449,0.79579186,0.12779266,True,4000.0,38.868958,0.0,-0.26968657970428467,3.4386067390441895,-8.383143424987793,281.1462097167969
49.3529,50.0,0.6905714,-14.376282,0.0061726123,5.8017473220825195,0.8001294,0.1257939,True,4000.0,38.791138,0.0,-0.2695353031158447,3.3777003288269043,-7.267842769622803,275.49224853515625
49.350327,50.0,0.69048053,-14.205475,0.0061384737,5.829963684082031,0.80376863,0.1239436,True,4000.0,39.06842,0.0,-0.26850399374961853,3.3201966285705566,-6.228570461273193,269.9736328125
49.34766,50.0,0.69038975,-14.026886,0.0061083734,5.863399505615234,0.8077955,0.122243434,True,4000.0,39.038788,0.0,-0.2679264545440674,3.2639048099517822,-5.090792179107666,264.5091857910156
49.345356,50.0,0.6903007,-13.866501,0.0060800463,5.8907151222229,0.8112664,0.12066126,True,4000.0,39.25299,0.0,-0.26674389839172363,3.2103476524353027,-4.002927780151367,259.1670227050781
49.34298,50.0,0.6902117,-13.702972,0.0060549527,5.921382904052734,0.8149636,0.11919868,True,4000.0,39.25183,0.0,-0.2657950818538666,3.1581625938415527,-2.8515965938568115,253.89036560058594
49.3409,50.0,0.6901238,-13.552811,0.0060313493,5.947778224945068,0.81826806,0.117832154,True,4000.0,39.421387,0.0,-0.2644062638282776,3.108440399169922,-1.7399321794509888,248.7269287109375
49.33884,50.0,0.6900367,-13.40065,0.006010413,5.976439476013184,0.8217225,0.116561145,True,4000.0,39.437378,0.0,-0.26318931579589844,3.0601394176483154,-0.5859565138816833,243.63623046875
49.337013,50.0,0.6899501,-13.261414,0.005990714,6.001379013061523,0.82482195,0.115368634,True,4000.0,39.564117,0.0,-0.2616354525089264,3.0140087604522705,0.539260745048523,238.65060424804688
49.33519,50.0,0.6898642,-13.121902,0.0059732497,6.0279340744018555,0.82801867,0.11425564,True,4000.0,39.58664,0.0,-0.2601641118526459,2.9694759845733643,1.6876170635223389,233.7433624267578
