Time,T_amb,p_amb,ICE_Speed_soll,fuel,EM2_Torque,Brake,ICE_Torque_pred,NO_out_m_pred,NO2_out_m_pred,CO_out_m_pred,CO2_out_m_pred,Car_Speed_pred,SOC_pred
844.0,298,1,2500,40,0,0,221.1312,0.007568646,6.249397e-06,3.5948808e-05,0.14995988,93.09948,0.64968497
844.5,298,1,2500,40,0,0,221.12923,0.007567046,6.2690915e-06,3.5491685e-05,0.15003417,93.18342,0.64986867
845.0,298,1,2500,40,0,0,221.12708,0.007565273,6.2884e-06,3.5077686e-05,0.1501064,93.26632,0.65005213
845.5,298,1,2500,40,0,0,221.12477,0.007563483,6.308996e-06,3.4706816e-05,0.15017714,93.34814,0.6502353
846.0,298,1,2500,40,0,0,221.12234,0.007561537,6.328948e-06,3.4344568e-05,0.15024601,93.428955,0.6504182
846.5,298,1,2500,40,0,0,221.11975,0.0075595654,6.349415e-06,3.3939195e-05,0.15031306,93.50875,0.65060085
847.0,298,1,2500,40,0,0,221.11705,0.0075576627,6.3697535e-06,3.3680444e-05,0.15037848,93.587524,0.65078324
847.5,298,1,2500,40,0,0,221.11423,0.0075557083,6.389834e-06,3.3344073e-05,0.15044226,93.66534,0.65096563
848.0,298,1,2500,40,0,0,221.1113,0.0075538573,6.4106875e-06,3.3050823e-05,0.15050447,93.742165,0.6511475
848.5,298,1,2500,40,0,0,221.1083,0.0075520757,6.430897e-06,3.2740325e-05,0.15056495,93.81799,0.6513295
849.0,298,1,2500,40,0,0,221.10524,0.0075505883,6.4520077e-06,3.250745e-05,0.15062395,93.89292,0.651511
849.5,298,1,2500,40,0,0,221.10204,0.007549101,6.472346e-06,3.2283202e-05,0.1506814,93.96686,0.65169245
850.0,298,1,2500,40,0,0,221.09883,0.007547847,6.493714e-06,3.2076205e-05,0.15073714,94.039856,0.6518737
850.5,298,1,2500,40,0,0,221.09555,0.0075468263,6.51431e-06,3.1800206e-05,0.1507915,94.11195,0.6520546
851.0,298,1,2500,40,0,0,221.0922,0.0075459788,6.536193e-06,3.163633e-05,0.15084435,94.18308,0.6522353
851.5,298,1,2500,40,0,0,221.08878,0.007545451,6.557175e-06,3.1481082e-05,0.15089583,94.25338,0.65241593
852.0,298,1,2500,40,0,0,221.08537,0.0075451485,6.5777704e-06,3.1291333e-05,0.15094572,94.32278,0.65259635
852.5,298,1,2500,40,0,0,221.0819,0.0075451746,6.5996533e-06,3.1049833e-05,0.1509942,94.391235,0.6527764
853.0,298,1,2500,40,0,0,221.0784,0.007545434,6.6210214e-06,3.095496e-05,0.15104131,94.45887,0.6529563
853.5,298,1,2500,40,0,0,221.07487,0.0075460738,6.643291e-06,3.076521e-05,0.15108667,94.525635,0.6531361
854.0,298,1,2500,40,0,0,221.07137,0.007546956,6.6651737e-06,3.0592713e-05,0.15113111,94.59153,0.6533156
854.5,298,1,2500,40,0,0,221.06783,0.007548314,6.6877005e-06,3.0489213e-05,0.15117379,94.65663,0.65349525
855.0,298,1,2500,40,0,0,221.06427,0.007549992,6.709326e-06,3.0359837e-05,0.15121543,94.72085,0.6536745
855.5,298,1,2500,40,0,0,221.0607,0.0075519807,6.7309516e-06,3.0195964e-05,0.15125574,94.78429,0.6538535
856.0,298,1,2500,40,0,0,221.05719,0.0075544193,6.753349e-06,3.0057965e-05,0.1512943,94.84688,0.65403223
856.5,298,1,2500,40,0,0,221.0536,0.007557144,6.776648e-06,2.9928591e-05,0.151332,94.90869,0.6542109
857.0,298,1,2500,40,0,0,221.05008,0.0075602573,6.798531e-06,2.984234e-05,0.15136804,94.96976,0.6543895
857.5,298,1,2500,40,0,0,221.04654,0.007563846,6.8211866e-06,2.9687091e-05,0.151403,95.029976,0.6545678
858.0,298,1,2500,40,0,0,221.04301,0.007567781,6.844357e-06,2.9583593e-05,0.15143663,95.08944,0.654746
858.5,298,1,2500,40,0,0,221.03949,0.0075721657,6.8682994e-06,2.9402468e-05,0.15146905,95.14815,0.65492404
859.0,298,1,2500,40,0,0,221.03603,0.0075768707,6.8915983e-06,2.9333469e-05,0.15150015,95.20612,0.6551017
859.5,298,1,2500,40,0,0,221.03255,0.0075820596,6.9151547e-06,2.9212719e-05,0.15153007,95.26333,0.65527964
860.0,298,1,2500,40,0,0,221.0291,0.007587672,6.9384537e-06,2.9169594e-05,0.15155877,95.31981,0.65545696
860.5,298,1,2500,40,0,0,221.02567,0.0075936224,6.9627827e-06,2.9031595e-05,0.15158643,95.37554,0.6556344
861.0,298,1,2500,40,0,0,221.02226,0.007600074,6.9869825e-06,2.885047e-05,0.15161276,95.4306,0.6558116
861.5,298,1,2500,40,0,0,221.0189,0.0076068975,7.010539e-06,2.8790097e-05,0.15163791,95.48494,0.65598863
862.0,298,1,2500,40,0,0,221.01553,0.00761411,7.036155e-06,2.8729723e-05,0.15166192,95.538574,0.6561654
862.5,298,1,2500,40,0,0,221.01222,0.0076217726,7.0599685e-06,2.8548598e-05,0.15168485,95.59152,0.6563422
863.0,298,1,2500,40,0,0,221.00894,0.007629859,7.0846836e-06,2.8488223e-05,0.15170673,95.64378,0.6565187
863.5,298,1,2500,40,0,0,221.00565,0.007638377,7.1099134e-06,2.8332974e-05,0.15172742,95.6954,0.6566951
864.0,298,1,2500,40,0,0,221.00246,0.0076472764,7.1344994e-06,2.81691e-05,0.15174703,95.74631,0.6568715
864.5,298,1,2500,40,0,0,220.99922,0.007656608,7.160502e-06,2.81346e-05,0.15176569,95.796585,0.65704775
865.0,298,1,2500,40,0,0,220.99606,0.0076663373,7.186504e-06,2.7987975e-05,0.15178324,95.84624,0.6572237
865.5,298,1,2500,40,0,0,220.99294,0.0076764557,7.2122484e-06,2.787585e-05,0.15179971,95.895226,0.6573995
866.0,298,1,2500,40,0,0,220.98982,0.007686972,7.2379935e-06,2.7806851e-05,0.15181535,95.9436,0.65757525
866.5,298,1,2500,40,0,0,220.98679,0.0076978863,7.263738e-06,2.7573979e-05,0.15182997,95.99134,0.6577508
867.0,298,1,2500,40,0,0,220.98373,0.0077092415,7.290641e-06,2.7530854e-05,0.15184368,96.03846,0.6579263
867.5,298,1,2500,40,0,0,220.98073,0.007720908,7.3170295e-06,2.7427353e-05,0.15185626,96.08497,0.6581015
868.0,298,1,2500,40,0,0,220.97778,0.007733042,7.343804e-06,2.7263479e-05,0.15186809,96.1309,0.6582767
868.5,298,1,2500,40,0,0,220.97485,0.0077454606,7.3705783e-06,2.7168606e-05,0.15187882,96.176254,0.65845186
869.0,298,1,2500,40,0,0,220.97194,0.007758364,7.398254e-06,2.7073731e-05,0.15188883,96.22099,0.65862674
869.5,298,1,2500,40,0,0,220.9691,0.0077715525,7.4248996e-06,2.6909856e-05,0.15189785,96.26517,0.65880156
870.0,298,1,2500,40,0,0,220.96625,0.0077851564,7.4534764e-06,2.6840857e-05,0.15190624,96.30877,0.65897626
870.5,298,1,2500,40,0,0,220.96347,0.007799089,7.4808945e-06,2.6685608e-05,0.15191375,96.351814,0.6591507
871.0,298,1,2500,40,0,0,220.96071,0.007813375,7.50857e-06,2.6547608e-05,0.15192024,96.39427,0.65932536
871.5,298,1,2500,40,0,0,220.958,0.007828,7.536632e-06,2.6426858e-05,0.15192616,96.4362,0.6594995
872.0,298,1,2500,40,0,0,220.9553,0.007842962,7.5661096e-06,2.6331985e-05,0.15193139,96.47759,0.6596737
872.5,298,1,2500,40,0,0,220.95264,0.007858234,7.593914e-06,2.6150861e-05,0.15193568,96.518456,0.65984774
873.0,298,1,2500,40,0,0,220.95003,0.007873862,7.6223614e-06,2.604736e-05,0.15193915,96.55882,0.6600218
873.5,298,1,2500,40,0,0,220.94742,0.007889835,7.651839e-06,2.5943862e-05,0.15194222,96.598656,0.6601955
874.0,298,1,2500,40,0,0,220.94484,0.007906086,7.680416e-06,2.5788613e-05,0.15194441,96.63792,0.66036946
874.5,298,1,2500,40,0,0,220.94234,0.007922638,7.709379e-06,2.5633362e-05,0.15194595,96.676735,0.6605431
875.0,298,1,2500,40,0,0,220.9398,0.007939494,7.739242e-06,2.5521238e-05,0.15194686,96.71504,0.6607166
875.5,298,1,2500,40,0,0,220.93735,0.007956609,7.768977e-06,2.5452238e-05,0.1519472,96.75282,0.66089
876.0,298,1,2500,40,0,0,220.9349,0.007974044,7.799356e-06,2.527974e-05,0.15194678,96.79015,0.66106325
876.5,298,1,2500,40,0,0,220.93248,0.007991686,7.82819e-06,2.5133117e-05,0.15194598,96.82697,0.6612365
877.0,298,1,2500,40,0,0,220.93013,0.008009675,7.858826e-06,2.508999e-05,0.15194425,96.86335,0.6614097
877.5,298,1,2500,40,0,0,220.92778,0.008027923,7.888176e-06,2.4917492e-05,0.1519424,96.89923,0.66158277
878.0,298,1,2500,40,0,0,220.92543,0.008046344,7.919327e-06,2.4744993e-05,0.15193978,96.93464,0.66175544
878.5,298,1,2500,40,0,0,220.92314,0.0080650505,7.949448e-06,2.463287e-05,0.15193649,96.96962,0.66192836
879.0,298,1,2500,40,0,0,220.92087,0.008084042,7.980341e-06,2.449487e-05,0.15193295,97.004166,0.66210103
879.5,298,1,2500,40,0,0,220.91866,0.008103224,8.011492e-06,2.439137e-05,0.15192886,97.03823,0.6622737
880.0,298,1,2500,40,0,0,220.91643,0.008122691,8.042258e-06,2.4244746e-05,0.15192428,97.07188,0.6624462
880.5,298,1,2500,40,0,0,220.91425,0.008142306,8.07328e-06,2.4132622e-05,0.15191928,97.10506,0.66261876
881.0,298,1,2500,40,0,0,220.91208,0.008162171,8.104303e-06,2.3994622e-05,0.15191367,97.13787,0.66279095
881.5,298,1,2500,40,0,0,220.90993,0.008182201,8.135196e-06,2.3899747e-05,0.15190777,97.170235,0.66296303
882.0,298,1,2500,40,0,0,220.90784,0.008202429,8.16712e-06,2.3735873e-05,0.15190163,97.20216,0.66313535
882.5,298,1,2500,40,0,0,220.90575,0.008222942,8.199043e-06,2.3563374e-05,0.15189481,97.23368,0.6633073
883.0,298,1,2500,40,0,0,220.90367,0.008243604,8.230065e-06,2.3494375e-05,0.15188786,97.26481,0.6634794
883.5,298,1,2500,40,0,0,220.90166,0.008264385,8.26186e-06,2.3390876e-05,0.15188032,97.29553,0.6636513
884.0,298,1,2500,40,0,0,220.89964,0.008285374,8.294684e-06,2.3227001e-05,0.15187253,97.32582,0.66382307
884.5,298,1,2500,40,0,0,220.89764,0.008306486,8.32635e-06,2.3132126e-05,0.1518644,97.35578,0.6639948
885.0,298,1,2500,40,0,0,220.89569,0.008327804,8.359046e-06,2.2959628e-05,0.151856,97.38534,0.66416645
885.5,298,1,2500,40,0,0,220.89374,0.008349285,8.391485e-06,2.2890628e-05,0.15184727,97.41448,0.66433793
886.0,298,1,2500,40,0,0,220.89183,0.008370863,8.423151e-06,2.2769878e-05,0.15183832,97.44329,0.6645094
886.5,298,1,2500,40,0,0,220.88994,0.008392631,8.456618e-06,2.2640505e-05,0.15182893,97.47172,0.66468066
887.0,298,1,2500,40,0,0,220.88805,0.008414563,8.488285e-06,2.252838e-05,0.15181945,97.499794,0.66485226
887.5,298,1,2500,40,0,0,220.88618,0.008436573,8.52098e-06,2.233863e-05,0.15180959,97.52749,0.6650234
888.0,298,1,2500,40,0,0,220.88437,0.008458764,8.553161e-06,2.2261007e-05,0.15179943,97.55482,0.66519463
888.5,298,1,2500,40,0,0,220.88255,0.008480982,8.586758e-06,2.2131631e-05,0.15178916,97.58183,0.6653656
889.0,298,1,2500,40,0,0,220.88077,0.008503347,8.619197e-06,2.2062632e-05,0.15177865,97.6085,0.6655366
889.5,298,1,2500,40,0,0,220.879,0.008525867,8.652793e-06,2.1950507e-05,0.15176785,97.63477,0.6657076
890.0,298,1,2500,40,0,0,220.87723,0.008548499,8.686004e-06,2.1838383e-05,0.15175702,97.66073,0.6658783
890.5,298,1,2500,40,0,0,220.87552,0.008571184,8.718313e-06,2.1700384e-05,0.15174572,97.68637,0.6660492
891.0,298,1,2500,40,0,0,220.87378,0.008593955,8.752297e-06,2.1648635e-05,0.15173458,97.71168,0.66621995
891.5,298,1,2500,40,0,0,220.87209,0.008616804,8.784477e-06,2.1527885e-05,0.15172319,97.73665,0.66639054
892.0,298,1,2500,40,0,0,220.87042,0.008639799,8.817946e-06,2.141576e-05,0.15171176,97.761314,0.6665611
892.5,298,1,2500,40,0,0,220.86877,0.008662812,8.851671e-06,2.1303636e-05,0.15169995,97.78565,0.66673166
893.0,298,1,2500,40,0,0,220.86714,0.008686025,8.884625e-06,2.1174263e-05,0.15168795,97.809715,0.666902
893.5,298,1,2500,40,0,0,220.86551,0.008709194,8.918092e-06,2.1122512e-05,0.15167597,97.833405,0.6670725
894.0,298,1,2500,40,0,0,220.86392,0.008732415,8.952461e-06,2.1001762e-05,0.15166391,97.856834,0.6672428
894.5,298,1,2500,40,0,0,220.86235,0.008755739,8.985157e-06,2.0898264e-05,0.15165168,97.87996,0.667413
895.0,298,1,2500,40,0,0,220.86078,0.008779124,9.019398e-06,2.0803389e-05,0.15163927,97.90276,0.6675832
895.5,298,1,2500,40,0,0,220.85922,0.008802578,9.052093e-06,2.0725764e-05,0.15162702,97.925316,0.66775334
896.0,298,1,2500,40,0,0,220.85771,0.008826127,9.085305e-06,2.061364e-05,0.15161441,97.94754,0.6679232
896.5,298,1,2500,40,0,0,220.8562,0.008849711,9.119673e-06,2.0492891e-05,0.1516018,97.96951,0.6680932
897.0,298,1,2500,40,0,0,220.85472,0.00887327,9.152884e-06,2.045839e-05,0.151589,97.99117,0.66826314
897.5,298,1,2500,40,0,0,220.85323,0.008896949,9.187253e-06,2.0337642e-05,0.15157661,98.01261,0.668433
898.0,298,1,2500,40,0,0,220.85176,0.008920628,9.220464e-06,2.0277266e-05,0.15156378,98.033714,0.6686029
898.5,298,1,2500,40,0,0,220.85033,0.008944375,9.2541895e-06,2.0147892e-05,0.15155098,98.05457,0.6687726
899.0,298,1,2500,40,0,0,220.84889,0.008968064,9.288301e-06,2.0087518e-05,0.15153798,98.07517,0.6689422
899.5,298,1,2500,40,0,0,220.84749,0.008991855,9.322155e-06,2.0018519e-05,0.15152523,98.095505,0.66911185
900.0,298,1,2500,40,0,0,220.84612,0.009015681,9.354593e-06,1.9889143e-05,0.15151235,98.11558,0.6692814
900.5,298,1,2500,40,0,0,220.84473,0.009039507,9.388319e-06,1.981152e-05,0.15149926,98.13541,0.66945094
901.0,298,1,2500,40,0,0,220.84337,0.009063402,9.422045e-06,1.9708019e-05,0.15148635,98.15497,0.66962034
901.5,298,1,2500,40,0,0,220.84203,0.009087367,9.456543e-06,1.9699395e-05,0.15147346,98.1743,0.6697898
902.0,298,1,2500,40,0,0,220.84071,0.009111193,9.490011e-06,1.9639021e-05,0.15146041,98.19335,0.6699591
902.5,298,1,2500,40,0,0,220.83939,0.009135106,9.523994e-06,1.9492396e-05,0.15144746,98.212204,0.6701284
903.0,298,1,2500,40,0,0,220.83809,0.009159087,9.556947e-06,1.9449271e-05,0.15143444,98.23078,0.6702977
903.5,298,1,2500,40,0,0,220.83682,0.00918306,9.59093e-06,1.9380272e-05,0.15142146,98.249146,0.67046696
904.0,298,1,2500,40,0,0,220.83553,0.009206947,9.624398e-06,1.9276773e-05,0.1514086,98.26725,0.6706361
904.5,298,1,2500,40,0,0,220.8343,0.00923099,9.657738e-06,1.9216397e-05,0.15139563,98.28516,0.67080504
905.0,298,1,2500,40,0,0,220.83307,0.009255032,9.692364e-06,1.9181898e-05,0.15138268,98.302826,0.6709742
905.5,298,1,2500,40,0,0,220.83186,0.009278979,9.726347e-06,1.9087023e-05,0.15136978,98.320244,0.6711432
906.0,298,1,2500,40,0,0,220.83067,0.009302969,9.7593e-06,1.8992148e-05,0.15135692,98.33745,0.671312
906.5,298,1,2500,40,0,0,220.82947,0.009326916,9.793154e-06,1.9000774e-05,0.15134397,98.354485,0.6714809
907.0,298,1,2500,40,0,0,220.82831,0.00935095,9.827009e-06,1.8931774e-05,0.15133135,98.37127,0.6716498
907.5,298,1,2500,40,0,0,220.82715,0.009374923,9.86009e-06,1.8862775e-05,0.1513184,98.38784,0.6718187
908.0,298,1,2500,40,0,0,220.82599,0.00939894,9.893816e-06,1.8845525e-05,0.15130572,98.40422,0.6719874
908.5,298,1,2500,40,0,0,220.82489,0.00942293,9.92767e-06,1.8707526e-05,0.15129302,98.42038,0.67215604
909.0,298,1,2500,40,0,0,220.82376,0.009446903,9.961267e-06,1.8664401e-05,0.15128043,98.43633,0.6723248
909.5,298,1,2500,40,0,0,220.82266,0.009470902,9.994606e-06,1.8586776e-05,0.15126777,98.45208,0.67249334
910.0,298,1,2500,40,0,0,220.82158,0.0094948495,1.0028976e-05,1.85609e-05,0.15125531,98.46764,0.67266184
910.5,298,1,2500,40,0,0,220.82051,0.009518875,1.0061672e-05,1.8483277e-05,0.15124282,98.48299,0.67283034
911.0,298,1,2500,40,0,0,220.81946,0.009542761,1.0094883e-05,1.8414277e-05,0.1512303,98.49819,0.6729989
911.5,298,1,2500,40,0,0,220.81842,0.00956676,1.012835e-05,1.8405652e-05,0.1512181,98.51314,0.6731673
912.0,298,1,2500,40,0,0,220.8174,0.009590656,1.01622045e-05,1.8353901e-05,0.15120584,98.52795,0.67333573
912.5,298,1,2500,40,0,0,220.81638,0.0096145505,1.0195286e-05,1.8319402e-05,0.1511935,98.542534,0.673504
913.0,298,1,2500,40,0,0,220.81537,0.009638481,1.0229399e-05,1.8259028e-05,0.1511814,98.55702,0.6736722
913.5,298,1,2500,40,0,0,220.8144,0.009662384,1.0261965e-05,1.8224528e-05,0.15116923,98.57122,0.6738405
914.0,298,1,2500,40,0,0,220.81342,0.009686297,1.02953045e-05,1.8146904e-05,0.15115723,98.585304,0.6740087
914.5,298,1,2500,40,0,0,220.81247,0.009710183,1.0328902e-05,1.8138278e-05,0.15114537,98.599174,0.6741768
915.0,298,1,2500,40,0,0,220.81151,0.009733975,1.0361984e-05,1.8060653e-05,0.15113336,98.61289,0.674345
915.5,298,1,2500,40,0,0,220.81058,0.009757827,1.0395323e-05,1.7957154e-05,0.15112159,98.62642,0.6745131
916.0,298,1,2500,40,0,0,220.80968,0.0097816875,1.0429048e-05,1.8017528e-05,0.15110983,98.639824,0.6746813
916.5,298,1,2500,40,0,0,220.80878,0.009805497,1.0461873e-05,1.798303e-05,0.15109825,98.65302,0.6748492
917.0,298,1,2500,40,0,0,220.80789,0.009829219,1.0494827e-05,1.7948529e-05,0.15108663,98.66607,0.67501724
917.5,298,1,2500,40,0,0,220.807,0.009853036,1.0528423e-05,1.7879529e-05,0.15107505,98.67899,0.6751852
918.0,298,1,2500,40,0,0,220.80612,0.009876759,1.0560991e-05,1.782778e-05,0.15106378,98.691696,0.6753531
918.5,298,1,2500,40,0,0,220.80528,0.009900559,1.05932995e-05,1.7801905e-05,0.15105231,98.70425,0.67552096
919.0,298,1,2500,40,0,0,220.80444,0.009924229,1.0626253e-05,1.7801905e-05,0.15104094,98.71668,0.67568874
919.5,298,1,2500,40,0,0,220.80363,0.009947969,1.0659593e-05,1.770703e-05,0.15103005,98.72892,0.6758566
920.0,298,1,2500,40,0,0,220.80281,0.009971648,1.0691645e-05,1.7629405e-05,0.15101895,98.74103,0.6760244
920.5,298,1,2500,40,0,0,220.80203,0.009995327,1.0725242e-05,1.7689781e-05,0.15100789,98.75299,0.6761921
921.0,298,1,2500,40,0,0,220.80124,0.010019006,1.0758195e-05,1.763803e-05,0.15099682,98.76479,0.6763597
921.5,298,1,2500,40,0,0,220.80045,0.01004259,1.0790762e-05,1.7594906e-05,0.15098609,98.776474,0.6765273
922.0,298,1,2500,40,0,0,220.79968,0.010066174,1.08230715e-05,1.7612156e-05,0.15097539,98.78801,0.67669487
922.5,298,1,2500,40,0,0,220.79893,0.0100897495,1.0855767e-05,1.7525907e-05,0.1509647,98.79939,0.6768625
923.0,298,1,2500,40,0,0,220.7982,0.010113281,1.0888077e-05,1.7508657e-05,0.1509541,98.810616,0.6770301
923.5,298,1,2500,40,0,0,220.79747,0.010136839,1.092103e-05,1.7456907e-05,0.15094362,98.82172,0.6771976
924.0,298,1,2500,40,0,0,220.79677,0.010160372,1.09534685e-05,1.7456907e-05,0.15093327,98.83267,0.6773652
924.5,298,1,2500,40,0,0,220.79605,0.010183843,1.0986293e-05,1.7439657e-05,0.15092291,98.84351,0.6775326
925.0,298,1,2500,40,0,0,220.79536,0.010207323,1.1018859e-05,1.7379281e-05,0.15091285,98.85422,0.67769986
925.5,298,1,2500,40,0,0,220.7947,0.010230821,1.1051298e-05,1.7353408e-05,0.15090263,98.864784,0.6778674
926.0,298,1,2500,40,0,0,220.79402,0.010254241,1.1083479e-05,1.7327533e-05,0.15089254,98.875244,0.6780347
926.5,298,1,2500,40,0,0,220.79337,0.010277582,1.1115531e-05,1.7318907e-05,0.1508826,98.88555,0.67820215
927.0,298,1,2500,40,0,0,220.79274,0.010301011,1.1147969e-05,1.7327533e-05,0.1508728,98.89575,0.67836934
927.5,298,1,2500,40,0,0,220.79208,0.010324387,1.1180279e-05,1.7301658e-05,0.150863,98.90582,0.6785366
928.0,298,1,2500,40,0,0,220.79147,0.010347703,1.12122025e-05,1.7224032e-05,0.15085328,98.91578,0.67870384
928.5,298,1,2500,40,0,0,220.79085,0.010371027,1.1245027e-05,1.7241284e-05,0.15084344,98.92556,0.678871
929.0,298,1,2500,40,0,0,220.79027,0.010394352,1.127695e-05,1.7224032e-05,0.15083411,98.935265,0.6790382
929.5,298,1,2500,40,0,0,220.78966,0.010417693,1.1308616e-05,1.7232658e-05,0.15082474,98.944824,0.67920524
930.0,298,1,2500,40,0,0,220.78908,0.010440896,1.13405395e-05,1.7198157e-05,0.15081541,98.95433,0.67937243
930.5,298,1,2500,40,0,0,220.7885,0.010464152,1.1373364e-05,1.7146409e-05,0.15080611,98.96365,0.6795394
931.0,298,1,2500,40,0,0,220.78796,0.010487416,1.1405159e-05,1.7180908e-05,0.15079692,98.972916,0.6797065
931.5,298,1,2500,40,0,0,220.78741,0.010510533,1.1437082e-05,1.7120534e-05,0.15078788,98.982025,0.6798736
932.0,298,1,2500,40,0,0,220.78691,0.010533771,1.146862e-05,1.7086033e-05,0.15077901,98.991104,0.6800405
932.5,298,1,2500,40,0,0,220.78636,0.010556888,1.1500286e-05,1.712916e-05,0.15077,99.00001,0.68020755
933.0,298,1,2500,40,0,0,220.78584,0.01058003,1.1532853e-05,1.7042908e-05,0.15076114,99.00881,0.6803744
933.5,298,1,2500,40,0,0,220.78532,0.010603165,1.15642615e-05,1.7068784e-05,0.15075244,99.01751,0.68054116
934.0,298,1,2500,40,0,0,220.78484,0.010626247,1.1596185e-05,1.699116e-05,0.1507439,99.02614,0.68070817
934.5,298,1,2500,40,0,0,220.78432,0.01064933,1.1627593e-05,1.7051534e-05,0.15073535,99.03461,0.68087494
935.0,298,1,2500,40,0,0,220.78386,0.010672334,1.1659903e-05,1.699116e-05,0.15072678,99.04302,0.68104184
935.5,298,1,2500,40,0,0,220.7834,0.010695338,1.1690668e-05,1.7034285e-05,0.15071853,99.051315,0.68120855
936.0,298,1,2500,40,0,0,220.78294,0.0107183345,1.17223335e-05,1.699116e-05,0.1507102,99.059494,0.6813754
936.5,298,1,2500,40,0,0,220.78249,0.010741382,1.17541285e-05,1.6982534e-05,0.15070178,99.0676,0.68154216
937.0,298,1,2500,40,0,0,220.78204,0.010764309,1.178618e-05,1.6896285e-05,0.15069383,99.075615,0.68170893
937.5,298,1,2500,40,0,0,220.78163,0.010787253,1.1816431e-05,1.695666e-05,0.15068573,99.083565,0.68187565
938.0,298,1,2500,40,0,0,220.78119,0.010810145,1.184874e-05,1.695666e-05,0.15067777,99.091354,0.6820422
938.5,298,1,2500,40,0,0,220.78079,0.010833089,1.1880535e-05,1.6999784e-05,0.15066983,99.09911,0.6822088
939.0,298,1,2500,40,0,0,220.78038,0.010855937,1.1911428e-05,1.6896285e-05,0.15066218,99.10674,0.6823753
939.5,298,1,2500,40,0,0,220.77998,0.010878778,1.1942837e-05,1.6896285e-05,0.15065436,99.114296,0.6825421
940.0,298,1,2500,40,0,0,220.7796,0.010901627,1.197386e-05,1.6879036e-05,0.15064651,99.12172,0.68270844
940.5,298,1,2500,40,0,0,220.77922,0.010924475,1.2004624e-05,1.6913535e-05,0.15063906,99.12912,0.6828751
941.0,298,1,2500,40,0,0,220.77885,0.010947255,1.2036677e-05,1.6896285e-05,0.15063168,99.1364,0.68304163
941.5,298,1,2500,40,0,0,220.77852,0.010970026,1.2066797e-05,1.6844535e-05,0.15062426,99.14358,0.683208
942.0,298,1,2500,40,0,0,220.77815,0.010992745,1.2098721e-05,1.6904909e-05,0.1506169,99.15071,0.6833745
942.5,298,1,2500,40,0,0,220.7778,0.011015525,1.21291e-05,1.685316e-05,0.15060958,99.15777,0.683541
943.0,298,1,2500,40,0,0,220.77748,0.011038183,1.2161152e-05,1.683591e-05,0.15060239,99.1647,0.6837074
943.5,298,1,2500,40,0,0,220.77711,0.011060929,1.21912735e-05,1.6827285e-05,0.1505953,99.171585,0.6838739
944.0,298,1,2500,40,0,0,220.7768,0.01108357,1.222281e-05,1.6844535e-05,0.15058824,99.17838,0.68404007
944.5,298,1,2500,40,0,0,220.7765,0.01110622,1.2253961e-05,1.6904909e-05,0.1505813,99.18513,0.6842065
945.0,298,1,2500,40,0,0,220.7762,0.011128852,1.2284212e-05,1.6792785e-05,0.15057437,99.19174,0.6843728
945.5,298,1,2500,40,0,0,220.7759,0.011151425,1.2315234e-05,1.6827285e-05,0.15056753,99.1983,0.68453914
946.0,298,1,2500,40,0,0,220.77562,0.011173988,1.2345741e-05,1.681866e-05,0.1505608,99.2048,0.6847055
946.5,298,1,2500,40,0,0,220.77531,0.011196603,1.2376892e-05,1.6861784e-05,0.15055425,99.211235,0.68487173
947.0,298,1,2500,40,0,0,220.77505,0.011219115,1.2407143e-05,1.685316e-05,0.1505475,99.21757,0.6850379
947.5,298,1,2500,40,0,0,220.7748,0.011241618,1.2437393e-05,1.6810036e-05,0.15054114,99.22383,0.685204
948.0,298,1,2500,40,0,0,220.77454,0.011264146,1.2468544e-05,1.681866e-05,0.15053454,99.23001,0.6853702
948.5,298,1,2500,40,0,0,220.77426,0.011286658,1.2498923e-05,1.6775535e-05,0.15052822,99.23614,0.6855364
949.0,298,1,2500,40,0,0,220.77402,0.011309031,1.2530074e-05,1.680141e-05,0.15052186,99.24223,0.68570256
949.5,298,1,2500,40,0,0,220.77379,0.011331526,1.2560195e-05,1.6827285e-05,0.15051565,99.24821,0.68586874
950.0,298,1,2500,40,0,0,220.77353,0.011353881,1.2590444e-05,1.6792785e-05,0.1505095,99.25415,0.6860348
950.5,298,1,2500,40,0,0,220.77332,0.0113763325,1.26209525e-05,1.6766911e-05,0.15050316,99.25998,0.68620086
951.0,298,1,2500,40,0,0,220.7731,0.0113986535,1.2650945e-05,1.6775535e-05,0.15049717,99.26581,0.686367
951.5,298,1,2500,40,0,0,220.77289,0.011420984,1.2682096e-05,1.6775535e-05,0.1504913,99.27152,0.686533
952.0,298,1,2500,40,0,0,220.77269,0.011443374,1.27122175e-05,1.674966e-05,0.1504853,99.27718,0.6866991
952.5,298,1,2500,40,0,0,220.77248,0.011465661,1.2741438e-05,1.6758286e-05,0.15047953,99.28277,0.68686515
953.0,298,1,2500,40,0,0,220.7723,0.01148793,1.27723315e-05,1.6844535e-05,0.1504737,99.28833,0.6870309
953.5,298,1,2500,40,0,0,220.7721,0.011510234,1.2802581e-05,1.674966e-05,0.15046798,99.29382,0.68719685
954.0,298,1,2500,40,0,0,220.77193,0.011532443,1.2832187e-05,1.678416e-05,0.1504622,99.299225,0.68736285
954.5,298,1,2500,40,0,0,220.77173,0.011554695,1.2862695e-05,1.678416e-05,0.15045665,99.3046,0.68752885
