speed_actual,speed_target,soc,ice_torque,nox,co,fuel,engine_on,ice_speed_rpm,em2_torque_nm,brake_perc
35.77095,15.742,0.68472064,-0.023250611,-1.980977e-05,7.49699e-06,0.0,False,0.0,71.66217041015625,3.5757482051849365
35.18401,14.658,0.6847113,-0.023048688,-1.982976e-05,7.511924e-06,0.0,False,0.0,68.45260620117188,4.325488090515137
34.406685,13.588,0.6847169,-0.022846762,-1.982976e-05,7.511924e-06,0.0,False,0.0,64.40744018554688,5.163046836853027
33.415833,12.768,0.6847241,-0.022644838,-1.986974e-05,7.511924e-06,0.0,False,0.0,60.924041748046875,5.788028240203857
32.26092,12.281,0.6847162,-0.022461269,-1.986974e-05,7.511924e-06,0.0,False,0.0,59.623443603515625,5.9744744300842285
31.048563,12.109,0.6846809,-0.022259345,-1.9889729e-05,7.511924e-06,0.0,False,0.0,61.0848388671875,5.676207065582275
29.911407,12.041,0.68461376,-0.022075778,-1.990972e-05,7.511924e-06,0.0,False,0.0,65.10116577148438,4.920000076293945
28.948164,12.014,0.68452334,-0.021873852,-1.9949699e-05,7.511924e-06,0.0,False,0.0,70.0001220703125,3.9813904762268066
28.213701,12.005,0.68442243,-0.021708641,-1.9949699e-05,7.511924e-06,0.0,False,0.0,74.8792724609375,3.0214338302612305
27.726192,12.008,0.68432176,-0.021525074,-1.9989677e-05,7.49699e-06,0.0,False,0.0,79.07937622070312,2.1736741065979004
27.476902,12.045,0.684229,-0.021341506,-2.0009667e-05,7.49699e-06,0.0,False,0.0,82.16619873046875,1.5377402305603027
27.440372,12.138,0.6841492,-0.021176295,-2.0029656e-05,7.49699e-06,0.0,False,0.0,84.16021728515625,1.1213868856430054
27.578365,12.266,0.6840879,-0.020992726,-2.0069636e-05,7.49699e-06,0.0,False,0.0,85.30514526367188,0.8804380893707275
27.834408,12.438,0.68405086,-0.020827515,-2.0089627e-05,7.4820555e-06,0.0,False,0.0,85.59933471679688,0.8181363344192505
28.149271,12.806,0.68403816,-0.02068066,-2.0109615e-05,7.4820555e-06,0.0,False,0.0,85.506103515625,0.8371412754058838
28.516483,13.518,0.6840363,-0.02051545,-2.0149595e-05,7.467121e-06,0.0,False,0.0,86.89385986328125,0.532028079032898
28.967682,14.289,0.6840331,-0.020350238,-2.0189575e-05,7.467121e-06,0.0,False,0.0,91.338134765625,0.0
29.478264,14.797,0.6840334,-0.020185027,-2.0209563e-05,7.452187e-06,0.0,False,0.0,95.9742431640625,0.0
30.01739,15.17,0.684032,-0.020038174,-2.0229554e-05,7.452187e-06,0.0,False,0.0,97.38238525390625,0.0
30.539532,15.49,0.6840232,-0.01989132,-2.0269534e-05,7.437253e-06,0.0,False,0.0,97.04022216796875,0.0
31.007895,15.76,0.68400234,-0.019762821,-2.0269534e-05,7.437253e-06,0.0,False,0.0,96.2525634765625,0.0
31.424711,15.984,0.6839685,-0.01959761,-2.0309513e-05,7.4223185e-06,0.0,False,0.0,95.37115478515625,0.0
31.821434,16.235,0.68392515,-0.019450756,-2.0349491e-05,7.407384e-06,0.0,False,0.0,94.4283447265625,0.0
32.223164,16.574,0.6838788,-0.01932226,-2.038947e-05,7.407384e-06,0.0,False,0.0,93.93267822265625,0.0
32.632896,16.959,0.6838342,-0.019175405,-2.038947e-05,7.407384e-06,0.0,False,0.0,94.29949951171875,0.0
33.042953,17.331,0.68379134,-0.019046906,-2.042945e-05,7.377516e-06,0.0,False,0.0,95.08251953125,0.0
33.447327,17.648,0.68374753,-0.01891841,-2.046943e-05,7.377516e-06,0.0,False,0.0,95.737060546875,0.0
33.843647,17.868,0.6837005,-0.018771553,-2.048942e-05,7.3625815e-06,0.0,False,0.0,95.855712890625,0.0
34.230766,18.043,0.68364954,-0.018661413,-2.050941e-05,7.3625815e-06,0.0,False,0.0,95.0064697265625,0.0
34.61025,18.235,0.68359494,-0.018532915,-2.0529398e-05,7.347647e-06,0.0,False,0.0,93.78076171875,0.0
34.98555,18.594,0.68353766,-0.018404419,-2.0549389e-05,7.347647e-06,0.0,False,0.0,92.814697265625,0.0
35.36429,19.263,0.6834787,-0.01827592,-2.0589368e-05,7.3327133e-06,0.0,False,0.0,93.56884765625,0.0
35.75915,20.23,0.6834181,-0.01816578,-2.0589368e-05,7.317779e-06,0.0,False,0.0,97.713623046875,0.0
36.185978,21.455,0.68335456,-0.01805564,-2.0629348e-05,7.317779e-06,0.0,False,0.0,106.27911376953125,0.0
36.66621,22.868,0.6832855,-0.017927142,-2.0629348e-05,7.3028446e-06,0.0,False,0.0,121.08465576171875,0.0
37.221912,24.414,0.6832064,-0.017835358,-2.0669326e-05,7.28791e-06,0.0,False,0.0,142.653564453125,0.0
37.8588,26.003,0.6831133,-0.017725218,-2.0689316e-05,7.28791e-06,0.0,False,0.0,167.08160400390625,0.0
38.559193,27.546,0.683003,-0.017615076,-2.0709305e-05,7.2729763e-06,0.0,False,0.0,188.6566162109375,0.0
39.300514,29.039,0.6828721,-0.017504936,-2.0709305e-05,7.2729763e-06,0.0,False,0.0,205.8419189453125,0.0
40.070465,30.485,0.68271524,-0.017413152,-2.0749285e-05,7.258042e-06,0.0,False,0.0,219.8988037109375,0.0
40.864685,31.873,0.6825265,-0.01730301,-2.0749285e-05,7.2431076e-06,0.0,False,0.0,231.6197509765625,0.0
41.677628,33.051,0.6823049,-0.01719287,-2.0749285e-05,7.2431076e-06,0.0,False,0.0,241.246337890625,0.0
42.49346,33.968,0.6820631,-0.017119443,-2.0789264e-05,7.228173e-06,0.0,False,0.0,247.293701171875,0.0
43.30547,34.688,0.68181807,-0.016990945,-2.0789264e-05,7.228173e-06,0.0,False,0.0,249.8580322265625,0.0
44.132248,35.277,0.6815725,-0.01691752,-2.0829244e-05,7.2132393e-06,0.0,False,0.0,250.09735107421875,0.0
44.99861,35.787,0.68131685,-0.016825734,-2.0829244e-05,7.2132393e-06,0.0,False,0.0,248.7149658203125,0.0
45.9173,36.269,0.68104684,-0.016715594,-2.0849233e-05,7.198305e-06,0.0,False,0.0,246.09552001953125,0.0
46.88928,36.761,0.6807705,-0.016642166,-2.0869224e-05,7.198305e-06,0.0,False,0.0,242.69390869140625,0.0
47.90504,37.27,0.6805029,-0.016550383,-2.0869224e-05,7.198305e-06,0.0,False,0.0,238.92840576171875,0.0
48.944687,37.795,0.68025446,-0.016440243,-2.0869224e-05,7.1833706e-06,0.0,False,0.0,234.9697265625,0.0
49.983418,38.299,0.68002284,-0.016385172,-2.0889212e-05,7.1833706e-06,0.0,False,0.0,231.000732421875,0.0
50.99854,38.74,0.6797968,-0.016275031,-2.0909203e-05,7.1684362e-06,0.0,False,0.0,226.82489013671875,0.0
51.9754,39.083,0.6795649,-0.016201604,-2.0909203e-05,7.1684362e-06,0.0,False,0.0,222.1484375,0.0
52.90819,39.293,0.67932063,-0.016128177,-2.0909203e-05,7.1535023e-06,0.0,False,0.0,216.66522216796875,0.0
53.79702,39.353,0.67906255,-0.016018035,-2.0929192e-05,7.1535023e-06,0.0,False,0.0,209.96478271484375,0.0
54.644974,39.249,0.67879295,-0.01594461,-2.0909203e-05,7.1535023e-06,0.0,False,0.0,201.79803466796875,0.0
55.45552,39.044,0.67851514,-0.015889538,-2.0949183e-05,7.138568e-06,0.0,False,0.0,191.9482421875,0.0
56.233723,38.798,0.67823285,-0.015797755,-2.0949183e-05,7.138568e-06,0.0,False,0.0,181.20794677734375,0.0
56.98375,38.478,0.67795,-0.015742684,-2.0929192e-05,7.138568e-06,0.0,False,0.0,170.27362060546875,0.0
57.704086,38.007,0.6776706,-0.015632544,-2.0949183e-05,7.138568e-06,0.0,False,0.0,158.47955322265625,0.0
58.386627,37.53,0.67739815,-0.015577473,-2.0949183e-05,7.1236336e-06,0.0,False,0.0,144.2313232421875,0.0
59.027664,37.219,0.6771363,-0.015522403,-2.0949183e-05,7.1236336e-06,0.0,False,0.0,129.03765869140625,0.0
59.630604,37.057,0.67688954,-0.015448975,-2.0949183e-05,7.1236336e-06,0.0,False,0.0,116.1917724609375,0.0
60.195507,36.894,0.67666245,-0.015375548,-2.0949183e-05,7.1086993e-06,0.0,False,0.0,106.38360595703125,0.0
60.71274,36.68,0.6764586,-0.015302121,-2.0949183e-05,7.1086993e-06,0.0,False,0.0,97.54559326171875,0.0
61.172424,36.366,0.6762802,-0.015247051,-2.0949183e-05,7.1086993e-06,0.0,False,0.0,89.38742065429688,0.0
61.564987,36.009,0.6761296,-0.015173623,-2.0929192e-05,7.1086993e-06,0.0,False,0.0,81.78842163085938,0.0
61.88467,35.673,0.6760102,-0.015118553,-2.0949183e-05,7.1086993e-06,0.0,False,0.0,75.71429443359375,0.0
62.126003,35.365,0.675925,-0.015045126,-2.0929192e-05,7.1086993e-06,0.0,False,0.0,71.4013671875,0.0
62.216557,35.043,0.6758791,-0.014990056,-2.0929192e-05,7.0937654e-06,0.0,False,0.0,68.37176513671875,0.7744044065475464
62.121403,34.729,0.67585874,-0.014916629,-2.0929192e-05,7.0937654e-06,0.0,False,0.0,66.2852783203125,1.529628038406372
61.845905,34.43,0.67582893,-0.014861559,-2.0909203e-05,7.0937654e-06,0.0,False,0.0,65.10452270507812,1.9760459661483765
61.416534,33.968,0.6757491,-0.014806488,-2.0909203e-05,7.0937654e-06,0.0,False,0.0,64.65777587890625,2.1769137382507324
60.832882,33.126,0.6756169,-0.01473306,-2.0909203e-05,7.0937654e-06,0.0,False,0.0,64.01907348632812,2.4677605628967285
60.02275,31.813,0.6754786,-0.014641277,-2.0909203e-05,7.0937654e-06,0.0,False,0.0,62.41510009765625,3.127577781677246
58.891407,29.948,0.6753753,-0.01462292,-2.0889212e-05,7.078831e-06,0.0,False,0.0,60.105743408203125,4.067781448364258
57.485626,27.739,0.6753166,-0.014549493,-2.0869224e-05,7.0937654e-06,0.0,False,0.0,57.494354248046875,5.157235145568848
56.01684,25.258,0.67529184,-0.014494423,-2.0869224e-05,7.0937654e-06,0.0,False,0.0,55.135498046875,6.1844377517700195
54.507835,22.695,0.67527956,-0.014439352,-2.0869224e-05,7.0937654e-06,0.0,False,0.0,52.617828369140625,7.2179975509643555
52.83583,20.2,0.6752544,-0.014384282,-2.0869224e-05,7.078831e-06,0.0,False,0.0,49.6058349609375,8.179762840270996
50.95294,17.932,0.6752056,-0.0143108545,-2.0829244e-05,7.0937654e-06,0.0,False,0.0,45.388519287109375,9.005525588989258
48.88612,16.08,0.6751331,-0.014274141,-2.0829244e-05,7.078831e-06,0.0,False,0.0,40.080078125,9.636208534240723
