time,ice_torque_pred,car_speed_pred,soc_pred,ice_torque_true,car_speed_true,soc_true
924.0,30.976574,65.7212,0.5964615,31.411,64.733,0.59299
924.5,30.831335,65.82575,0.5963636,31.424,64.65,0.59298
925.0,30.4414,65.615486,0.5965196,31.091,64.225,0.59302
925.5,30.014366,65.04616,0.5968065,30.779,63.63,0.59308
926.0,29.667992,64.34489,0.5968872,30.494,63.019,0.59314
926.5,29.40962,63.799114,0.5969011,30.226,62.526,0.59317
927.0,29.147099,63.396484,0.5970228,29.995,62.169,0.5932
927.5,28.911728,63.0664,0.597152,29.736,61.822,0.59322
928.0,28.721682,62.784477,0.59722847,29.506,61.545,0.59324
928.5,28.507126,62.532978,0.59724885,29.287,61.323,0.59326
929.0,28.29349,62.309162,0.5972243,29.072,61.115,0.59328
929.5,28.102488,62.116333,0.5971723,28.827,60.915,0.5933
930.0,27.936617,61.95994,0.59711766,28.613,60.727,0.59332
930.5,27.783943,61.8322,0.59708005,28.448,60.555,0.59333
931.0,27.64087,61.70756,0.5970637,28.24,60.385,0.59334
931.5,27.512886,61.56581,0.59706473,28.057,60.201,0.59336
932.0,27.396614,61.399666,0.59707814,27.934,60.007,0.59338
932.5,27.311897,61.205338,0.59709936,27.719,59.807,0.59339
933.0,27.233826,60.937805,0.5971211,27.635,59.563,0.59342
933.5,27.13804,60.584114,0.59714735,27.491,59.21,0.59345
934.0,27.05046,60.15099,0.59718084,27.348,58.778,0.59349
934.5,26.983973,59.65067,0.5972235,27.227,58.287,0.59354
935.0,26.923193,59.12818,0.5972792,27.118,57.762,0.59359
935.5,26.865442,58.62347,0.59734255,27.011,57.264,0.59363
936.0,26.825516,58.164818,0.59740543,26.883,56.824,0.59366
936.5,26.799212,57.766777,0.5974534,26.742,56.479,0.59368
937.0,26.83308,57.411465,0.59748006,26.634,56.205,0.5937
937.5,26.921211,57.088356,0.5974887,26.516,55.953,0.59372
938.0,27.012571,56.793304,0.5974867,26.435,55.702,0.59374
938.5,27.031553,56.52023,0.59748197,26.403,55.446,0.59376
939.0,26.9535,56.256847,0.59747994,26.317,55.178,0.59379
939.5,26.817055,56.010017,0.59748495,26.253,54.893,0.59381
940.0,26.685307,55.80306,0.59749675,26.136,54.658,0.59383
940.5,26.574873,55.640648,0.5975148,26.094,54.472,0.59384
941.0,26.543667,55.529617,0.59753656,25.9,54.332,0.59386
941.5,26.576414,55.46206,0.59755594,25.942,54.238,0.59386
942.0,26.568209,55.420753,0.59756845,25.865,54.172,0.59386
942.5,26.514462,55.392838,0.5975733,25.791,54.117,0.59385
943.0,26.465668,55.382736,0.59757304,25.749,54.076,0.59384
943.5,26.417646,55.390514,0.59756905,25.709,54.06,0.59383
944.0,26.378712,55.41841,0.59756213,25.67,54.066,0.59381
944.5,26.355381,55.466938,0.59755194,25.633,54.097,0.59379
945.0,26.338455,55.537144,0.597538,25.611,54.153,0.59377
945.5,26.323256,55.644314,0.5975212,25.589,54.243,0.59374
946.0,26.353233,55.834522,0.5975003,25.578,54.411,0.5937
946.5,26.508953,56.111004,0.59746933,25.721,54.695,0.59363
947.0,26.808187,56.437138,0.59742004,26.057,55.051,0.59355
947.5,27.160803,56.77789,0.59735316,26.369,55.434,0.59346
948.0,27.518614,57.06999,0.5972746,26.849,55.785,0.59337
948.5,27.80531,57.30161,0.597197,27.141,56.043,0.59331
949.0,27.966501,57.45643,0.5971319,27.352,56.204,0.59327
949.5,27.96593,57.513123,0.59708905,27.385,56.235,0.59325
950.0,27.883272,57.421333,0.59707487,27.334,56.104,0.59325
950.5,27.803804,57.131214,0.59709144,27.297,55.752,0.59329
951.0,27.746017,56.555397,0.59713066,27.252,55.135,0.59335
951.5,27.709358,55.671795,0.59718186,27.2,54.185,0.59345
952.0,27.669636,54.36811,0.59722364,27.162,52.868,0.59358
952.5,27.604963,52.66801,0.59726334,27.114,51.041,0.59373
953.0,27.523,50.557335,0.59732234,27.017,48.897,0.5939
953.5,27.412235,48.05935,0.5974369,26.935,46.453,0.59408
954.0,27.243317,45.365887,0.59762156,26.774,43.858,0.59426
954.5,27.01406,42.703823,0.59783226,26.51,41.236,0.59443
955.0,26.749004,40.155396,0.5980189,26.246,38.609,0.59459
955.5,26.439547,37.68933,0.59819424,25.934,35.977,0.59474
956.0,26.225672,35.267513,0.59837085,25.655,33.343,0.59488
956.5,26.059084,32.89813,0.5985546,25.307,30.725,0.595
957.0,25.873974,30.863354,0.5987825,25.133,28.34,0.59511
957.5,25.63082,29.454937,0.59906214,24.902,26.605,0.59519
958.0,25.410429,28.964546,0.599391,24.596,25.742,0.59523
958.5,25.276957,29.159128,0.5997399,24.421,25.809,0.59523
959.0,25.343664,29.66314,0.60013497,24.342,26.421,0.59517
959.5,26.00853,30.121891,0.6004763,24.78,27.621,0.59502
960.0,27.467049,30.69607,0.6005144,26.536,29.181,0.59476
960.5,29.560532,31.489578,0.6000767,28.658,30.749,0.59448
961.0,31.711231,32.80891,0.59934086,31.324,32.281,0.5942
961.5,33.057003,34.673084,0.59864473,32.988,33.781,0.59391
962.0,33.83434,36.624287,0.59811455,33.92,35.247,0.59363
962.5,34.750416,38.374054,0.59765893,35.426,36.678,0.59335
963.0,35.823795,39.868862,0.5972486,36.648,38.079,0.59307
963.5,37.00296,41.15813,0.59692913,38.06,39.454,0.59279
964.0,38.309944,42.417473,0.5966573,39.4,40.803,0.59251
964.5,39.447426,43.715256,0.5963922,40.718,42.128,0.59223
965.0,40.281227,45.04912,0.59611577,41.724,43.428,0.59195
965.5,40.943577,46.410324,0.59586,42.413,44.703,0.59167
966.0,41.40437,47.773834,0.5956553,42.982,45.952,0.59138
966.5,41.583992,49.106327,0.5954681,43.214,47.174,0.5911
967.0,41.52848,50.389793,0.5952624,43.124,48.369,0.59082
967.5,41.283215,51.62006,0.5950321,42.889,49.535,0.59054
968.0,40.901634,52.490322,0.59478843,42.44,50.672,0.59026
968.5,40.4864,53.167854,0.59450513,42.009,51.491,0.59009
969.0,40.09834,53.838852,0.5942319,41.642,51.65,0.59007
969.5,39.68366,54.23373,0.5940309,41.285,51.429,0.5901
970.0,39.245483,54.250317,0.5940555,40.899,50.965,0.59016
970.5,38.867554,53.741707,0.5945123,40.565,50.283,0.59024
971.0,38.549614,52.51667,0.59504616,40.214,49.303,0.59035
971.5,38.210323,50.930405,0.5951301,39.91,47.943,0.59048
972.0,37.883812,49.17341,0.5951471,39.579,46.178,0.59063
972.5,37.57404,47.18683,0.59508324,39.305,43.88,0.59081
973.0,37.275227,44.869125,0.5948708,38.998,41.329,0.59098
973.5,36.968376,42.37044,0.59510404,38.713,38.715,0.59114
974.0,36.660057,39.757904,0.59546137,38.381,36.091,0.5913
974.5,36.35636,37.142326,0.59577405,38.061,33.463,0.59145
975.0,36.043396,34.632675,0.59600955,37.779,30.838,0.59159
975.5,35.751522,32.203884,0.5962107,37.452,28.21,0.59171
976.0,35.47384,29.79486,0.5964038,37.176,25.573,0.59183
976.5,35.208603,27.37204,0.5965965,36.949,22.916,0.59194
977.0,34.87539,25.079412,0.5968127,36.764,20.371,0.59203
977.5,34.655422,23.070312,0.5970604,36.17,18.265,0.59211
978.0,34.50007,21.315933,0.5973148,36.203,16.576,0.59217
978.5,34.257683,19.750383,0.59753805,35.88,15.071,0.59223
979.0,34.023396,18.278118,0.5977135,35.643,13.69,0.59228
979.5,33.79311,16.867834,0.5978512,35.395,12.386,0.59233
980.0,33.582153,15.544964,0.597969,35.192,11.184,0.59238
980.5,33.375896,14.342333,0.5980756,34.957,10.106,0.59242
981.0,33.16443,13.262473,0.59817314,34.748,9.1516,0.59246
981.5,32.97585,12.280633,0.5982615,34.521,8.2837,0.5925
982.0,32.799294,11.338648,0.5983349,34.338,7.4607,0.59253
982.5,32.624645,10.39234,0.59839207,34.12,6.6313,0.59257
983.0,32.46063,9.3344965,0.5984131,33.956,5.7425,0.59261
983.5,32.303566,8.146279,0.5984062,33.736,4.7125,0.59264
984.0,32.14906,6.927007,0.5983958,33.588,3.5982,0.59267
984.5,31.972116,5.8001456,0.59840435,33.386,2.5225,0.59271
985.0,31.806944,4.932133,0.5984598,33.21,1.5637,0.59274
985.5,31.639273,4.4383845,0.598574,33.048,0.8072,0.59277
986.0,31.441917,4.324193,0.5987428,32.851,0.32892,0.5928
986.5,31.176332,3.827569,0.59977573,32.547,0.00055568,0.59283
987.0,30.87609,2.851331,0.6000981,32.171,0.00094486,0.59286
987.5,30.605068,0.8110348,0.6000279,31.877,0.001198,0.59289
988.0,30.37102,0.12352337,0.5999055,31.588,0.0017854,0.59292
988.5,30.173666,-0.06655667,0.59978884,31.342,0.00095214,0.59295
989.0,29.974514,-0.105077796,0.5997208,31.132,0.0015233,0.59298
989.5,29.705917,-0.08146762,0.5996902,30.849,0.00087686,0.59301
990.0,29.236883,-0.034971353,0.5996998,30.355,0.00074349,0.59304
990.5,28.591,0.012976513,0.599741,29.636,0.00030529,0.59306
991.0,27.933899,0.052821055,0.59979534,28.816,-0.00042174,0.59309
991.5,27.309824,0.08095232,0.59985155,28.122,0.00086291,0.59312
992.0,26.686703,0.097294085,0.59990185,27.454,0.0036785,0.59314
992.5,26.064737,0.10402203,0.5999406,26.642,0.00047936,0.59317
993.0,25.454943,0.104746096,0.59996605,25.968,0.00099232,0.59319
993.5,24.910408,0.103114344,0.5999796,25.255,0.0012086,0.59321
994.0,24.407377,0.101835966,0.59998643,24.657,0.0011951,0.59324
994.5,23.906273,0.102147765,0.59999096,23.817,0.0011881,0.59326
995.0,23.543856,0.10394235,0.5999963,23.107,0.0011819,0.59328
995.5,23.30753,0.10654761,0.6000027,22.423,0.0011759,0.5933
996.0,22.8838,0.10915633,0.60001,22.181,0.0011688,0.59332
996.5,21.590565,0.111238465,0.6000167,21.895,0.0011612,0.59334
997.0,19.999416,0.11258613,0.6000218,20.531,0.0010951,0.59336
997.5,18.712532,0.113258235,0.60002506,20.217,0.0010643,0.59338
998.0,17.480387,0.11354578,0.60002625,19.739,0.0011639,0.59339
998.5,16.664373,0.113698214,0.6000272,18.487,0.0010856,0.59341
999.0,16.222176,0.11391994,0.6000277,17.991,0.0011288,0.59343
999.5,15.79562,0.11432181,0.6000289,17.365,0.0011361,0.59344
1000.0,15.336645,0.114827625,0.60003114,16.776,0.0011767,0.59346
1000.5,14.857459,0.11542697,0.6000341,16.178,0.0011444,0.59347
1001.0,14.307288,0.116015926,0.6000382,15.638,0.0011691,0.59348
1001.5,13.77674,0.11655638,0.60004276,14.889,0.0011538,0.59349
1002.0,13.2725525,0.11703101,0.6000479,14.316,0.0011911,0.59351
1002.5,12.761463,0.11745021,0.6000537,13.739,0.0011704,0.59352
1003.0,12.271759,0.11785555,0.60006034,13.167,0.0011756,0.59353
1003.5,11.792059,0.11826435,0.6000667,12.606,0.001207,0.59354
1004.0,11.316655,0.11868008,0.6000741,12.052,0.001185,0.59355
1004.5,10.822656,0.119116604,0.6000821,11.51,0.0012037,0.59356
1005.0,10.313989,0.11955658,0.6000903,10.946,0.0011923,0.59357
1005.5,9.821256,0.12001389,0.60009855,10.391,0.0012218,0.59358
1006.0,9.392791,0.1204227,0.60010743,9.8266,0.0012084,0.59358
1006.5,8.953017,0.12082803,0.600116,9.3344,0.0012119,0.59359
1007.0,8.565211,0.12117448,0.60012513,8.9439,0.0012338,0.5936
1007.5,8.372612,0.12145857,0.6001341,8.7367,0.0012178,0.59361
1008.0,8.286152,0.12170454,0.60014343,8.5945,0.0012248,0.59361
1008.5,3.1787424,0.12202327,0.60015464,42.077,0.00085002,0.59363
1009.0,4.642219,0.11791444,0.6001673,0.0,0.00070886,0.59367
1009.5,1.2525829,0.11704833,0.6001844,0.0,-0.00083942,0.59367
1010.0,3.0615344,0.11477566,0.6001808,0.0,-0.0012245,0.59367
1010.5,2.8593342,0.11147058,0.6001611,0.0,-0.00088538,0.59367
1011.0,2.2690535,0.10792992,0.60012895,0.0,-0.00060365,0.59367
1011.5,0.6556385,0.10505097,0.6000895,0.0,-0.00041089,0.59367
1012.0,-0.40674227,0.10337072,0.60004485,0.0,-0.00027967,0.59367
1012.5,-0.9918282,0.10302081,0.599997,0.0,-0.00019036,0.59367
1013.0,-1.0987564,0.10380377,0.59994745,0.0,-0.00012957,0.59367
1013.5,-1.0500926,0.10540434,0.5998975,0.0,-8.82e-05,0.59367
1014.0,-0.92930496,0.10742411,0.5998477,0.0,-6e-05,0.59367
1014.5,-0.81877875,0.109478526,0.5997992,0.0,-4.09e-05,0.59367
1015.0,-0.7221853,0.11137011,0.5997529,0.0,-2.78e-05,0.59367
1015.5,-0.64574766,0.11302958,0.59970915,0.0,-1.89e-05,0.59367
1016.0,-0.5818293,0.11441882,0.5996687,0.0,-1.29e-05,0.59367
1016.5,-0.5292738,0.11562444,0.5996316,0.0,-8.77e-06,0.59367
1017.0,-0.4846301,0.116677634,0.5995977,0.0,-5.97e-06,0.59367
1017.5,-0.44690692,0.11762689,0.59956723,0.0,-4.06e-06,0.59367
1018.0,-0.4142869,0.11847568,0.5995391,0.0,-2.77e-06,0.59367
1018.5,-0.38605416,0.119237855,0.59951454,0.0,-1.88e-06,0.59367
1019.0,-0.361401,0.11988917,0.5994923,0.0,-1.28e-06,0.59367
1019.5,-0.3399052,0.12042616,0.5994727,0.0,-8.72e-07,0.59367
1020.0,-0.32085085,0.12081765,0.59945524,0.0,-5.93e-07,0.59367
1020.5,-0.30387083,0.121091336,0.5994399,0.0,-4.04e-07,0.59367
1021.0,-0.28872648,0.12130613,0.59942627,0.0,-2.75e-07,0.59367
1021.5,-0.27506903,0.121410064,0.59941417,0.0,-1.87e-07,0.59367
1022.0,-0.2625497,0.1214655,0.5994037,0.0,-1.27e-07,0.59367
1022.5,-0.2513337,0.121472426,0.5993944,0.0,-8.67e-08,0.59367
1023.0,-0.2410172,0.121434316,0.5993862,0.0,-5.9e-08,0.59367
1023.5,-0.23161852,0.12136849,0.599379,0.0,-4.02e-08,0.59367
1024.0,-0.22308262,0.12126109,0.5993727,0.0,-2.73e-08,0.59367
1024.5,-0.21542783,0.121129446,0.5993674,0.0,-1.86e-08,0.59367
1025.0,-0.20858075,0.120997794,0.59936273,0.0,-1.27e-08,0.59367
1025.5,-0.20243123,0.12081072,0.59935856,0.0,-8.62e-09,0.59367
1026.0,-0.19670391,0.12283741,0.59935695,0.0,0.0028293,0.59367
1026.5,-0.19149058,0.12852603,0.5993485,0.0,0.35007,0.59367
1027.0,-0.18701153,0.11727352,0.59938216,0.0,1.0562,0.59367
1027.5,-0.18264261,0.07845792,0.59943545,0.0,2.1266,0.59365
1028.0,-0.17865919,0.12611824,0.5995386,0.0,3.6316,0.59361
1028.5,-0.17493276,0.5548394,0.5994873,0.0,5.7329,0.59352
1029.0,-0.17133482,1.8651534,0.59919065,0.0,8.0399,0.59336
1029.5,-0.16808568,3.9503973,0.599066,0.0,10.333,0.59311
1030.0,-0.16494666,6.678184,0.5989621,0.0,12.486,0.59283
1030.5,-0.16189943,9.63141,0.5987013,0.0,14.494,0.59255
1031.0,-0.6810294,12.543723,0.59833366,-53.955,16.345,0.59227
1031.5,-1.2975237,15.166169,0.5979137,-18.688,17.907,0.59199
1032.0,-0.42827478,17.186472,0.59764534,7.1215,19.484,0.59171
1032.5,1.4703496,18.807262,0.5974152,6.8177,21.203,0.59143
1033.0,2.3591118,20.224274,0.59711134,38.816,22.85,0.59115
1033.5,3.385348,21.572437,0.59676975,27.863,24.647,0.59086
1034.0,5.134236,22.948462,0.59640235,34.578,26.412,0.59058
1034.5,8.251274,24.391062,0.59603226,35.639,28.145,0.5903
1035.0,13.876637,25.897882,0.5956795,37.017,29.836,0.59002
1035.5,23.17795,27.456514,0.5953578,38.896,31.483,0.58974
1036.0,33.883408,29.057415,0.5950703,41.535,33.091,0.58946
1036.5,42.465576,30.688606,0.5948129,44.642,34.669,0.58918
1037.0,48.531193,32.33274,0.5945778,47.215,36.223,0.5889
1037.5,51.29956,33.962505,0.59435326,48.829,37.75,0.58862
1038.0,51.567204,35.55383,0.5941294,50.359,39.248,0.58834
1038.5,51.866913,37.10016,0.5938973,51.079,40.718,0.58806
1039.0,52.18375,38.60387,0.5936549,51.506,42.156,0.58778
1039.5,52.5094,40.025482,0.59340185,51.933,43.562,0.5875
1040.0,52.74727,41.393883,0.5931356,52.217,44.936,0.58722
1040.5,52.911358,42.746796,0.592862,52.287,46.28,0.58694
1041.0,53.065998,44.070198,0.5925877,52.473,47.594,0.58666
1041.5,53.159725,45.340633,0.592314,52.583,48.881,0.58638
1042.0,53.111027,46.49961,0.59204096,52.739,50.087,0.58612
1042.5,53.182877,47.598293,0.5917647,52.895,51.033,0.58597
1043.0,53.171402,48.556507,0.59149355,52.996,51.749,0.58588
1043.5,53.12984,49.376633,0.5912485,53.074,52.238,0.58583
1044.0,53.100014,50.035976,0.59109324,53.113,52.579,0.58581
1044.5,53.05682,50.496193,0.59108895,53.124,52.787,0.58581
1045.0,52.983906,50.708847,0.5912258,53.068,52.914,0.58582
1045.5,52.869377,50.69795,0.5913791,52.986,52.999,0.58584
1046.0,52.730232,50.59004,0.5914167,52.849,53.074,0.58586
1046.5,52.569134,50.51071,0.59138757,52.715,53.159,0.58588
1047.0,52.390614,50.50551,0.59138906,52.551,53.254,0.58589
1047.5,52.182926,50.558147,0.5914311,52.413,53.351,0.58591
1048.0,51.923065,50.584053,0.5914993,52.248,53.409,0.58593
1048.5,51.659462,50.54473,0.59158224,52.071,53.366,0.58597
1049.0,51.438908,50.38977,0.5916788,51.89,53.216,0.58602
1049.5,51.216457,50.092785,0.5917848,51.691,52.901,0.58608
1050.0,50.91996,49.634697,0.591893,51.427,52.43,0.58616
1050.5,50.515705,49.024345,0.59199363,51.104,51.781,0.58626
1051.0,50.102734,48.310734,0.592068,50.769,50.988,0.58636
1051.5,49.6746,47.54016,0.5920798,50.235,50.097,0.58647
1052.0,49.17355,46.717247,0.5919988,49.824,49.124,0.58659
1052.5,48.647133,45.8399,0.5919369,49.301,48.058,0.58671
1053.0,48.08986,44.874313,0.5920055,48.803,46.894,0.58684
1053.5,47.533737,43.755787,0.5921538,48.22,45.611,0.58697
1054.0,46.96145,42.41869,0.59233433,47.756,44.191,0.58711
1054.5,46.45392,40.8416,0.5925442,47.214,42.579,0.58725
1055.0,45.931595,39.027874,0.5927806,46.608,40.781,0.5874
1055.5,45.447617,37.001823,0.5930304,46.015,38.778,0.58755
1056.0,44.78165,34.789303,0.5932675,45.379,36.557,0.5877
1056.5,44.036053,32.45267,0.5934755,44.713,34.108,0.58786
1057.0,43.24493,30.073347,0.59366,43.996,31.532,0.588
1057.5,42.43257,27.69217,0.5938342,43.347,28.91,0.58814
1058.0,41.61786,25.384699,0.59401816,42.745,26.317,0.58826
1058.5,40.747456,23.208263,0.5942175,42.162,23.927,0.58837
1059.0,40.076607,21.101421,0.5944264,41.567,21.727,0.58847
1059.5,39.526745,19.042795,0.59464204,41.06,19.576,0.58856
1060.0,38.87842,17.073254,0.59486526,40.511,17.525,0.58864
1060.5,38.29205,15.288003,0.5950914,40.041,15.684,0.58871
1061.0,37.813614,13.856136,0.5953148,39.611,14.164,0.58876
1061.5,37.355667,12.893056,0.59552324,39.094,13.055,0.58881
1062.0,36.933243,12.430719,0.59572613,38.598,12.418,0.58886
1062.5,36.535595,12.2054615,0.5959145,38.231,12.287,0.58889
1063.0,36.1917,12.10174,0.59609133,37.808,12.345,0.58892
1063.5,35.875908,12.108416,0.5962388,37.415,12.61,0.58894
1064.0,35.56579,12.414537,0.59636277,37.09,13.172,0.58894
1064.5,35.34092,13.066628,0.5964263,36.745,14.207,0.5889
1065.0,35.264645,14.067477,0.5963637,36.639,15.656,0.58881
1065.5,35.440376,15.473701,0.5960516,36.748,17.45,0.58866
1066.0,35.858818,17.355436,0.5954904,37.176,19.371,0.58846
1066.5,36.403225,19.420607,0.5949313,37.6,21.197,0.58827
1067.0,36.910717,21.115852,0.59455025,38.2,22.715,0.58813
1067.5,37.35075,22.389927,0.5942939,38.741,23.748,0.58805
1068.0,37.699856,23.323109,0.594124,39.077,24.446,0.58802
1068.5,37.87186,24.034431,0.59405226,39.328,24.909,0.58801
1069.0,37.94892,24.686163,0.59404904,39.434,25.335,0.588
1069.5,37.99496,25.36069,0.59406435,39.498,25.871,0.58798
1070.0,38.02863,26.174074,0.5940475,39.507,26.593,0.58794
1070.5,38.130142,27.180956,0.593983,39.611,27.564,0.58786
1071.0,38.327328,28.363716,0.5938682,39.776,28.752,0.58774
1071.5,38.609917,29.652224,0.59371006,40.019,30.113,0.58759
1072.0,38.98269,31.004835,0.5935172,40.448,31.618,0.58737
1072.5,39.526726,32.40016,0.59330124,40.97,33.216,0.5871
1073.0,40.251472,34.008076,0.5930417,41.555,34.777,0.58682
1073.5,40.98699,35.65461,0.59276444,42.304,36.294,0.58654
1074.0,41.805943,37.186024,0.5924592,43.246,37.772,0.58626
1074.5,42.869865,38.687172,0.59214973,44.358,39.216,0.58598
1075.0,44.11532,40.19277,0.591869,45.356,40.629,0.5857
1075.5,45.361046,41.697033,0.59159136,46.276,42.01,0.58542
1076.0,46.318703,43.179127,0.5913073,47.432,43.363,0.58514
1076.5,47.19043,44.625404,0.59102416,48.166,44.691,0.58486
1077.0,47.87701,46.030914,0.5907479,49.027,45.997,0.58458
1077.5,48.701378,47.398453,0.59047985,49.901,47.283,0.5843
1078.0,49.590725,48.73377,0.5902183,50.609,48.55,0.58402
1078.5,50.538544,50.042892,0.5899603,51.491,49.798,0.58374
1079.0,51.412346,51.330154,0.5897037,52.281,51.029,0.58346
1079.5,52.007324,52.597614,0.5894461,53.04,52.243,0.58318
1080.0,52.54059,53.846664,0.5891865,53.671,53.44,0.5829
1080.5,52.986,55.07777,0.5889237,54.152,54.619,0.58262
1081.0,53.484367,56.291367,0.58865726,54.724,55.781,0.58234
1081.5,54.093353,57.487915,0.588388,55.161,56.926,0.58206
1082.0,54.982613,58.66822,0.5881157,55.351,58.055,0.58178
1082.5,56.30788,59.83366,0.58784115,55.306,59.166,0.5815
1083.0,58.36204,60.8265,0.58756787,55.181,60.256,0.58122
1083.5,60.03407,61.3766,0.58728397,56.046,61.064,0.58104
1084.0,60.265934,61.85042,0.58701247,55.77,60.917,0.58108
1084.5,59.10375,61.982986,0.58679247,55.877,60.23,0.58116
1085.0,56.63797,61.883354,0.58673054,55.101,59.572,0.58124
1085.5,54.479305,61.67467,0.587002,54.434,59.204,0.5813
1086.0,52.898712,61.282013,0.58732694,53.774,58.986,0.58136
1086.5,51.881836,60.922367,0.5874264,53.231,58.874,0.5814
1087.0,51.122326,60.73823,0.58749753,52.69,58.843,0.58144
1087.5,50.63159,60.701588,0.5876022,52.107,58.859,0.58146
1088.0,50.113346,60.743008,0.587682,51.81,58.897,0.58147
1088.5,49.667515,60.818253,0.5877218,51.143,58.942,0.58149
1089.0,49.40894,60.89874,0.58773506,50.895,58.978,0.5815
1089.5,48.97038,60.972137,0.5877389,50.549,58.995,0.58152
1090.0,48.74738,61.037262,0.58774495,50.267,58.998,0.58154
1090.5,48.497982,61.104244,0.58775693,49.992,59.004,0.58156
1091.0,48.343235,61.196842,0.58777106,49.768,59.042,0.58157
1091.5,48.129528,61.337734,0.58778006,49.551,59.145,0.58156
1092.0,47.944782,61.58657,0.5877708,49.307,59.358,0.58154
1092.5,47.836056,61.948154,0.5877348,49.12,59.723,0.58149
1093.0,47.75648,62.461327,0.5876586,49.006,60.234,0.5814
1093.5,47.75154,63.078697,0.58753777,48.935,60.913,0.58126
1094.0,47.79367,63.700665,0.58737844,48.963,61.637,0.58111
1094.5,47.89711,64.274254,0.587198,49.025,62.315,0.58096
1095.0,48.013382,64.77124,0.5870178,49.126,62.902,0.58084
1095.5,48.14122,65.19271,0.586855,49.244,63.361,0.58075
1096.0,48.228012,65.53389,0.5867282,49.343,63.691,0.5807
1096.5,48.27502,65.783104,0.586654,49.388,63.894,0.58067
1097.0,48.280163,65.88675,0.58664924,49.395,63.963,0.58066
1097.5,48.20178,65.840324,0.5867123,49.325,63.886,0.58069
1098.0,48.065315,65.55751,0.58683896,49.174,63.649,0.58074
1098.5,47.82242,65.05633,0.58699113,48.933,63.152,0.58081
1099.0,47.427727,64.369835,0.5871191,48.512,62.483,0.5809
1099.5,47.150063,63.55415,0.58718896,48.183,61.648,0.58101
1100.0,46.801285,62.757717,0.58722204,47.755,60.734,0.58112
1100.5,46.2975,62.084156,0.58727574,47.373,59.912,0.58122
1101.0,45.94918,61.577534,0.58736086,46.873,59.265,0.58129
1101.5,45.84293,61.210907,0.5874439,46.502,58.927,0.58133
1102.0,45.412647,60.978672,0.587511,45.858,58.791,0.58136
1102.5,44.91883,60.88394,0.5875485,45.462,58.829,0.58136
1103.0,44.421474,61.03491,0.5875542,45.028,59.07,0.58133
1103.5,43.954826,61.436207,0.58751035,44.51,59.594,0.58122
1104.0,43.78049,62.075577,0.5874033,44.419,60.313,0.58105
1104.5,43.727974,62.858826,0.58723706,44.48,61.196,0.5808
1105.0,43.887436,63.643692,0.5870365,44.666,62.102,0.58052
1105.5,44.164406,64.32223,0.5868243,45.029,62.968,0.58026
1106.0,44.445797,64.863976,0.5866142,45.38,63.68,0.58007
1106.5,44.66784,65.309814,0.5864272,45.663,64.176,0.57996
1107.0,44.819157,65.65163,0.5862919,45.927,64.468,0.5799
1107.5,44.878613,65.880714,0.58622956,46.037,64.572,0.57988
1108.0,44.870975,65.86553,0.5862656,45.981,64.497,0.57989
1108.5,44.697414,65.595314,0.5863844,45.847,64.158,0.57994
1109.0,44.395096,65.11921,0.58653754,45.488,63.658,0.58
1109.5,44.056778,64.51258,0.5866766,45.174,63.041,0.58008
1110.0,43.74633,63.938282,0.5867808,44.846,62.376,0.58016
1110.5,43.43142,63.519695,0.5868658,44.523,61.852,0.58021
1111.0,43.054333,63.26013,0.58693516,44.18,61.608,0.58025
1111.5,42.64492,63.153835,0.58698314,43.846,61.533,0.58026
1112.0,42.272774,63.26902,0.58700484,43.476,61.674,0.58024
1112.5,42.004066,63.60424,0.58698076,43.164,62.087,0.58015
1113.0,41.87456,64.27945,0.58689517,43.019,62.773,0.57997
1113.5,41.955696,65.3081,0.5867232,43.108,63.634,0.57969
1114.0,42.241863,66.51054,0.5864603,43.378,64.484,0.57941
1114.5,42.68426,67.54051,0.5861356,43.874,65.321,0.57913
1115.0,43.266705,68.218895,0.58575743,44.46,66.146,0.57885
1115.5,43.88698,68.764565,0.5852811,45.146,66.961,0.57857
1116.0,44.392506,69.08506,0.5848225,45.664,67.767,0.57829
1116.5,44.80814,69.31561,0.5844356,46.026,68.562,0.57801
1117.0,45.01146,69.664734,0.5841188,46.375,69.262,0.57778
1117.5,45.13311,70.14811,0.58388436,46.484,69.511,0.57771
1118.0,45.09504,70.43226,0.5837519,46.532,69.388,0.57773
1118.5,44.968452,70.377304,0.58381057,46.188,68.934,0.57779
1119.0,44.67366,70.00619,0.5840879,45.987,68.341,0.57786
1119.5,44.359447,69.36384,0.5843563,45.629,67.743,0.57793
1120.0,44.036476,68.73685,0.5845243,45.286,67.188,0.57798
1120.5,43.721622,68.26557,0.5846983,44.999,66.789,0.57803
1121.0,43.44148,67.89921,0.58484524,44.685,66.492,0.57807
1121.5,43.16328,67.57605,0.58491796,44.392,66.218,0.57811
1122.0,42.858063,67.2522,0.58492136,44.109,65.918,0.57815
1122.5,42.53122,66.9089,0.58488524,43.793,65.557,0.5782
1123.0,42.188114,66.454384,0.58483374,43.547,65.077,0.57827
1123.5,41.907364,65.837944,0.58479846,43.253,64.35,0.57836
1124.0,41.67205,65.00353,0.5847918,43.044,63.401,0.57848
1124.5,41.460136,63.890285,0.5848204,42.838,62.15,0.57863
1125.0,41.275486,62.42364,0.5848865,42.619,60.579,0.5788
