step,em2_torque,soc,vel
1346,250,0.31940850615501404,82.37545776367188
1347,250,0.3191547989845276,82.36895751953125
1348,250,0.3189011216163635,82.36238861083984
1349,250,0.31864747405052185,82.35585021972656
1350,250,0.31839367747306824,82.34925079345703
1351,250,0.31814008951187134,82.34270477294922
1352,250,0.3178863823413849,82.33607482910156
1353,250,0.3176327049732208,82.32945251464844
1354,250,0.31737905740737915,82.32279968261719
1355,250,0.3171255588531494,82.31610107421875
1356,250,0.3168720304965973,82.30940246582031
1357,250,0.31661850214004517,82.30266571044922
1358,250,0.3163648247718811,82.29595184326172
1359,250,0.31611135601997375,82.28915405273438
1360,250,0.31585803627967834,82.2823715209961
1361,250,0.31560462713241577,82.27557373046875
1362,250,0.3153512477874756,82.26873779296875
1363,250,0.31509777903556824,82.26185607910156
1364,250,0.31484442949295044,82.2549819946289
1365,250,0.3145912289619446,82.24807739257812
1366,250,0.31433793902397156,82.24112701416016
1367,250,0.31408458948135376,82.23416900634766
1368,250,0.31383126974105835,82.22718811035156
1369,250,0.3135780990123749,82.22017669677734
1370,250,0.313324898481369,82.2131118774414
1371,250,0.31307172775268555,82.20609283447266
1372,250,0.31281858682632446,82.19898223876953
1373,250,0.31256553530693054,82.19188690185547
1374,250,0.312312513589859,82.18473052978516
1375,250,0.31205934286117554,82.17757415771484
1376,250,0.3118063509464264,82.17041015625
1377,250,0.3115532696247101,82.1631851196289
1378,250,0.3113003671169281,82.15593719482422
1379,250,0.3110473155975342,82.14868927001953
1380,250,0.310794472694397,82.14142608642578
1381,250,0.3105415403842926,82.13412475585938
1382,250,0.310288667678833,82.12683868408203
1383,250,0.3100357949733734,82.11949157714844
1384,250,0.3097829520702362,82.11212921142578
1385,250,0.3095301389694214,82.1047592163086
1386,250,0.30927735567092896,82.09737396240234
1387,250,0.30902472138404846,82.08998107910156
1388,250,0.30877193808555603,82.08253479003906
1389,250,0.30851924419403076,82.0750961303711
1390,250,0.30826666951179504,82.06767272949219
1391,250,0.3080139458179474,82.0601806640625
1392,250,0.30776137113571167,82.05271911621094
1393,250,0.3075087070465088,82.0452651977539
1394,250,0.3072563111782074,82.03777313232422
1395,250,0.30700376629829407,82.03025817871094
1396,250,0.30675122141838074,82.02278137207031
1397,250,0.30649879574775696,82.01530456542969
1398,250,0.3062463104724884,82.0078353881836
1399,250,0.30599385499954224,82.00030517578125
1400,250,0.30574148893356323,81.9927978515625
1401,250,0.3054890036582947,81.98530578613281
1402,250,0.30523669719696045,81.97785949707031
1403,250,0.3049843907356262,81.97034454345703
1404,250,0.30473214387893677,81.962890625
1405,250,0.3044798672199249,81.95541381835938
1406,250,0.3042275905609131,81.94795227050781
1407,250,0.3039754033088684,81.94051361083984
1408,250,0.30372312664985657,81.9330825805664
1409,250,0.30347099900245667,81.9256362915039
1410,250,0.30321890115737915,81.91824340820312
1411,250,0.3029669225215912,81.910888671875
1412,250,0.3027147650718689,81.90348815917969
1413,250,0.302462637424469,81.89613342285156
1414,250,0.30221062898635864,81.8887710571289
1415,250,0.3019586503505707,81.88146209716797
1416,250,0.3017066717147827,81.87413787841797
1417,250,0.3014547824859619,81.86685180664062
1418,250,0.30120280385017395,81.85955810546875
1419,250,0.30095088481903076,81.85235595703125
1420,250,0.30069905519485474,81.84507751464844
1421,250,0.3004472255706787,81.83784484863281
1422,250,0.3001953065395355,81.83064270019531
1423,250,0.29994359612464905,81.82351684570312
1424,250,0.2996918261051178,81.81632232666016
1425,250,0.2994401156902313,81.8091812133789
1426,250,0.29918843507766724,81.80203247070312
1427,250,0.29893672466278076,81.794921875
1428,250,0.29868513345718384,81.78780364990234
1429,250,0.29843342304229736,81.7807388305664
1430,250,0.2981818616390228,81.7737045288086
1431,250,0.29793038964271545,81.7666244506836
1432,250,0.2976788282394409,81.75958251953125
1433,250,0.29742735624313354,81.75255584716797
1434,250,0.2971758246421814,81.74556732177734
1435,250,0.29692429304122925,81.73858642578125
1436,250,0.2966730296611786,81.73158264160156
1437,250,0.2964215576648712,81.72462463378906
1438,250,0.29617011547088623,81.7176742553711
1439,250,0.2959187626838684,81.71070098876953
1440,250,0.2956673502922058,81.7037582397461
1441,250,0.29541608691215515,81.69686126708984
1442,250,0.2951648235321045,81.68993377685547
1443,250,0.2949136197566986,81.68297576904297
1444,250,0.29466232657432556,81.67609405517578
1445,250,0.29441118240356445,81.6692123413086
1446,250,0.29416000843048096,81.66231536865234
1447,250,0.2939087450504303,81.65546417236328
1448,250,0.29365769028663635,81.6485595703125
1449,250,0.2934066653251648,81.64168548583984
1450,250,0.2931555211544037,81.63482666015625
1451,250,0.2929045259952545,81.6279525756836
1452,250,0.2926536500453949,81.62108612060547
1453,250,0.2924025058746338,81.6142578125
1454,250,0.29215165972709656,81.60734558105469
1455,250,0.29190072417259216,81.60054779052734
1456,250,0.29164984822273254,81.59370422363281
1457,250,0.2913990318775177,81.58682250976562
1458,250,0.2911481559276581,81.5799789428711
1459,250,0.2908971905708313,81.5731430053711
1460,250,0.2906464636325836,81.56629180908203
1461,250,0.2903957962989807,81.5594482421875
1462,250,0.29014506936073303,81.55260467529297
1463,250,0.28989437222480774,81.5457534790039
1464,250,0.28964370489120483,81.53890228271484
1465,250,0.28939297795295715,81.5320816040039
1466,250,0.28914234042167664,81.52521514892578
1467,250,0.2888917624950409,81.5183334350586
1468,250,0.288641095161438,81.51150512695312
1469,250,0.2883906960487366,81.50465393066406
1470,250,0.28814011812210083,81.49779510498047
1471,250,0.28788965940475464,81.49091339111328
1472,250,0.28763917088508606,81.48406982421875
1473,250,0.28738880157470703,81.47722625732422
1474,250,0.28713834285736084,81.4703369140625
1475,250,0.2868877947330475,81.46344757080078
1476,250,0.28663763403892517,81.45655059814453
1477,250,0.28638729453086853,81.44969177246094
1478,250,0.28613710403442383,81.44283294677734
1479,250,0.2858867943286896,81.4359359741211
1480,250,0.28563642501831055,81.4290542602539
1481,250,0.2853862941265106,81.42214965820312
1482,250,0.28513607382774353,81.41524505615234
1483,250,0.2848859131336212,81.40836334228516
1484,250,0.2846357524394989,81.40144348144531
1485,250,0.28438565135002136,81.39453887939453
1486,250,0.284135639667511,81.38761901855469
1487,250,0.2838854491710663,81.38067626953125
1488,250,0.28363558650016785,81.37377166748047
1489,250,0.2833855450153351,81.36681365966797
1490,250,0.28313562273979187,81.35987854003906
1491,250,0.2828856110572815,81.35289764404297
1492,250,0.28263580799102783,81.34597778320312
1493,250,0.282385915517807,81.33899688720703
1494,250,0.28213605284690857,81.33206176757812
1495,250,0.28188636898994446,81.32506561279297
1496,250,0.28163665533065796,81.3180923461914
1497,250,0.2813867926597595,81.31112670898438
1498,250,0.28113695979118347,81.30413818359375
1499,250,0.28088727593421936,81.29712677001953
1500,250,0.28063756227493286,81.29013061523438
1501,250,0.2803879976272583,81.2831039428711
1502,250,0.2801383435726166,81.276123046875
1503,250,0.2798888087272644,81.26907348632812
1504,250,0.27963921427726746,81.26203155517578
1505,250,0.2793896496295929,81.25501251220703
1506,250,0.27914026379585266,81.24800109863281
1507,250,0.2788907289505005,81.24095153808594
1508,250,0.2786412835121155,81.23384094238281
1509,250,0.27839186787605286,81.22679138183594
1510,250,0.2781424820423126,81.21974182128906
1511,250,0.27789306640625,81.21266174316406
1512,250,0.27764376997947693,81.20556640625
1513,250,0.27739453315734863,81.19847869873047
1514,250,0.2771451473236084,81.19139862060547
1515,250,0.27689582109451294,81.18427276611328
1516,250,0.2766467034816742,81.17716217041016
1517,250,0.27639761567115784,81.17003631591797
1518,250,0.27614834904670715,81.16291809082031
1519,250,0.275899201631546,81.1557846069336
1520,250,0.27565014362335205,81.14863586425781
1521,250,0.2754010260105133,81.14148712158203
1522,250,0.2751520872116089,81.13433837890625
1523,250,0.2749030292034149,81.12718200683594
1524,250,0.27465400099754333,81.12000274658203
1525,250,0.274404913187027,81.11284637451172
1526,250,0.2741561532020569,81.10566711425781
1527,250,0.27390727400779724,81.0984878540039
1528,250,0.27365854382514954,81.0912857055664
1529,250,0.27340948581695557,81.08409881591797
1530,250,0.2731608748435974,81.07689666748047
1531,250,0.27291205525398254,81.06965637207031
1532,250,0.27266326546669006,81.06244659423828
1533,250,0.27241450548171997,81.05525970458984
1534,250,0.2721659541130066,81.04800415039062
1535,250,0.2719172239303589,81.04078674316406
1536,250,0.27166855335235596,81.03353118896484
1537,250,0.2714200019836426,81.02629089355469
1538,250,0.2711714804172516,81.01901245117188
1539,250,0.27092301845550537,81.01177215576172
1540,250,0.270674467086792,81.00452423095703
1541,250,0.2704260051250458,80.99724578857422
1542,250,0.2701775133609772,80.98994445800781
1543,250,0.26992905139923096,80.9826889038086
1544,250,0.2696806788444519,80.97540283203125
1545,250,0.2694324254989624,80.96810150146484
1546,250,0.2691839933395386,80.96080017089844
1547,250,0.268935889005661,80.95348358154297
1548,250,0.2686876058578491,80.94619750976562
1549,250,0.26843929290771484,80.93888854980469
1550,250,0.2681911885738373,80.93155670166016
1551,250,0.2679428458213806,80.92426300048828
1552,250,0.2676948010921478,80.91690826416016
1553,250,0.2674465775489807,80.90960693359375
1554,250,0.26719871163368225,80.90226745605469
1555,250,0.2669505178928375,80.8949203491211
1556,250,0.2667025625705719,80.88756561279297
1557,250,0.2664545178413391,80.88023376464844
1558,250,0.2662064731121063,80.87284851074219
1559,250,0.26595866680145264,80.86552429199219
1560,250,0.2657106816768646,80.85814666748047
1561,250,0.2654627561569214,80.85078430175781
1562,250,0.265215128660202,80.84341430664062
1563,250,0.2649673521518707,80.83601379394531
1564,250,0.26471948623657227,80.82865905761719
1565,250,0.2644718885421753,80.82125854492188
1566,250,0.26422420144081116,80.81389617919922
1567,250,0.2639765739440918,80.8065185546875
1568,250,0.2637288570404053,80.79911804199219
1569,250,0.2634812295436859,80.79171752929688
1570,250,0.26323366165161133,80.7843246459961
1571,250,0.26298630237579346,80.77690124511719
1572,250,0.2627386450767517,80.7695083618164
1573,250,0.2624909579753876,80.7621078491211
1574,250,0.2622436583042145,80.75469207763672
1575,250,0.2619962692260742,80.74728393554688
1576,250,0.2617488503456116,80.73986053466797
1577,250,0.2615014612674713,80.73240661621094
1578,250,0.261254221200943,80.7249984741211
1579,250,0.26100683212280273,80.71756744384766
1580,250,0.2607595920562744,80.71012115478516
1581,250,0.2605123817920685,80.70271301269531
1582,250,0.2602652609348297,80.69526672363281
1583,250,0.260017991065979,80.68780517578125
1584,250,0.2597709894180298,80.68038177490234
1585,250,0.25952401757240295,80.67292785644531
1586,250,0.2592769265174866,80.66547393798828
1587,250,0.2590298354625702,80.65803527832031
1588,250,0.25878283381462097,80.65058135986328
1589,250,0.25853586196899414,80.64311218261719
1590,250,0.25828906893730164,80.63566589355469
1591,250,0.25804203748703003,80.62820434570312
1592,250,0.257795125246048,80.62075805664062
1593,250,0.2575483024120331,80.61328125
1594,250,0.25730136036872864,80.6058120727539
1595,250,0.2570546865463257,80.59834289550781
1596,250,0.25680795311927795,80.59087371826172
1597,250,0.25656118988990784,80.58338165283203
1598,250,0.25631463527679443,80.57591247558594
1599,250,0.25606799125671387,80.56842803955078
1600,400,0.25584062933921814,80.69670104980469
1601,400,0.2555970847606659,80.60450744628906
1602,400,0.2553664445877075,80.44632720947266
1603,400,0.2551388442516327,80.24214172363281
1604,400,0.2549094557762146,80.04056549072266
1605,400,0.2546774446964264,79.86778259277344
1606,400,0.2544440031051636,79.72748565673828
1607,400,0.2542107403278351,79.61726379394531
1608,400,0.25397875905036926,79.53951263427734
1609,400,0.2537462115287781,79.49713134765625
1610,400,0.25351130962371826,79.4872055053711
1611,400,0.2532725930213928,79.50204467773438
1612,400,0.25302982330322266,79.533447265625
1613,400,0.2527834177017212,79.57433319091797
1614,400,0.2525347173213959,79.61785888671875
1615,400,0.25228577852249146,79.65623474121094
1616,400,0.2520377039909363,79.6812973022461
1617,400,0.25179123878479004,79.6865005493164
1618,400,0.25154703855514526,79.6685562133789
1619,400,0.2513052225112915,79.62863159179688
1620,400,0.2510654032230377,79.57177734375
1621,400,0.2508266270160675,79.505615234375
1622,400,0.25058886408805847,79.43828582763672
1623,400,0.25035086274147034,79.37667846679688
1624,400,0.25011199712753296,79.32502746582031
1625,400,0.24987266957759857,79.28453826904297
1626,400,0.24963240325450897,79.25390625
1627,400,0.2493913471698761,79.2301025390625
1628,400,0.24914999306201935,79.20941925048828
1629,400,0.24890783429145813,79.1885986328125
1630,400,0.2486657351255417,79.16519927978516
1631,400,0.24842402338981628,79.13807678222656
1632,400,0.24818240106105804,79.107177734375
1633,400,0.24794143438339233,79.07357788085938
1634,400,0.24770061671733856,79.03884887695312
1635,400,0.24745988845825195,79.00466918945312
1636,400,0.24721930921077728,78.97257232666016
1637,400,0.24697884917259216,78.94344329833984
1638,400,0.246738463640213,78.91757202148438
1639,400,0.24649788439273834,78.89460754394531
1640,400,0.2462572455406189,78.8738021850586
1641,400,0.2460169643163681,78.85407257080078
1642,400,0.24577653408050537,78.83442687988281
1643,400,0.24553658068180084,78.81407928466797
1644,400,0.24529671669006348,78.79249572753906
1645,400,0.24505697190761566,78.76953125
1646,400,0.2448175549507141,78.74537658691406
1647,400,0.24457809329032898,78.72039031982422
1648,400,0.24433855712413788,78.69514465332031
1649,400,0.24409908056259155,78.66999816894531
1650,400,0.24385963380336761,78.64533233642578
1651,400,0.24362033605575562,78.62145233154297
1652,400,0.24338068068027496,78.59829711914062
1653,400,0.24314147233963013,78.57583618164062
1654,400,0.24290187656879425,78.55396270751953
1655,400,0.242662712931633,78.53251647949219
1656,400,0.24242347478866577,78.51140594482422
1657,400,0.2421843558549881,78.49059295654297
1658,400,0.24194538593292236,78.47005462646484
1659,400,0.24170611798763275,78.44989013671875
1660,400,0.24146711826324463,78.43023681640625
1661,400,0.24122820794582367,78.41104125976562
1662,400,0.24098944664001465,78.39250183105469
1663,400,0.2407505214214325,78.37456512451172
1664,400,0.24051176011562347,78.35719299316406
1665,400,0.24027293920516968,78.3402328491211
1666,400,0.24003423750400543,78.3236312866211
1667,400,0.2397955358028412,78.30726623535156
1668,400,0.23955713212490082,78.29096221923828
1669,400,0.23931866884231567,78.27470397949219
1670,400,0.23908013105392456,78.25837707519531
1671,400,0.23884178698062897,78.24198913574219
1672,400,0.23860323429107666,78.2256088256836
1673,400,0.23836509883403778,78.20924377441406
1674,400,0.2381269931793213,78.19303894042969
1675,400,0.23788891732692719,78.17699432373047
1676,400,0.23765084147453308,78.1611557006836
1677,400,0.23741278052330017,78.14547729492188
1678,400,0.23717482388019562,78.13002014160156
1679,400,0.23693698644638062,78.11481475830078
1680,400,0.2366989105939865,78.09986114501953
1681,400,0.23646119236946106,78.08509826660156
1682,400,0.23622338473796844,78.0705795288086
1683,400,0.23598526418209076,78.05634307861328
1684,400,0.23574748635292053,78.04225158691406
1685,400,0.23550985753536224,78.02837371826172
1686,400,0.2352723479270935,78.01469421386719
1687,400,0.23503483831882477,78.00123596191406
1688,400,0.23479747772216797,77.98796081542969
1689,400,0.2345600128173828,77.9748764038086
1690,400,0.23432223498821259,77.96198272705078
1691,400,0.2340850532054901,77.94924926757812
1692,400,0.23384763300418854,77.9366683959961
1693,400,0.2336103320121765,77.92423248291016
1694,400,0.23337297141551971,77.91190338134766
1695,400,0.2331358939409256,77.89962768554688
1696,400,0.23289859294891357,77.88750457763672
1697,400,0.2326614409685135,77.87541198730469
1698,400,0.23242464661598206,77.8634262084961
1699,400,0.2321876436471939,77.85152435302734
1700,400,0.23195061087608337,77.8397445678711
1701,400,0.23171380162239075,77.8280258178711
1702,400,0.231476828455925,77.81639099121094
1703,400,0.23123982548713684,77.80488586425781
1704,400,0.23100323975086212,77.79349517822266
1705,400,0.2307664155960083,77.78223419189453
1706,400,0.23052985966205597,77.77104187011719
1707,400,0.2302931696176529,77.76001739501953
1708,400,0.2300567924976349,77.74907684326172
1709,400,0.2298201471567154,77.73825073242188
1710,400,0.22958356142044067,77.7275161743164
1711,400,0.22934700548648834,77.7168960571289
1712,400,0.22911055386066437,77.70639038085938
1713,400,0.22887426614761353,77.69596099853516
1714,400,0.2286376804113388,77.68560791015625
1715,400,0.22840151190757751,77.6754150390625
1716,400,0.2281651645898819,77.66522216796875
1717,400,0.22792896628379822,77.6551513671875
1718,400,0.22769278287887573,77.6451644897461
1719,400,0.22745679318904877,77.63520812988281
1720,400,0.2272205948829651,77.6253662109375
1721,400,0.22698445618152618,77.61558532714844
1722,400,0.22674843668937683,77.60585021972656
1723,400,0.22651228308677673,77.59614562988281
1724,400,0.22627635300159454,77.58655548095703
1725,400,0.22604063153266907,77.57698059082031
1726,400,0.22580470144748688,77.56747436523438
1727,400,0.2255690097808838,77.55802154541016
1728,400,0.22533324360847473,77.54862213134766
1729,400,0.22509737312793732,77.53931427001953
1730,400,0.22486189007759094,77.530029296875
1731,400,0.2246260792016983,77.52080535888672
1732,400,0.22439044713974,77.51165771484375
1733,400,0.22415482997894287,77.50254821777344
1734,400,0.2239193469285965,77.49346923828125
1735,400,0.2236836552619934,77.48448944091797
1736,400,0.22344838082790375,77.47552490234375
1737,400,0.22321289777755737,77.4666519165039
1738,400,0.22297754883766174,77.45780181884766
1739,400,0.2227422446012497,77.44898223876953
1740,400,0.22250691056251526,77.44023132324219
1741,400,0.22227178514003754,77.43150329589844
1742,400,0.22203674912452698,77.42282104492188
1743,400,0.22180140018463135,77.41419219970703
1744,400,0.22156621515750885,77.40558624267578
1745,400,0.2213311791419983,77.39704132080078
1746,400,0.22109602391719818,77.38850402832031
1747,400,0.22086113691329956,77.3799819946289
1748,400,0.22062623500823975,77.37152862548828
1749,400,0.22039107978343964,77.36309814453125
1750,400,0.2201562523841858,77.35469055175781
1751,400,0.2199215441942215,77.3462905883789
1752,400,0.2196866124868393,77.33793640136719
1753,400,0.21945184469223022,77.3296127319336
1754,400,0.21921704709529877,77.32131958007812
1755,400,0.21898230910301208,77.31303405761719
1756,400,0.21874742209911346,77.3047866821289
1757,400,0.21851305663585663,77.2965316772461
1758,400,0.21827834844589233,77.28834533691406
1759,400,0.2180437296628952,77.28013610839844
1760,400,0.21780920028686523,77.27196502685547
1761,400,0.21757471561431885,77.26380920410156
1762,400,0.21734024584293365,77.25563049316406
1763,400,0.2171056866645813,77.24747467041016
1764,400,0.2168714851140976,77.23936462402344
1765,400,0.21663707494735718,77.23121643066406
1766,400,0.21640276908874512,77.22307586669922
1767,400,0.21616826951503754,77.2149429321289
1768,400,0.21593385934829712,77.20675659179688
1769,400,0.21569980680942535,77.19859313964844
1770,400,0.21546544134616852,77.19039154052734
1771,400,0.21523115038871765,77.18214416503906
1772,400,0.21499712765216827,77.17386627197266
1773,400,0.21476313471794128,77.16553497314453
1774,400,0.21452900767326355,77.15715789794922
1775,400,0.21429498493671417,77.14863586425781
1776,400,0.21406108140945435,77.14004516601562
1777,400,0.2138269692659378,77.13135528564453
1778,400,0.2135930061340332,77.12247467041016
1779,400,0.21335914731025696,77.11341857910156
1780,400,0.21312503516674042,77.10417938232422
1781,400,0.2128913700580597,77.09468078613281
1782,400,0.21265752613544464,77.0849380493164
1783,400,0.21242369711399078,77.07482147216797
1784,400,0.21218988299369812,77.06432342529297
1785,400,0.21195615828037262,77.05339813232422
1786,400,0.21172228455543518,77.04199981689453
1787,400,0.21148857474327087,77.03006744384766
1788,400,0.21125485002994537,77.01750946044922
1789,400,0.21102109551429749,77.00428771972656
1790,400,0.2107873409986496,76.99044036865234
1791,400,0.21055369079113007,76.97594451904297
1792,400,0.21031993627548218,76.96086883544922
1793,400,0.21008624136447906,76.94519805908203
1794,400,0.20985257625579834,76.9290771484375
1795,400,0.2096191644668579,76.91251373291016
1796,400,0.20938529074192047,76.89569091796875
1797,400,0.20915186405181885,76.87875366210938
1798,400,0.20891843736171722,76.86174011230469
1799,400,0.20868483185768127,76.8448486328125
1800,400,0.20845147967338562,76.828125
1801,400,0.20821823179721832,76.8116226196289
1802,400,0.20798489451408386,76.7955093383789
1803,400,0.20775137841701508,76.77972412109375
1804,400,0.2075183242559433,76.76434326171875
1805,400,0.2072850465774536,76.74934387207031
1806,400,0.20705194771289825,76.7347412109375
1807,400,0.20681899785995483,76.72051239013672
1808,400,0.20658576488494873,76.7066650390625
1809,400,0.2063528150320053,76.69308471679688
1810,400,0.20611968636512756,76.67988586425781
1811,400,0.20588693022727966,76.66693115234375
1812,400,0.20565392076969147,76.65425109863281
1813,400,0.20542111992835999,76.64177703857422
1814,400,0.20518822968006134,76.62956237792969
1815,400,0.20495562255382538,76.61749267578125
1816,400,0.20472285151481628,76.60566711425781
1817,400,0.20449022948741913,76.59400177001953
1818,400,0.20425736904144287,76.5825424194336
1819,400,0.20402446389198303,76.57123565673828
1820,400,0.20379193127155304,76.56009674072266
1821,400,0.2035592496395111,76.54913330078125
1822,400,0.20332659780979156,76.53834533691406
1823,400,0.203094020485878,76.5277328491211
1824,400,0.2028617560863495,76.51727294921875
1825,400,0.20262904465198517,76.50694274902344
1826,400,0.20239654183387756,76.49677276611328
1827,400,0.20216402411460876,76.48676300048828
1828,400,0.201931431889534,76.47689056396484
1829,400,0.20169904828071594,76.46715545654297
1830,400,0.2014666348695755,76.4575424194336
1831,400,0.20123402774333954,76.44807434082031
1832,400,0.2010018229484558,76.43870544433594
1833,400,0.20076929032802582,76.42948150634766
1834,400,0.20053686201572418,76.42033386230469
1835,400,0.20030462741851807,76.41134643554688
1836,400,0.20007260143756866,76.40240478515625
1837,400,0.19984003901481628,76.39360809326172
1838,400,0.19960767030715942,76.38490295410156
1839,400,0.1993754357099533,76.37625885009766
1840,400,0.1991429328918457,76.36776733398438
1841,400,0.19891078770160675,76.35932159423828
1842,400,0.19867853820323944,76.35099029541016
1843,400,0.1984466016292572,76.3427505493164
1844,400,0.19821415841579437,76.33451843261719
1845,400,0.1979820430278778,76.32643127441406
1846,400,0.19774964451789856,76.31836700439453
1847,400,0.19751764833927155,76.31043243408203
1848,400,0.1972854733467102,76.3025131225586
1849,400,0.19705325365066528,76.2947006225586
1850,400,0.19682125747203827,76.28693389892578
1851,400,0.1965891718864441,76.27921295166016
1852,400,0.19635708630084991,76.27157592773438
1853,400,0.19612492620944977,76.26396942138672
1854,400,0.19589287042617798,76.2564468383789
1855,400,0.19566066563129425,76.24894714355469
1856,400,0.19542866945266724,76.24147033691406
1857,400,0.19519662857055664,76.23408508300781
1858,400,0.19496481120586395,76.22672271728516
1859,400,0.1947326362133026,76.2193603515625
1860,400,0.19450068473815918,76.21206665039062
1861,400,0.19426871836185455,76.20478820800781
1862,400,0.194036602973938,76.19751739501953
1863,400,0.1938045769929886,76.19031524658203
1864,400,0.19357271492481232,76.18307495117188
1865,400,0.19334083795547485,76.1758804321289
1866,400,0.19310878217220306,76.168701171875
1867,400,0.1928768903017044,76.16153717041016
1868,400,0.19264507293701172,76.15435791015625
1869,400,0.1924130767583847,76.14720153808594
1870,400,0.19218116998672485,76.1400375366211
1871,400,0.19194918870925903,76.13286590576172
1872,400,0.1917169839143753,76.12569427490234
1873,400,0.19148537516593933,76.1185531616211
1874,400,0.19125334918498993,76.11134338378906
1875,400,0.19102142751216888,76.10416412353516
1876,400,0.19078955054283142,76.09696197509766
1877,400,0.19055773317813873,76.08977508544922
1878,400,0.19032593071460724,76.08252716064453
1879,400,0.19009417295455933,76.07530212402344
1880,400,0.1898624449968338,76.06803131103516
1881,400,0.18963050842285156,76.06074523925781
1882,400,0.18939858675003052,76.0534439086914
1883,400,0.18916688859462738,76.04613494873047
1884,400,0.1889350712299347,76.03878784179688
1885,400,0.1887030303478241,76.03143310546875
1886,400,0.18847151100635529,76.02401733398438
1887,400,0.18823954463005066,76.01663208007812
1888,400,0.18800754845142365,76.00917053222656
1889,400,0.18777568638324738,76.00169372558594
1890,400,0.18754389882087708,75.99420166015625
1891,400,0.18731237947940826,75.98664855957031
1892,400,0.18708059191703796,75.97905731201172
1893,400,0.18684890866279602,75.97148895263672
1894,400,0.18661688268184662,75.96388244628906
1895,400,0.18638533353805542,75.95624542236328
1896,400,0.18615368008613586,75.94851684570312
1897,400,0.18592162430286407,75.94078063964844
1898,400,0.18568986654281616,75.93302154541016
1899,400,0.1854582577943802,75.92523193359375
1900,400,0.18522663414478302,75.91741180419922
1901,400,0.184994637966156,75.90953826904297
1902,400,0.1847631186246872,75.90159606933594
1903,400,0.18453122675418854,75.89370727539062
1904,400,0.184299498796463,75.88569641113281
1905,400,0.18406791985034943,75.87771606445312
1906,400,0.18383613228797913,75.86968231201172
1907,400,0.18360444903373718,75.86161041259766
1908,400,0.1833726316690445,75.85346984863281
1909,400,0.18314126133918762,75.84532165527344
1910,400,0.18290917575359344,75.83714294433594
1911,400,0.18267758190631866,75.82889556884766
1912,400,0.18244600296020508,75.82064819335938
1913,400,0.18221427500247955,75.81232452392578
1914,400,0.1819823533296585,75.80398559570312
1915,400,0.18175095319747925,75.79560089111328
1916,400,0.18151907622814178,75.78720092773438
1917,400,0.18128758668899536,75.77875518798828
1918,400,0.1810557246208191,75.77027130126953
1919,400,0.1808241456747055,75.7617416381836
1920,400,0.18059265613555908,75.7531967163086
1921,400,0.18036094307899475,75.74459075927734
1922,400,0.1801292449235916,75.7359390258789
1923,400,0.1798977553844452,75.72726440429688
1924,400,0.17966599762439728,75.71855926513672
1925,400,0.1794346123933792,75.70979309082031
1926,400,0.17920276522636414,75.7010498046875
1927,400,0.178971067070961,75.69220733642578
1928,400,0.1787397414445877,75.68336486816406
1929,400,0.1785081923007965,75.67447662353516
1930,400,0.1782764047384262,75.6655502319336
1931,400,0.178044855594635,75.6565933227539
1932,400,0.17781344056129456,75.64756774902344
1933,400,0.17758171260356903,75.63854217529297
1934,400,0.17735028266906738,75.62947845458984
1935,400,0.17711880803108215,75.62035369873047
1936,400,0.17688734829425812,75.6112060546875
1937,400,0.17665591835975647,75.60204315185547
1938,400,0.17642439901828766,75.59281158447266
1939,400,0.17619289457798004,75.58357238769531
1940,400,0.17596137523651123,75.57428741455078
1941,400,0.17572979629039764,75.56493377685547
1942,400,0.1754983514547348,75.55558013916016
1943,400,0.17526686191558838,75.54620361328125
1944,400,0.1750352531671524,75.5367660522461
1945,400,0.17480406165122986,75.52734375
1946,400,0.1745726764202118,75.5178451538086
1947,400,0.17434154450893402,75.50831604003906
1948,400,0.17410966753959656,75.49873352050781
1949,400,0.17387831211090088,75.48915100097656
1950,400,0.1736472100019455,75.47953033447266
1951,400,0.17341595888137817,75.46985626220703
1952,400,0.17318446934223175,75.46015167236328
1953,400,0.17295317351818085,75.45043182373047
1954,400,0.17272192239761353,75.44068145751953
1955,400,0.17249076068401337,75.43089294433594
1956,400,0.17225949466228485,75.42106628417969
1957,400,0.17202848196029663,75.41121673583984
1958,400,0.17179693281650543,75.40129852294922
1959,400,0.17156586050987244,75.39134979248047
1960,400,0.17133474349975586,75.38143920898438
1961,400,0.1711036115884781,75.37146759033203
1962,400,0.17087262868881226,75.36144256591797
1963,400,0.17064142227172852,75.35135650634766
1964,400,0.17041005194187164,75.34132385253906
1965,400,0.1701790988445282,75.33119201660156
1966,400,0.16994830965995789,75.32103729248047
1967,400,0.16971714794635773,75.3108901977539
1968,400,0.16948586702346802,75.30065155029297
1969,400,0.16925494372844696,75.29044342041016
1970,400,0.16902439296245575,75.28015899658203
1971,400,0.16879326105117798,75.26986694335938
1972,400,0.16856233775615692,75.25951385498047
1973,400,0.16833148896694183,75.2491455078125
1974,400,0.16810056567192078,75.23880004882812
1975,400,0.16786988079547882,75.22835540771484
1976,400,0.16763904690742493,75.21791076660156
1977,400,0.1674080789089203,75.20741271972656
1978,400,0.16717754304409027,75.1968994140625
1979,400,0.16694679856300354,75.18634033203125
1980,400,0.16671615839004517,75.17578125
1981,400,0.16648556292057037,75.1651611328125
1982,400,0.16625505685806274,75.15453338623047
1983,400,0.16602441668510437,75.14387512207031
