ICE_Out_0,ICE_Out_1,ICE_Out_2,ICE_Out_3,ICE_Out_4,DRV_Car_Speed_kmph,DRV_SOC_1
-2.568682,8.906029e-05,-2.4694314e-06,5.2707095e-05,0.16152471,-0.16680634,0.6707178
-2.5680363,8.9077585e-05,-2.4750952e-06,5.2827843e-05,0.16154712,-0.1632057,0.6707724
-2.5674074,8.9120826e-05,-2.4820463e-06,5.2862342e-05,0.16156954,-0.15970321,0.6708262
-2.5667276,8.919001e-05,-2.4882252e-06,5.302622e-05,0.16159166,-0.15631674,0.6708792
-2.5661328,8.9233254e-05,-2.4946612e-06,5.3146967e-05,0.16161391,-0.15306857,0.67093104
-2.565572,8.922461e-05,-2.5013549e-06,5.3250467e-05,0.16163582,-0.14996095,0.6709818
-2.5649602,8.926785e-05,-2.5075335e-06,5.336259e-05,0.16165772,-0.14700392,0.6710314
-2.5643654,8.930244e-05,-2.5131974e-06,5.3474716e-05,0.16167934,-0.14420529,0.6710797
-2.5637026,8.934568e-05,-2.520406e-06,5.3578213e-05,0.16170113,-0.14156838,0.6711267
-2.5630908,8.935433e-05,-2.5260697e-06,5.369034e-05,0.16172235,-0.13908094,0.6711722
-2.562462,8.935433e-05,-2.5322486e-06,5.380246e-05,0.16174397,-0.13675971,0.6712165
-2.5617993,8.941487e-05,-2.5379125e-06,5.3914588e-05,0.16176507,-0.13458237,0.67125934
-2.5613065,8.9440815e-05,-2.544091e-06,5.4035336e-05,0.1617863,-0.13255116,0.67130077
-2.5606606,8.9432164e-05,-2.5500124e-06,5.4121585e-05,0.16180718,-0.13065714,0.6713408
-2.5600657,8.942352e-05,-2.5564486e-06,5.423371e-05,0.16182806,-0.12889698,0.67137945
-2.559522,8.9484056e-05,-2.5628847e-06,5.4345834e-05,0.16184887,-0.12726286,0.6714169
-2.5588253,8.946676e-05,-2.5685486e-06,5.4449334e-05,0.16186959,-0.12574697,0.67145294
-2.5582643,8.946676e-05,-2.5749848e-06,5.456146e-05,0.16188996,-0.12434152,0.67148787
-2.5576355,8.954459e-05,-2.580391e-06,5.465633e-05,0.16191043,-0.123040915,0.6715215
-2.5570068,8.953595e-05,-2.5870847e-06,5.4759832e-05,0.1619307,-0.121834,0.67155397
-2.5565138,8.9484056e-05,-2.5922336e-06,5.4880584e-05,0.16195077,-0.120723024,0.6715853
-2.5558512,8.950135e-05,-2.5978975e-06,5.5009958e-05,0.1619708,-0.11968344,0.6716156
-2.5553582,8.95273e-05,-2.6040761e-06,5.5078955e-05,0.16199072,-0.11872639,0.6716449
-2.5546784,8.951e-05,-2.6099974e-06,5.517383e-05,0.16201068,-0.11784296,0.6716732
-2.5540836,8.9484056e-05,-2.6159187e-06,5.5303204e-05,0.16203013,-0.11702423,0.6717005
-2.553608,8.950135e-05,-2.6213252e-06,5.539808e-05,0.16204971,-0.116263494,0.6717269
-2.553064,8.945811e-05,-2.6277614e-06,5.5518827e-05,0.16206922,-0.11556077,0.6717524
-2.552503,8.9440815e-05,-2.633425e-06,5.5613702e-05,0.1620884,-0.11490489,0.6717771
-2.5518575,8.946676e-05,-2.6388316e-06,5.5708577e-05,0.16210762,-0.114294745,0.67180103
-2.5513644,8.9440815e-05,-2.6439805e-06,5.5812077e-05,0.16212663,-0.11373256,0.6718243
-2.5507867,8.941487e-05,-2.6504167e-06,5.5898327e-05,0.16214545,-0.1132083,0.6718467
-2.5502088,8.941487e-05,-2.655823e-06,5.6010453e-05,0.16216429,-0.11271639,0.67186844
-2.549631,8.937163e-05,-2.6620019e-06,5.6096702e-05,0.16218306,-0.11226018,0.6718895
-2.5490022,8.933704e-05,-2.6666357e-06,5.6208824e-05,0.16220167,-0.11183073,0.6719099
-2.5484414,8.931109e-05,-2.672557e-06,5.62692e-05,0.16222005,-0.11143029,0.67192984
-2.5479317,8.92938e-05,-2.6782209e-06,5.6364075e-05,0.16223836,-0.11105438,0.6719491
-2.547371,8.92938e-05,-2.68337e-06,5.645895e-05,0.16225669,-0.1107019,0.67196786
-2.546844,8.9233254e-05,-2.6892913e-06,5.6536574e-05,0.16227466,-0.1103695,0.67198604
-2.546266,8.921596e-05,-2.694955e-06,5.6665947e-05,0.16229269,-0.110056065,0.67200375
-2.5456204,8.920731e-05,-2.6998464e-06,5.6760822e-05,0.1623105,-0.10975936,0.672021
-2.5451956,8.915542e-05,-2.7055103e-06,5.6872945e-05,0.1623282,-0.109477155,0.6720379
-2.5445838,8.910353e-05,-2.7106594e-06,5.6907447e-05,0.16234589,-0.109211676,0.6720543
