ICE_ICE_Torque_Nm,ICE_NOx_gps,ICE_CO_gps,ICE_THC_gps,ICE_CO2_gps,DRV_Car_Speed_kmph,DRV_SOC_1
27.546284,0.0021966447,-4.631986e-06,0.00060787814,0.15147918,25.811998,0.68559235
29.436472,0.0022862153,-4.6044393e-06,0.0006146919,0.14823006,27.676647,0.68548775
31.37309,0.0024126363,-4.7084477e-06,0.00062387745,0.14460227,29.80072,0.68544996
32.506767,0.002564829,-4.9174946e-06,0.0006501749,0.1417035,31.924356,0.6855074
33.407055,0.0027273656,-4.944012e-06,0.00070703926,0.14036414,33.769257,0.6856747
34.49765,0.002885275,-4.8855713e-06,0.00076929416,0.13959013,35.34282,0.6859471
35.611984,0.0030349253,-4.8858287e-06,0.0008229931,0.13897063,36.75448,0.68626595
36.824806,0.0031849996,-4.8464394e-06,0.0008754673,0.1385111,38.082813,0.6865419
38.10251,0.0033367341,-4.8240413e-06,0.0009233013,0.13800721,39.391228,0.6867306
39.21472,0.0034893162,-4.8291904e-06,0.00096893596,0.13755326,40.730392,0.68684846
40.071606,0.0036319268,-4.8551924e-06,0.0010155366,0.13748784,42.10771,0.68694043
40.73519,0.0037619455,-4.847984e-06,0.0010630687,0.1376671,43.49517,0.68704414
41.215034,0.0038714504,-4.867293e-06,0.0011042787,0.13800909,44.879745,0.68717283
41.396893,0.003959127,-4.8920074e-06,0.001140814,0.13848664,46.28262,0.68731916
41.348835,0.0040208586,-4.9138907e-06,0.0011720968,0.1391272,47.73363,0.6874687
41.117878,0.0040588677,-4.920327e-06,0.0011966261,0.13976529,49.240604,0.68761003
40.777527,0.00407421,-4.9298524e-06,0.0012124788,0.14036277,50.479504,0.6877161
40.4116,0.0040746597,-4.920584e-06,0.0012208537,0.14079697,51.190434,0.6877432
40.074764,0.00406698,-4.912346e-06,0.0012216471,0.140987,51.55279,0.687694
39.718983,0.004056524,-4.909514e-06,0.0012178781,0.14096504,51.666485,0.68761104
39.361317,0.004044382,-4.9069395e-06,0.0012124098,0.14085546,51.503468,0.6875251
39.07195,0.0040320237,-4.894067e-06,0.0012055874,0.14067057,50.968967,0.68743443
38.826447,0.004022848,-4.8840266e-06,0.0011971091,0.14034246,49.93194,0.68731934
38.570133,0.0040153754,-4.8889183e-06,0.0011884755,0.1399952,48.343136,0.6871757
38.32631,0.004010152,-4.8783627e-06,0.0011816877,0.13966277,46.038322,0.6869841
38.083153,0.004005672,-4.8768184e-06,0.0011750552,0.13933747,43.218754,0.68675625
37.858418,0.0040027145,-4.865233e-06,0.0011691384,0.13902546,40.47568,0.68654746
37.624554,0.0039993245,-4.862916e-06,0.0011625921,0.13873236,38.14521,0.68639857
37.378487,0.0039950954,-4.859312e-06,0.0011563908,0.13848676,36.225517,0.68631065
37.130333,0.0039904336,-4.8500438e-06,0.0011500772,0.13824552,34.50977,0.6862696
36.877487,0.003984276,-4.8459246e-06,0.0011429444,0.1380211,32.650505,0.68626714
36.63885,0.003977427,-4.8392308e-06,0.0011355529,0.13780826,30.36764,0.6862725
36.39992,0.003970906,-4.8315073e-06,0.0011275833,0.13756157,27.634306,0.68624157
36.18671,0.003963728,-4.8268735e-06,0.0011191741,0.1373348,24.567215,0.68616164
35.863625,0.0039564027,-4.830735e-06,0.0011116186,0.13709107,21.52211,0.6860491
35.744797,0.0039460855,-4.80602e-06,0.0011039166,0.13697746,18.86042,0.68591624
35.581734,0.0039421245,-4.7918606e-06,0.0010936614,0.13655998,16.689888,0.6857501
35.376167,0.0039339,-4.818378e-06,0.0010838204,0.13634464,15.101695,0.68555236
35.175156,0.0039299997,-4.7807903e-06,0.0010784729,0.13608767,14.019544,0.6853445
34.96896,0.003920564,-4.7964945e-06,0.0010702101,0.13589115,13.20948,0.6851489
34.79543,0.0039137923,-4.7630265e-06,0.0010644142,0.13567513,12.465443,0.6849793
34.605446,0.0039045562,-4.767403e-06,0.0010564361,0.13544393,11.715618,0.6848331
34.422787,0.0038959251,-4.7460353e-06,0.001050485,0.13524213,10.979812,0.68468523
34.257126,0.0038863341,-4.733935e-06,0.0010437144,0.13502656,10.333934,0.68450445
34.09972,0.003877193,-4.7179733e-06,0.001037444,0.13480026,9.814734,0.6842834
33.942894,0.0038680257,-4.7048434e-06,0.0010313806,0.13457245,9.381874,0.68404293
33.802094,0.003859239,-4.6870796e-06,0.0010259037,0.13434853,8.905908,0.6838041
33.66366,0.0038503744,-4.67292e-06,0.0010204873,0.13411833,8.293893,0.6835824
33.528313,0.003841484,-4.6574733e-06,0.0010155711,0.13389874,7.586152,0.68338823
33.3584,0.003832187,-4.6453733e-06,0.0010112241,0.13368697,6.8688545,0.68321794
33.225147,0.0038218438,-4.624005e-06,0.0010074464,0.13351391,6.2747035,0.68306416
33.058514,0.0038115089,-4.6108753e-06,0.0010033582,0.13330092,5.897763,0.68292224
32.888348,0.0037994792,-4.5931115e-06,0.0009998824,0.1331361,5.775715,0.6827892
32.64252,0.00378463,-4.579724e-06,0.0009965531,0.1329913,5.0165367,0.68223095
32.37387,0.0037646352,-4.562733e-06,0.0009933877,0.13294147,2.7287042,0.6817506
32.12269,0.003743222,-4.5331262e-06,0.0009899205,0.13284309,0.104471505,0.6820304
31.899992,0.003721385,-4.509441e-06,0.0009850991,0.13268374,-0.36270225,0.68239987
31.708752,0.0037014072,-4.482667e-06,0.0009803382,0.13247347,-0.2742915,0.6827464
31.486752,0.0036829691,-4.4651606e-06,0.00097593083,0.13223504,-0.031864278,0.6829478
31.202585,0.0036639774,-4.4450794e-06,0.00097346405,0.13206072,0.4718802,0.68281746
30.680477,0.0036394335,-4.4455946e-06,0.00097325706,0.13202333,0.6628037,0.68268085
30.02763,0.0036039408,-4.4242265e-06,0.00097639655,0.13227703,0.5350622,0.68268526
29.403587,0.0035597393,-4.3696477e-06,0.0009784924,0.13256535,0.3016472,0.6828128
28.780413,0.0035086193,-4.3341197e-06,0.00097584457,0.13278444,0.01893951,0.6830647
28.125408,0.0034555271,-4.2893244e-06,0.0009723601,0.13294066,-0.27270126,0.68339574
27.487617,0.0034010687,-4.2378347e-06,0.0009686513,0.13305241,-0.4792898,0.68369764
26.850252,0.00334591,-4.1904646e-06,0.00096428714,0.13312374,-0.5588293,0.68389505
26.283516,0.003292221,-4.1307367e-06,0.0009598884,0.13314839,-0.5642678,0.68400174
25.741543,0.0032419572,-4.0751283e-06,0.0009547565,0.13304916,-0.5639562,0.6840693
25.200994,0.003193319,-4.030075e-06,0.00095003867,0.13296229,-0.5831554,0.6841309
24.843904,0.0031491523,-3.9543856e-06,0.00094571756,0.13283303,-0.61118376,0.6841916
24.544222,0.0031120942,-3.9059855e-06,0.00093895564,0.13247614,-0.63024944,0.6842441
23.981192,0.0030778903,-3.8962025e-06,0.0009352986,0.13218941,-0.63441426,0.68428224
22.40382,0.0030290273,-3.956188e-06,0.0009432681,0.13248831,-0.6303607,0.6843091
20.979776,0.0029471624,-3.8702005e-06,0.0009619843,0.13405183,-0.62996995,0.68433356
19.785889,0.0028570816,-3.7260302e-06,0.0009657016,0.13489145,-0.6380968,0.68436193
18.493229,0.0027524629,-3.7211387e-06,0.00095392857,0.13559589,-0.65176845,0.68439585
17.795668,0.0026616557,-3.527281e-06,0.00094598497,0.13598935,-0.6661178,0.6844325
17.24105,0.0025846164,-3.4549385e-06,0.00092520745,0.13542129,-0.6767004,0.684468
16.63504,0.0025215703,-3.4093703e-06,0.00091155415,0.13495749,-0.6830515,0.684501
16.05663,0.0024731657,-3.3130852e-06,0.0009080438,0.13450322,-0.6874216,0.6845321
15.482585,0.0024265687,-3.2672597e-06,0.00090515445,0.13424288,-0.69203407,0.68456256
14.851508,0.0023846417,-3.1933723e-06,0.0009057582,0.13407601,-0.69762343,0.6845934
14.302939,0.0023404316,-3.1333873e-06,0.00090503367,0.13407515,-0.7037198,0.6846247
13.751533,0.0022995682,-3.060787e-06,0.00090352434,0.13393697,-0.70926213,0.68465614
13.189267,0.002257062,-3.0195956e-06,0.0009007643,0.13390516,-0.7136347,0.6846864
12.672767,0.0022181012,-2.9418466e-06,0.0008999536,0.13383536,-0.7170774,0.68471587
12.162385,0.0021781805,-2.8970508e-06,0.0008968831,0.13376226,-0.72003776,0.6847444
11.669253,0.002140396,-2.8347488e-06,0.0008949856,0.13370484,-0.7229264,0.6847725
11.152872,0.0021025771,-2.7889232e-06,0.0008924844,0.13364397,-0.7257879,0.6848003
10.651073,0.002065268,-2.7322849e-06,0.0008909405,0.13363822,-0.7285652,0.68482786
10.1680355,0.0020280979,-2.6815678e-06,0.0008886376,0.13361825,-0.7310161,0.684855
9.771229,0.0019924669,-2.6192656e-06,0.00088601565,0.13356318,-0.73312575,0.68488175
9.333771,0.0019581849,-2.5760146e-06,0.00088214304,0.1333954,-0.73473823,0.6849079
9.047192,0.0019244651,-2.5062463e-06,0.00087906397,0.13330467,-0.7359229,0.6849334
8.952565,0.001894222,-2.4331314e-06,0.0008719915,0.13293333,-0.73673904,0.68495876
8.846672,0.0018687873,-2.4040398e-06,0.00086269376,0.13233829,-0.7372485,0.68498355
7.3997693,0.0017713036,-1.7586203e-06,0.00083179056,0.12955819,-0.71031326,0.684995
29.38056,0.0022075935,6.342979e-06,0.00069430016,0.1221944,-0.5464437,0.684941
-7.423256,0.00020559627,-1.6307722e-05,-0.0006059375,0.118048094,-0.4127641,0.68492264
-0.69803596,0.0010381258,1.269986e-06,0.00061092275,0.13949704,-0.42063123,0.6849634
-3.0019252,0.00015285888,-1.0488648e-05,-0.0002660626,0.11137526,-0.44853103,0.68501264
0.07113937,0.00061278464,-2.97377e-06,0.00014403673,0.120894015,-0.45939565,0.68505514
-1.5802933,0.0002381139,-8.390197e-06,-0.0002474672,0.11043534,-0.447705,0.6850835
-1.6573977,0.00047623646,-4.455635e-06,-2.3856623e-05,0.11555217,-0.43491378,0.6851041
-2.9239879,0.00030016553,-6.632349e-06,-0.00018143453,0.11304135,-0.42586198,0.68512166
-2.929817,0.0003977444,-4.71025e-06,-7.160437e-05,0.114645086,-0.42525855,0.68514144
-3.3012168,0.00031036188,-5.5842825e-06,-0.00013347979,0.11297239,-0.4292502,0.68516475
-3.1357915,0.00034878633,-4.690684e-06,-7.6365344e-05,0.11273777,-0.4348643,0.6851894
-3.1683702,0.00031090673,-5.006314e-06,-9.4046496e-05,0.111549005,-0.43797803,0.6852127
-3.0014153,0.0003277796,-4.5815264e-06,-6.3341664e-05,0.11110752,-0.43826738,0.6852335
-2.9151337,0.00031221262,-4.677554e-06,-6.6463894e-05,0.11040792,-0.43683544,0.6852519
-2.7421458,0.000319261,-4.473399e-06,-5.076648e-05,0.110030666,-0.43577197,0.6852699
-2.5958393,0.00031243748,-4.4952817e-06,-4.9679737e-05,0.10956773,-0.4357225,0.685288
-2.4136233,0.0003149455,-4.3966797e-06,-4.0813284e-05,0.10923759,-0.4365065,0.6853065
-2.2432015,0.00031184076,-4.39359e-06,-3.7760048e-05,0.10888958,-0.4372237,0.6853248
-2.0615292,0.00031274883,-4.3426157e-06,-3.132583e-05,0.108609214,-0.4373993,0.6853428
-1.8868759,0.0003115294,-4.3310306e-06,-2.7237606e-05,0.10834079,-0.43699867,0.68536013
-1.7097242,0.00031185805,-4.2993647e-06,-2.1734884e-05,0.108114876,-0.43640015,0.6853772
-1.5360564,0.0003113997,-4.2849474e-06,-1.7439657e-05,0.10790881,-0.4359253,0.68539405
-1.361403,0.00031166777,-4.2635793e-06,-1.2799432e-05,0.10773102,-0.43568292,0.685411
-1.1872593,0.00031147752,-4.249677e-06,-8.883702e-06,0.10757098,-0.43555433,0.685428
-1.0115693,0.00031157266,-4.2347456e-06,-5.1749726e-06,0.107429326,-0.43539357,0.68544483
-0.8348934,0.0003114429,-4.2239326e-06,-2.1044889e-06,0.10730132,-0.43513387,0.6854617
-0.65670514,0.0003113478,-4.214922e-06,5.778719e-07,0.10718537,-0.43477282,0.68547845
-0.4774801,0.0003111662,-4.208743e-06,2.811735e-06,0.10707938,-0.43440184,0.68549514
-0.2973884,0.00031091538,-4.204624e-06,4.6488503e-06,0.106981926,-0.43406796,0.68551177
-0.116939805,0.00031063863,-4.202822e-06,6.046093e-06,0.1068918,-0.43375137,0.6855283
0.063270874,0.0003102062,-4.203852e-06,7.1328373e-06,0.10680823,-0.43344223,0.68554497
0.24273379,0.00030971327,-4.2066836e-06,7.917708e-06,0.10673103,-0.4331603,0.6855615
0.42070118,0.00030912517,-4.2108027e-06,8.44383e-06,0.106659345,-0.43283385,0.68557805
0.59676516,0.00030851114,-4.217239e-06,8.6939535e-06,0.10659318,-0.43248266,0.6855947
0.77033097,0.0003077674,-4.2247048e-06,8.702578e-06,0.10653185,-0.5242421,0.6856578
0.9406848,0.00030691986,-4.2337156e-06,8.650829e-06,0.106475584,-0.9038608,0.68611306
1.1075717,0.00030600314,-4.2440133e-06,8.331705e-06,0.10642438,-0.27990064,0.68611246
1.2705499,0.00030494804,-4.255341e-06,7.917708e-06,0.106377445,0.7084559,0.68581545
1.4290414,0.00030374594,-4.2676984e-06,7.4088357e-06,0.10633523,1.8111371,0.6855759
1.5830464,0.00030247463,-4.281601e-06,6.779214e-06,0.10629734,3.1643202,0.68532944
1.7318171,0.00030100442,-4.2952456e-06,6.0892175e-06,0.10626349,4.2966795,0.68513954
1.8754895,0.00029941314,-4.3104346e-06,5.3129716e-06,0.10623373,5.001611,0.68506503
2.0137575,0.0002977267,-4.3251093e-06,4.493601e-06,0.106207736,5.527095,0.6850611
2.1461794,0.00029583272,-4.340556e-06,3.6224808e-06,0.106185205,6.1143036,0.68510795
-7.326998,0.0002361075,-6.635181e-06,3.786355e-05,0.1074667,6.7962523,0.6852107
-11.135028,0.00071345095,-4.160858e-06,0.0005098469,0.11537694,7.6320786,0.6853503
24.915215,0.0012277486,4.5833285e-06,0.00083681894,0.10695035,8.874494,0.6854857
20.346064,0.00081844145,-8.781001e-06,-0.0001610279,0.09308724,10.42947,0.6856167
16.838957,0.0020285735,-6.842941e-07,0.0007477404,0.099871986,12.183768,0.68577826
35.6931,0.0022669642,-1.9596864e-06,0.0008077787,0.094971165,14.156234,0.6859785
26.721365,0.0025375006,-3.9590195e-06,0.0008830573,0.10004539,16.144438,0.6862378
35.978237,0.0027445066,-5.0279397e-07,0.0011942973,0.10817916,18.096678,0.68656147
34.93198,0.0028506645,-2.908636e-06,0.001015088,0.10494376,19.944277,0.68693155
39.353516,0.0030319763,-1.0055879e-06,0.0011743392,0.11117488,21.73091,0.6873196
41.701385,0.0031630674,-2.056229e-06,0.0010588166,0.10923969,23.512999,0.68770474
45.354443,0.0033049516,-1.852331e-06,0.0010674243,0.11151743,25.334183,0.6880766
48.23183,0.0034585888,-2.4125357e-06,0.0010120866,0.11063321,27.195272,0.6884264
50.00515,0.003574822,-3.0389042e-06,0.001000581,0.11153677,29.07397,0.68874764
50.929333,0.0036943676,-3.443611e-06,0.0010212722,0.11203583,30.948698,0.6890377
51.57766,0.0037497773,-3.95799e-06,0.0010461207,0.11317044,32.80643,0.6892982
51.994705,0.0037855036,-4.208743e-06,0.0010809827,0.114190966,34.637535,0.6895358
52.032486,0.003782883,-4.5326115e-06,0.0011086344,0.11527454,36.39256,0.6897583
52.070976,0.0037713894,-4.6111327e-06,0.0011440398,0.11630952,38.01468,0.689974
51.994843,0.0037431528,-4.7174585e-06,0.0011703459,0.11724614,39.488216,0.6901902
52.004818,0.0037133507,-4.6881096e-06,0.0011971436,0.11813104,40.808136,0.69040793
51.942432,0.0036824415,-4.653869e-06,0.0012174037,0.11886376,41.961906,0.69062024
51.743694,0.003651403,-4.582299e-06,0.0012372669,0.119646996,42.91692,0.69081074
51.78929,0.0036206061,-4.429375e-06,0.0012522226,0.12035763,43.721462,0.69097114
51.67203,0.0035910637,-4.3217624e-06,0.001258079,0.12093856,44.403008,0.6910915
51.54428,0.0035613999,-4.1750177e-06,0.0012623915,0.121580765,44.980183,0.6911698
51.47503,0.0035332583,-4.007677e-06,0.0012601662,0.12208551,45.450317,0.6912089
51.400593,0.003504174,-3.8635067e-06,0.0012509633,0.12251607,45.80814,0.69121754
51.30357,0.0034767762,-3.7064642e-06,0.0012382674,0.12286408,46.066017,0.691209
51.177826,0.003448427,-3.5677003e-06,0.0012215005,0.12314245,46.247395,0.6911942
51.050316,0.0034204065,-3.426362e-06,0.0012023618,0.12334556,46.383083,0.69118077
50.90379,0.003392533,-3.2984108e-06,0.001181153,0.12345866,46.49365,0.69117177
50.759693,0.0033651178,-3.1727766e-06,0.0011594094,0.12350548,46.5863,0.6911668
50.58402,0.003338507,-3.0564106e-06,0.0011377436,0.12348933,46.663227,0.6911654
50.36098,0.0033115675,-2.9469957e-06,0.001117242,0.12346958,46.66906,0.6911578
50.173294,0.0032834779,-2.8375807e-06,0.0010970942,0.12344825,46.592957,0.6911434
50.038765,0.0032555265,-2.7276508e-06,0.0010766616,0.12335944,46.40991,0.6911195
49.91421,0.003226788,-2.626474e-06,0.0010557979,0.123249695,46.10423,0.6910862
49.719063,0.0031947808,-2.543576e-06,0.0010346582,0.123202644,45.664223,0.6910392
49.37895,0.0031584664,-2.4707188e-06,0.0010141222,0.12324634,45.078796,0.6909777
49.121174,0.0031151471,-2.3924547e-06,0.000992206,0.123361945,44.39459,0.6909052
48.82464,0.0030684634,-2.3340144e-06,0.00096709025,0.12338282,43.655834,0.69082326
48.42061,0.0030177757,-2.3031207e-06,0.00094163796,0.12341161,42.859295,0.6907279
48.0178,0.002966742,-2.2518886e-06,0.0009182385,0.12339011,41.998287,0.6906195
47.581856,0.0029145496,-2.2184206e-06,0.00089486485,0.12329857,41.065506,0.69049954
47.18233,0.0028618034,-2.1810908e-06,0.0008725435,0.1231907,40.044926,0.6903699
46.72171,0.0028106575,-2.1568908e-06,0.00085138646,0.1230033,38.901295,0.6902331
46.37789,0.0027611025,-2.1110652e-06,0.00083260995,0.12278648,37.590652,0.69009495
46.00707,0.002713658,-2.083261e-06,0.00081385067,0.12249445,36.05982,0.6899689
45.66677,0.0026671991,-2.063695e-06,0.0007967129,0.12224418,34.21669,0.68986017
44.954475,0.002627443,-2.0621503e-06,0.00078512955,0.12196217,31.968925,0.6897574
44.260212,0.002589079,-2.015295e-06,0.0007821281,0.1219253,29.377352,0.68964684
43.567154,0.0025516406,-1.9429524e-06,0.00078130874,0.12191779,26.642504,0.6895269
42.855984,0.002506064,-1.9107715e-06,0.0007778587,0.12214439,23.906633,0.6894023
42.13565,0.0024602797,-1.8361119e-06,0.00077589223,0.12237577,21.325045,0.6892724
41.36559,0.0024084072,-1.8106247e-06,0.0007706569,0.12266217,18.995249,0.6891406
40.901367,0.0023586967,-1.7326182e-06,0.00076577516,0.122852415,16.822777,0.6889965
40.44511,0.00231312,-1.6849905e-06,0.0007574521,0.122728564,14.839296,0.6888359
39.863674,0.0022681316,-1.6610479e-06,0.0007511731,0.12274739,13.206033,0.68866706
39.384598,0.0022264814,-1.5987457e-06,0.0007482493,0.122790806,12.094203,0.68849784
38.977818,0.002186137,-1.55395e-06,0.000743333,0.122724526,11.600334,0.68833435
38.570896,0.0021473754,-1.5137882e-06,0.0007386669,0.12266962,11.552122,0.68818325
38.188366,0.0021100924,-1.4720819e-06,0.0007345787,0.12262411,11.710296,0.68804175
37.7945,0.0020742537,-1.4344946e-06,0.0007308614,0.12256704,11.884073,0.68789077
37.475357,0.0020397904,-1.3899562e-06,0.00072775636,0.122518346,12.116281,0.68771636
37.14896,0.002007169,-1.3497945e-06,0.0007244616,0.12242345,12.493543,0.68752503
36.82732,0.001974928,-1.3147817e-06,0.00072170165,0.12238704,13.187204,0.68734497
36.608463,0.0019447108,-1.2689561e-06,0.0007191832,0.12232309,14.256705,0.68718743
36.50087,0.0019178664,-1.2347157e-06,0.0007156728,0.12214593,15.698199,0.6870565
36.67345,0.0018983126,-1.1821966e-06,0.0007126972,0.12181499,17.472492,0.68696684
37.041878,0.0018886005,-1.1335391e-06,0.0007099631,0.12125198,19.422697,0.6869525
37.530064,0.001888073,-1.082822e-06,0.00070994586,0.12066923,21.219698,0.6870482
37.958122,0.0018944296,-1.0323624e-06,0.0007137149,0.120194584,22.433758,0.68723905
38.37641,0.0019024984,-9.736644e-07,0.0007204597,0.11997054,23.012688,0.6874873
38.724545,0.0019099879,-9.100751e-07,0.00072774774,0.11989396,23.17185,0.6877407
38.880573,0.0019116483,-8.7197293e-07,0.00073369895,0.12004888,23.193253,0.687948
38.995964,0.0019077999,-8.1739415e-07,0.0007392793,0.12036998,23.300505,0.68810135
39.064896,0.0018982348,-7.774899e-07,0.0007410302,0.12067134,23.577549,0.6882176
39.11909,0.0018839737,-7.4788346e-07,0.0007400297,0.12097275,24.03745,0.6883183
39.245922,0.0018685884,-7.1055365e-07,0.00073735596,0.121160045,24.651438,0.68841356
39.453903,0.0018533501,-6.842941e-07,0.0007325346,0.12120823,25.38864,0.6885004
39.733173,0.0018409138,-6.5237066e-07,0.00072785123,0.12114485,26.228498,0.68857694
40.093273,0.0018317553,-6.248238e-07,0.0007237544,0.12101036,27.166183,0.68865335
40.64806,0.0018277079,-5.813153e-07,0.000720589,0.12078467,28.199867,0.6887426
41.373764,0.001829671,-5.3445996e-07,0.00071741507,0.120425224,29.398626,0.6888812
42.028584,0.0018368837,-5.0330885e-07,0.0007160178,0.12007539,30.75783,0.6890476
42.81448,0.0018485243,-4.5310668e-07,0.0007180274,0.1198431,32.221554,0.6892018
43.857132,0.0018669452,-3.769024e-07,0.00072034757,0.11947512,33.796192,0.6893382
45.01003,0.0018902264,-3.3545342e-07,0.00072076154,0.119036086,35.47698,0.6894802
45.947605,0.0019256931,-2.9400445e-07,0.0007271354,0.11855802,37.224453,0.6896443
46.4631,0.0019743312,-2.0930439e-07,0.0007474213,0.11821786,38.993603,0.6898288
47.24358,0.0020216722,-5.303408e-08,0.0007748486,0.11830804,40.75323,0.6900257
47.700256,0.0020637203,6.333196e-08,0.00079846376,0.11859369,42.484364,0.69022906
48.496555,0.0020941535,2.1625546e-07,0.00081826665,0.11919766,44.17855,0.69043815
49.370316,0.0021232292,3.7664492e-07,0.0008293066,0.11950067,45.833008,0.6906544
50.295807,0.0021458187,4.7653435e-07,0.0008325582,0.11979645,47.45029,0.6908806
51.106262,0.0021763644,6.6395575e-07,0.00083950127,0.11990881,49.03689,0.6911177
51.673065,0.002195036,7.458239e-07,0.00084076053,0.12029477,50.60149,0.6913646
52.180813,0.0022134052,9.201155e-07,0.0008450471,0.12078319,52.1531,0.6916185
52.640995,0.0022191475,1.0161432e-06,0.000840036,0.12129801,53.698353,0.6918755
53.20281,0.0022220188,1.160571e-06,0.0008327566,0.12172658,55.240494,0.6921325
53.923542,0.0022182914,1.2735902e-06,0.00081801653,0.121955395,56.779366,0.6923865
55.03057,0.0022113295,1.4102945e-06,0.0007984724,0.12193873,58.313377,0.69263583
56.667973,0.0021993776,1.510184e-06,0.00076949253,0.12150765,59.841057,0.69288
59.08774,0.0021888092,1.6126479e-06,0.0007336645,0.12041293,61.184498,0.6931141
60.523663,0.002191006,1.6947735e-06,0.00070779823,0.11903546,61.809628,0.6933018
60.403046,0.0021608926,1.548801e-06,0.0006876072,0.119282424,61.848804,0.6933795
58.76224,0.002111087,1.5197095e-06,0.00068589085,0.120952845,61.646282,0.69334614
56.134148,0.0020041075,1.2228732e-06,0.0006687962,0.12406815,61.39306,0.69329023
54.286972,0.001883351,1.1677795e-06,0.0006506579,0.12716076,61.15045,0.6932569
53.09425,0.0017550361,1.0279858e-06,0.00061279436,0.12907547,60.925915,0.69323653
52.29874,0.0016407573,9.587326e-07,0.0005771647,0.13012677,60.79381,0.69321644
51.62652,0.0015416737,8.9951976e-07,0.00054607174,0.13048537,60.747246,0.69318575
51.209232,0.0014556489,8.4236655e-07,0.0005195672,0.13052668,60.74415,0.6931403
50.541344,0.001389031,8.240878e-07,0.0005024208,0.13026679,60.7496,0.6930856
50.13606,0.0013275847,7.638452e-07,0.00048693904,0.13022885,60.74305,0.6930311
49.80225,0.0012856923,8.2717713e-07,0.00048066868,0.1298178,60.70176,0.6929844
49.310886,0.00123932,7.283175e-07,0.00046786063,0.12978235,60.62225,0.692951
49.025463,0.0012084629,7.9499625e-07,0.00046633402,0.12971596,60.52283,0.6929338
48.728653,0.0011729356,7.3295155e-07,0.00045666544,0.12964638,60.43877,0.6929325
48.487686,0.001145434,7.4839835e-07,0.00045239608,0.1296321,60.415977,0.6929464
48.18554,0.0011170589,7.118409e-07,0.00044540127,0.12961651,60.4819,0.69297296
47.943417,0.0010915637,6.9201747e-07,0.00043972602,0.12967795,60.68901,0.6930146
47.750866,0.0010692164,6.7708555e-07,0.00043419743,0.12957458,61.001545,0.6930672
47.59768,0.0010486075,6.464494e-07,0.00042819447,0.12941915,61.42336,0.693133
47.508305,0.0010329281,6.4155785e-07,0.0004245375,0.12913775,61.88202,0.6932052
47.467415,0.0010194627,6.2430894e-07,0.000420984,0.1287988,62.290253,0.69326985
47.496613,0.0010098891,6.2817065e-07,0.00041974202,0.12843178,62.63071,0.69332093
47.553272,0.0010012666,6.219919e-07,0.00041826715,0.12810425,62.899624,0.69335544
47.627537,0.0009940367,6.2662593e-07,0.00041778415,0.12786469,63.106415,0.6933738
47.679813,0.0009859418,6.2224933e-07,0.00041657666,0.12774675,63.253296,0.6933775
47.700138,0.0009770514,6.1890256e-07,0.0004149983,0.1277637,63.34062,0.6933687
47.69961,0.00096617185,6.1195146e-07,0.00041231592,0.12788688,63.332733,0.693343
47.618717,0.00095293997,5.9701955e-07,0.00040815008,0.128122,63.23426,0.69330275
47.510548,0.0009366811,5.756514e-07,0.00040249212,0.1284739,62.950512,0.6932382
47.280727,0.00091771537,5.5042165e-07,0.000395411,0.12888852,62.46019,0.6931568
46.9303,0.00089439953,4.8708966e-07,0.00038535433,0.12944868,61.79313,0.69306284
46.660885,0.00087370415,4.773067e-07,0.000377497,0.12979896,60.947346,0.6929618
46.345753,0.0008504834,4.224705e-07,0.00036645704,0.12998807,60.136173,0.69287515
45.780243,0.00083001284,3.9415133e-07,0.00035892747,0.13022788,59.528343,0.6928112
45.632984,0.0008067057,3.4291938e-07,0.00034907777,0.13050897,59.220856,0.69276667
45.44907,0.0007915625,3.6711938e-07,0.0003427298,0.13014327,59.196213,0.6927231
45.030865,0.0007685926,2.5564486e-07,0.00033082737,0.13020529,59.365498,0.69267255
44.419827,0.00075932156,2.9168743e-07,0.00033152598,0.13024153,59.67969,0.69262034
43.89974,0.000745614,2.5718953e-07,0.0003294905,0.13043502,60.19104,0.6925833
43.479515,0.00073708675,2.7495338e-07,0.00033048238,0.13057531,60.786114,0.69256794
43.284706,0.0007277034,2.728938e-07,0.00032934386,0.13055238,61.383125,0.6925849
43.250935,0.0007215112,2.8834063e-07,0.00032895574,0.13029495,61.917526,0.6926417
43.410007,0.000716893,2.9554914e-07,0.00032842963,0.12990302,62.358395,0.6927338
43.70148,0.0007162876,3.1974915e-07,0.00032967163,0.12938553,62.70445,0.69284326
43.96568,0.0007169708,3.2798746e-07,0.00033134487,0.12895428,62.962486,0.6929449
44.202343,0.0007196518,3.4317682e-07,0.0003347517,0.12874019,63.158337,0.6930217
44.336567,0.0007230852,3.5939598e-07,0.00033897796,0.12868235,63.283756,0.6930632
44.430565,0.00072490994,3.6995132e-07,0.00034274705,0.12885284,63.34692,0.69307053
44.479477,0.0007247716,3.7793217e-07,0.00034506715,0.12913446,63.260185,0.69303733
44.28426,0.0007217966,3.6686194e-07,0.00034555877,0.12954664,62.98347,0.69297326
44.023834,0.0007165211,3.5913854e-07,0.00034586928,0.1301257,62.567574,0.6928905
43.72177,0.0007100176,3.5476194e-07,0.0003448429,0.13060206,62.00789,0.69279927
43.458305,0.0007014817,3.3957258e-07,0.00034191905,0.13098818,61.471317,0.69272584
