ICE_ICE_Torque_Nm,ICE_fuel_tot_gps,ICE_NOx_eo_gps,ICE_CO_eo_gps,ICE_THC_eo_gps,ICE_T_gas_eo_K,ICE_NOx_tp_gps,ICE_CO_tp_gps,ICE_CO2_tp_gps,ICE_THC_tp_gps,ICE_T_Wall_SCR1_K,ICE_T_Wall_DOC_K,ICE_T_Sub_DPF_K,ICE_T_Wall_SCR2_K,ICE_T_Wall_SCR3_K,ICE_T_gas_tp_K,DRV_Car_Speed_kmph,DRV_SOC_1
0.025817085,0.00070422975,-8.085188e-05,-2.0763297e-05,-1.7054754e-05,301.1978,-8.3956644e-07,1.2589567e-05,-0.0002642952,1.4104561e-05,301.26733,291.4224,295.75998,293.1654,294.65216,293.99286,50.716785,0.61278874
0.025872154,0.0007050499,-8.085188e-05,-2.0725953e-05,-1.7013157e-05,301.19952,-7.995871e-07,1.2589567e-05,-0.00026435617,1.4143795e-05,301.26923,291.4185,295.75793,293.1624,294.64984,293.99033,51.013218,0.61262715
0.025853798,0.00070422975,-8.085188e-05,-2.0744625e-05,-1.6992359e-05,301.20126,-8.1957677e-07,1.2604501e-05,-0.00026447806,1.4124178e-05,301.27103,291.4146,295.75598,293.1594,294.64758,293.98788,51.348366,0.6124746
0.025945581,0.000703683,-8.092594e-05,-2.0725953e-05,-1.695076e-05,301.20306,-8.1957677e-07,1.2589567e-05,-0.00026441712,1.4084943e-05,301.27298,291.41074,295.75406,293.1564,294.64523,293.98523,51.749325,0.6123231
0.025963938,0.00070450315,-8.0827194e-05,-2.070728e-05,-1.6971559e-05,301.20496,-7.795974e-07,1.2604501e-05,-0.00026447806,1.4143795e-05,301.27478,291.40704,295.75208,293.1534,294.6429,293.9827,52.203922,0.6121688
0.025945581,0.00070559664,-8.08025e-05,-2.0651265e-05,-1.695076e-05,301.20688,-7.795974e-07,1.2589567e-05,-0.00026459998,1.4143795e-05,301.27667,291.40314,295.75018,293.15042,294.64066,293.98016,52.6811,0.61200994
0.025963938,0.0007064168,-8.0827194e-05,-2.0688609e-05,-1.6992359e-05,301.20856,-8.1957677e-07,1.2589567e-05,-0.00026466092,1.4163412e-05,301.27838,291.3992,295.74805,293.14728,294.63834,293.9778,53.15754,0.6118455
0.025963938,0.00070450315,-8.085188e-05,-2.0651265e-05,-1.695076e-05,301.2104,-7.5960776e-07,1.2589567e-05,-0.00026466092,1.4163412e-05,301.28024,291.39532,295.74625,293.14438,294.63602,293.97516,53.588177,0.6116831
0.026037365,0.0007064168,-8.087657e-05,-2.0651265e-05,-1.6971559e-05,301.21225,-7.795974e-07,1.2604501e-05,-0.0002647219,1.4202646e-05,301.28207,291.3914,295.7443,293.14136,294.6336,293.9727,53.97278,0.61152816
0.025982296,0.00070723693,-8.087657e-05,-2.0651265e-05,-1.695076e-05,301.21408,-7.995871e-07,1.2604501e-05,-0.00026478284,1.42222625e-05,301.28403,291.38748,295.74243,293.13837,294.63135,293.97018,54.3015,0.61139053
0.026019009,0.00070723693,-8.0901256e-05,-2.0613921e-05,-1.6971559e-05,301.2159,-8.3956644e-07,1.2589567e-05,-0.00026466092,1.42222625e-05,301.28577,291.38358,295.74048,293.13544,294.62897,293.96783,54.581596,0.61127627
0.026092436,0.0007083305,-8.087657e-05,-2.0576577e-05,-1.6971559e-05,301.21777,-8.3956644e-07,1.2604501e-05,-0.00026478284,1.4261496e-05,301.2876,291.37973,295.73846,293.1324,294.62662,293.96512,54.82478,0.6111868
0.026147507,0.00070696353,-8.0901256e-05,-2.059525e-05,-1.6929962e-05,301.21954,-8.3956644e-07,1.2589567e-05,-0.00026484378,1.430073e-05,301.2893,291.37582,295.7365,293.12936,294.62424,293.96265,55.034737,0.6111206
0.026202576,0.0007077837,-8.0901256e-05,-2.0557905e-05,-1.6929962e-05,301.22128,-7.995871e-07,1.2589567e-05,-0.00026502667,1.430073e-05,301.2911,291.37183,295.73453,293.1263,294.62192,293.96024,55.213417,0.61107343
0.026220934,0.00070751033,-8.087657e-05,-2.0557905e-05,-1.6909164e-05,301.22308,-7.995871e-07,1.2589567e-05,-0.00026490475,1.430073e-05,301.293,291.36798,295.73257,293.12332,294.61966,293.95776,55.366535,0.61104006
0.02623929,0.0007080571,-8.0901256e-05,-2.0539233e-05,-1.6909164e-05,301.22482,-7.995871e-07,1.2589567e-05,-0.0002650876,1.430073e-05,301.29477,291.36407,295.73068,293.12024,294.61734,293.95532,55.536057,0.6110083
0.026276004,0.0007080571,-8.092594e-05,-2.0539233e-05,-1.695076e-05,301.2266,-7.995871e-07,1.2604501e-05,-0.0002649657,1.4320347e-05,301.29657,291.36023,295.7287,293.1171,294.61505,293.9529,55.731987,0.6109693
0.026276004,0.0007080571,-8.0901256e-05,-2.0539233e-05,-1.6909164e-05,301.22845,-8.1957677e-07,1.2574632e-05,-0.00026527047,1.4359581e-05,301.29828,291.35632,295.72678,293.11417,294.61273,293.95032,55.99645,0.6109099
0.026312718,0.0007086038,-8.085188e-05,-2.0520562e-05,-1.6888365e-05,301.2302,-7.995871e-07,1.2604501e-05,-0.00026520953,1.4359581e-05,301.30023,291.35242,295.72485,293.11124,294.61047,293.94778,56.330036,0.61082184
0.026367787,0.00070942397,-8.092594e-05,-2.0520562e-05,-1.695076e-05,301.23203,-8.1957677e-07,1.2589567e-05,-0.00026527047,1.4339964e-05,301.3021,291.34845,295.72293,293.1082,294.6082,293.9452,56.729076,0.6106992
0.026459573,0.0007099708,-8.0901256e-05,-2.0464544e-05,-1.6971559e-05,301.23376,-7.995871e-07,1.2589567e-05,-0.00026527047,1.4379198e-05,301.30392,291.34476,295.72095,293.10513,294.60574,293.94287,57.16049,0.6105435
0.02647793,0.0007102441,-8.095063e-05,-2.0483218e-05,-1.6971559e-05,301.23547,-7.995871e-07,1.2589567e-05,-0.00026545333,1.4379198e-05,301.30573,291.3409,295.71902,293.1022,294.60336,293.9404,57.572216,0.6103622
0.02647793,0.0007102441,-8.097532e-05,-2.0483218e-05,-1.695076e-05,301.23737,-8.3956644e-07,1.2604501e-05,-0.00026533141,1.4379198e-05,301.30762,291.33704,295.71704,293.09906,294.60098,293.93793,57.949314,0.61016625
0.026496286,0.0007107909,-8.102469e-05,-2.0464544e-05,-1.6909164e-05,301.2391,-8.3956644e-07,1.26194345e-05,-0.00026551427,1.4438048e-05,301.30933,291.33316,295.71524,293.09613,294.59882,293.93552,58.28815,0.6099689
0.026514642,0.0007099708,-8.102469e-05,-2.0445872e-05,-1.6888365e-05,301.2409,-8.3956644e-07,1.2604501e-05,-0.00026545333,1.4438048e-05,301.3112,291.32928,295.71326,293.0931,294.5966,293.93304,58.611275,0.60978144
0.026514642,0.0007091506,-8.1000006e-05,-2.0445872e-05,-1.6888365e-05,301.24258,-7.995871e-07,1.2604501e-05,-0.00026557525,1.4418431e-05,301.31296,291.32547,295.7113,293.09027,294.59433,293.93054,58.943314,0.60961086
0.02658807,0.0007091506,-8.102469e-05,-2.04272e-05,-1.6929962e-05,301.2445,-8.3956644e-07,1.2634369e-05,-0.0002657581,1.4457665e-05,301.31473,291.32156,295.7093,293.08716,294.59204,293.9282,59.28824,0.6094603
0.02658807,0.0007105175,-8.1000006e-05,-2.0389856e-05,-1.6929962e-05,301.24643,-8.3956644e-07,1.26194345e-05,-0.0002657581,1.4496899e-05,301.3166,291.31778,295.7072,293.0842,294.58957,293.92566,59.636868,0.609328
0.026624784,0.0007107909,-8.097532e-05,-2.0352512e-05,-1.695076e-05,301.24817,-7.995871e-07,1.26194345e-05,-0.00026588,1.4496899e-05,301.31836,291.3138,295.70526,293.0811,294.58707,293.92325,59.97219,0.6092113
0.026624784,0.00071133766,-8.1000006e-05,-2.0389856e-05,-1.6929962e-05,301.2499,-7.995871e-07,1.2634369e-05,-0.00026588,1.4477282e-05,301.3202,291.31003,295.70334,293.07806,294.58478,293.9207,60.270866,0.60910773
0.026661497,0.00071106426,-8.102469e-05,-2.0371184e-05,-1.6929962e-05,301.25168,-7.5960776e-07,1.2649303e-05,-0.00026588,1.4496899e-05,301.32187,291.30606,295.70132,293.0751,294.58243,293.9182,60.52135,0.6090149
0.026679853,0.0007099708,-8.104938e-05,-2.0371184e-05,-1.695076e-05,301.25336,-7.995871e-07,1.26194345e-05,-0.00026594097,1.4516516e-05,301.32376,291.30215,295.69937,293.07202,294.58002,293.91562,60.713795,0.6089334
0.026789995,0.00070942397,-8.102469e-05,-2.0315169e-05,-1.6888365e-05,301.25522,-7.5960776e-07,1.26194345e-05,-0.00026606288,1.4496899e-05,301.3256,291.2983,295.69745,293.06912,294.57767,293.9132,60.85547,0.60886353
0.02675328,0.0007102441,-8.107407e-05,-2.0277825e-05,-1.6888365e-05,301.25693,-7.5960776e-07,1.2634369e-05,-0.00026606288,1.455575e-05,301.3275,291.2944,295.69547,293.06604,294.57544,293.9109,60.964607,0.6088045
0.02675328,0.0007107909,-8.114813e-05,-2.0296497e-05,-1.6888365e-05,301.2587,-7.5960776e-07,1.2634369e-05,-0.00026618477,1.4594983e-05,301.32928,291.2906,295.6935,293.06314,294.57315,293.90836,61.063564,0.6087532
0.02675328,0.00071133766,-8.112344e-05,-2.0296497e-05,-1.6846769e-05,301.2605,-7.5960776e-07,1.2664238e-05,-0.00026618477,1.4594983e-05,301.33112,291.28683,295.69162,293.06012,294.5707,293.906,61.270115,0.6086941
0.026771637,0.0007102441,-8.1098755e-05,-2.0277825e-05,-1.6888365e-05,301.2622,-7.995871e-07,1.2634369e-05,-0.00026636763,1.4594983e-05,301.33304,291.28287,295.68967,293.0571,294.5684,293.90353,61.58203,0.6086147
0.026771637,0.00071133766,-8.1197504e-05,-2.0259153e-05,-1.6888365e-05,301.2641,-7.995871e-07,1.2604501e-05,-0.00026624574,1.4594983e-05,301.3347,291.2791,295.6876,293.0542,294.56607,293.901,61.971157,0.6085033
0.026845064,0.0007137981,-8.117282e-05,-2.024048e-05,-1.6888365e-05,301.2658,-7.995871e-07,1.2634369e-05,-0.0002664286,1.46146e-05,301.3364,291.2753,295.68564,293.0512,294.56378,293.8984,62.38835,0.60835403
0.026845064,0.00071407144,-8.114813e-05,-2.024048e-05,-1.6867567e-05,301.26767,-8.1957677e-07,1.2634369e-05,-0.0002664286,1.4594983e-05,301.33838,291.27142,295.6838,293.04813,294.5614,293.8959,62.780685,0.6081721
0.026900135,0.00071407144,-8.117282e-05,-2.024048e-05,-1.6888365e-05,301.26944,-7.995871e-07,1.2634369e-05,-0.00026630668,1.46146e-05,301.34015,291.2675,295.68182,293.04523,294.55923,293.89355,63.134163,0.60796845
0.026936848,0.0007148916,-8.122219e-05,-2.0259153e-05,-1.6888365e-05,301.27124,-7.795974e-07,1.2634369e-05,-0.00026636763,1.4634217e-05,301.34207,291.26367,295.67987,293.04214,294.55692,293.89114,63.451332,0.6077573
0.026918491,0.00071571174,-8.117282e-05,-2.024048e-05,-1.6909164e-05,301.27286,-7.995871e-07,1.2649303e-05,-0.0002666724,1.4653834e-05,301.34378,291.25977,295.67792,293.03915,294.5546,293.88876,63.773922,0.6075484
0.026918491,0.00071571174,-8.1197504e-05,-2.0203137e-05,-1.6888365e-05,301.27463,-8.3956644e-07,1.2634369e-05,-0.00026673335,1.4673451e-05,301.34567,291.25604,295.67587,293.0362,294.55228,293.88617,64.18927,0.6073393
0.026973562,0.00071434485,-8.1197504e-05,-2.0184465e-05,-1.6867567e-05,301.27646,-8.1957677e-07,1.2634369e-05,-0.0002666724,1.4673451e-05,301.3474,291.25214,295.6739,293.03317,294.54996,293.8837,64.71854,0.6071229
-0.14484598,0.00024658977,-0.00018762573,-9.7337295e-05,-6.520323e-05,301.2626,-9.531078e-05,-4.4444307e-05,-0.0004954926,-5.0945124e-05,301.28906,291.19363,295.54584,292.95734,294.45654,293.57678,65.55341,0.60685486
-0.6890146,0.005287191,-0.00078353495,-0.00040964567,-0.0002465036,301.4321,-0.0005421201,-0.0002990582,-0.0015647423,-0.0003273082,301.10904,291.15964,294.94553,292.68784,294.08923,292.23615,66.510506,0.6065239
0.1545716,0.018505167,-0.0007605508,-1.9848369e-05,7.196274e-06,302.0523,-0.00036057382,-5.4196367e-05,-0.001232118,-6.88946e-05,301.43808,291.823,295.30603,292.9383,294.37222,292.88303,67.16,0.6062275
1.6452162,0.025631666,-0.0012603758,0.000116569485,-0.00029885335,302.17276,-0.00056302926,-6.4605534e-05,-0.0021510557,-0.00023760005,301.36755,291.93478,295.32043,292.7585,294.12927,293.07745,67.53648,0.6059468
2.362673,0.042537827,-0.0015005615,0.00063863944,-0.00016349685,303.19928,-0.00058143976,0.00023327286,-0.0024802058,-9.639751e-05,301.72772,292.48358,295.5966,292.6611,294.04953,293.14798,67.80738,0.6056656
1.8509959,0.045803364,-0.0013292789,0.0018393256,0.0005061934,304.2358,-0.0002701205,0.001146442,-0.0019107154,0.00047443504,302.36334,293.22116,296.61215,292.62668,294.05487,293.0264,68.08661,0.60535663
2.0703595,0.051156167,-0.001316392,0.0032401388,0.0011327476,304.9839,-4.9834267e-05,0.002294497,-0.0011985324,0.000993734,302.8437,293.86563,297.50494,292.5509,293.9846,292.7461,68.489235,0.60502124
3.1767416,0.06146701,-0.0015755624,0.0048235827,0.0018713017,305.98578,-7.112327e-05,0.0036105772,-0.0005917994,0.0014955739,303.51678,294.63397,298.10886,292.57495,293.90628,292.8089,69.02752,0.6047032
5.00717,0.083689615,-0.0016707331,0.007205536,0.0034052727,308.02316,-1.9669842e-05,0.0055831815,0.0008987622,0.0025124557,305.06143,296.19092,298.62912,293.20438,294.32288,293.4857,69.70655,0.60441506
7.988276,0.12407101,-0.0013820117,0.011312524,0.0064284564,311.5941,0.00023048099,0.008914697,0.0041558836,0.0046124854,308.088,299.00665,298.9087,294.87793,295.71835,295.29745,70.46419,0.60415405
12.545899,0.18504457,-0.0005663335,0.017732266,0.011125752,316.76434,0.0007831256,0.014194385,0.008996583,0.008197084,312.7431,303.02753,298.76996,297.652,298.2682,298.62988,71.25426,0.60391206
17.570372,0.2443453,9.508428e-05,0.025127567,0.015910234,322.24927,0.0013208479,0.020952996,0.011502937,0.012362187,317.55548,306.62048,298.52036,300.19116,300.63712,301.3838,72.03056,0.6036876
21.755793,0.28751382,0.00040064266,0.031608477,0.019442959,327.10074,0.001824068,0.028141802,0.009848349,0.016051382,321.3889,308.82224,298.85892,301.6557,301.85825,302.3725,72.68026,0.60347
24.603373,0.31499246,0.00063694,0.03599885,0.021557292,331.09396,0.0024010602,0.03445721,0.005867646,0.018770052,324.23657,309.9835,299.80426,302.35858,302.09442,302.453,73.18926,0.60323405
26.575148,0.332675,0.00092121767,0.037731223,0.022360945,334.29254,0.0029752136,0.038558885,0.0016761656,0.020303309,326.4212,310.65417,300.89264,302.78818,301.77414,302.46915,73.59446,0.6029731
27.691076,0.33897236,0.0012230605,0.03723341,0.022376772,336.82635,0.0034596336,0.039973993,-0.0013396402,0.02087679,328.34906,311.23135,301.84955,303.2566,301.26077,302.73294,73.9516,0.6027154
27.689919,0.3345578,0.001382851,0.035930175,0.022181578,338.85144,0.0037947905,0.03969105,-0.0028784163,0.020987842,330.22214,311.82187,302.6493,303.78308,300.78894,303.08966,74.25062,0.60250545
26.849491,0.32514992,0.0013582498,0.035018887,0.022029562,340.49796,0.0039743977,0.039138466,-0.003455343,0.020988803,332.01697,312.32422,303.34082,304.23804,300.44962,303.35602,74.46065,0.60238785
25.692572,0.31583747,0.0012204066,0.034782294,0.021892231,341.8397,0.0040215333,0.039004866,-0.0036667914,0.020954218,333.63184,312.62143,303.91953,304.52023,300.22595,303.475,74.52609,0.602403
24.631824,0.30867517,0.0010557281,0.03495925,0.021708496,342.95908,0.003977626,0.039256614,-0.0038044248,0.020862175,335.03625,312.70364,304.3727,304.62885,300.07285,303.47208,74.38985,0.60256284
23.929659,0.30482376,0.0009168603,0.035201043,0.021450512,343.96097,0.0038894615,0.039611436,-0.003934561,0.020702416,336.25415,312.6269,304.71033,304.61374,299.95343,303.38788,74.04477,0.6027806
23.429474,0.30131793,0.0008328978,0.035366684,0.021232419,344.86243,0.0038005074,0.03990246,-0.0039927107,0.020537144,337.35236,312.47302,304.97546,304.54327,299.8584,303.27844,73.58783,0.60285854
22.663095,0.2947926,0.00077164784,0.035549995,0.021186372,345.6093,0.003722088,0.04018232,-0.003962843,0.020458557,338.36316,312.30072,305.20624,304.45547,299.79294,303.15097,73.14414,0.60279095
21.30484,0.28378847,0.0006888333,0.035925116,0.021378258,346.1392,0.0036411297,0.040609267,-0.0038826284,0.020528276,339.28903,312.146,305.4244,304.3675,299.76926,303.008,72.76306,0.6027672
19.773315,0.27371135,0.0005576311,0.036443826,0.021630315,346.52496,0.0035309766,0.041180473,-0.0038834817,0.020679366,340.08078,311.99075,305.6038,304.26263,299.77216,302.83017,72.3982,0.6028265
18.459171,0.26567888,0.0004410439,0.036939204,0.02187792,346.83673,0.0034090097,0.041748457,-0.0039152997,0.02085068,340.76813,311.84424,305.74597,304.16452,299.7982,302.6783,71.996704,0.6029115
17.734573,0.26280347,0.00036029078,0.0372043,0.021994663,347.18506,0.0032856732,0.042132024,-0.0040191645,0.020974169,341.34894,311.67715,305.83847,304.06403,299.81796,302.52853,71.53598,0.6029884
17.373367,0.2606883,0.00036227814,0.03723422,0.022111135,347.5424,0.0031964793,0.042283904,-0.0040562246,0.02108777,341.88727,311.51825,305.91577,303.99878,299.84058,302.4353,71.01529,0.6030423
17.124468,0.2591314,0.0003952484,0.037118446,0.022238545,347.88763,0.0031305035,0.042276766,-0.004088469,0.021220008,342.36502,311.34784,305.97736,303.9465,299.8545,302.34058,70.44538,0.60305995
16.912006,0.25729454,0.00045193115,0.036961824,0.022400899,348.20538,0.0030856465,0.04220572,-0.004105841,0.021383122,342.80255,311.1771,306.03574,303.9114,299.871,302.26852,69.848175,0.60304713
16.648127,0.25498557,0.0005108357,0.03682646,0.022584716,348.47852,0.0030505147,0.04213389,-0.0041322946,0.021569423,343.19513,310.9999,306.08853,303.87915,299.89188,302.20566,69.29878,0.6030554
16.343937,0.25243247,0.00056305004,0.036733523,0.02276797,348.71182,0.0030161825,0.042088334,-0.0041798386,0.021761885,343.548,310.81784,306.13385,303.84415,299.91733,302.14832,68.842926,0.60311174
16.059132,0.25022846,0.0006093393,0.036667198,0.02292267,348.92358,0.0029808008,0.04206053,-0.0042468878,0.02194036,343.86688,310.63358,306.16867,303.80322,299.94644,302.09525,68.4925,0.6031833
15.750003,0.2475712,0.0006520858,0.036620107,0.023067323,349.10492,0.0029451991,0.042040102,-0.004310401,0.02210375,344.1638,310.4567,306.197,303.76086,299.97824,302.04938,68.20656,0.6032357
15.434175,0.24511488,0.0006859819,0.03658198,0.023191012,349.272,0.0029076484,0.042021673,-0.004378365,0.022249935,344.43857,310.28934,306.2175,303.7127,300.00992,302.0008,67.990074,0.60325956
15.182687,0.24319847,0.00071944593,0.03653586,0.023285853,349.44058,0.0028712372,0.04199245,-0.004443829,0.022373306,344.70178,310.13596,306.23212,303.66324,300.0405,301.9589,67.816734,0.6032472
14.948748,0.24121618,0.00075537874,0.03648188,0.023372874,349.60495,0.002839034,0.04194969,-0.0044919825,0.022481494,344.96054,310.00177,306.24478,303.6148,300.06918,301.92743,67.59791,0.60319704
14.702381,0.23919946,0.00078915135,0.036430288,0.023461455,349.76495,0.0028094891,0.041904498,-0.0045296517,0.022583677,345.21594,309.88586,306.25644,303.567,300.09607,301.90048,67.29181,0.6031409
14.463614,0.23735304,0.00082254136,0.036386315,0.023550555,349.92648,0.0027830428,0.04186448,-0.0045588487,0.0226829,345.47034,309.78836,306.26782,303.52054,300.12262,301.88095,66.91974,0.603114
14.220956,0.23543335,0.00085620285,0.03635196,0.023645896,350.08313,0.0027592753,0.04183177,-0.004579268,0.022781396,345.72458,309.70856,306.2797,303.4764,300.14825,301.86935,66.52661,0.60312885
13.9741125,0.23354538,0.0008882844,0.0363262,0.023743149,350.2354,0.0027367368,0.04180665,-0.0045960913,0.022878539,345.97552,309.6443,306.29086,303.4331,300.17297,301.86136,66.25879,0.603181
13.726387,0.23166561,0.00091972406,0.03630795,0.02384265,350.38266,0.0027153979,0.04178808,-0.0046080993,0.022973936,346.22412,309.59467,306.30133,303.39163,300.1974,301.85684,66.11504,0.60323876
13.489107,0.22992145,0.0009503367,0.03629316,0.023938634,350.52716,0.0026947984,0.0417731,-0.0046185222,0.02306541,346.46817,309.55707,306.31024,303.35068,300.2209,301.8532,66.04868,0.6032722
13.266825,0.22831532,0.0009810851,0.036279455,0.024031105,350.67053,0.0026754683,0.041759405,-0.004625776,0.023152312,346.70856,309.53085,306.3175,303.31042,300.24335,301.85126,66.02704,0.6032705
13.057392,0.22675788,0.001012068,0.03626588,0.024120267,350.81033,0.0026577676,0.04174578,-0.004630896,0.023234744,346.94412,309.5149,306.32382,303.2718,300.26447,301.85022,66.03932,0.6032381
12.837846,0.22507796,0.0010417919,0.03625593,0.02421257,350.94226,0.0026409663,0.0417346,-0.004631932,0.023315545,347.1748,309.50882,306.32974,303.2342,300.2847,301.84906,66.08575,0.60318536
12.626485,0.22361016,0.0010693927,0.03624962,0.024301048,351.07312,0.0026246647,0.041727602,-0.0046337605,0.023393914,347.39902,309.51053,306.3343,303.19653,300.3035,301.84613,66.17442,0.6031226
12.458172,0.2225191,0.0010984993,0.036241055,0.02437792,351.2092,0.0026101922,0.041720346,-0.0046366253,0.023465576,347.61832,309.51904,306.3375,303.15875,300.32043,301.8449,66.30067,0.6030539
12.329197,0.22167327,0.0011294205,0.036226388,0.024442935,351.3504,0.0025983583,0.041708082,-0.004639856,0.023528682,347.83368,309.53296,306.33942,303.12183,300.33432,301.84747,66.44146,0.60298043
12.21678,0.22088511,0.0011602553,0.036208466,0.02450167,351.49265,0.002589203,0.04169203,-0.0046423553,0.023585513,348.04578,309.553,306.3413,303.08524,300.34598,301.85294,66.58083,0.602905
12.104437,0.22005594,0.001189325,0.036192425,0.02455872,351.63248,0.0025818867,0.04167635,-0.004643026,0.023639224,348.25455,309.57968,306.3441,303.04947,300.35562,301.8611,66.70392,0.60283077
11.984126,0.21913055,0.0012155185,0.03618169,0.02461548,351.7663,0.0025752801,0.04166413,-0.004643879,0.023690758,348.4593,309.61343,306.3472,303.0142,300.36423,301.87073,66.80598,0.60276145
11.85271,0.21814063,0.0012386631,0.036177665,0.024672572,351.89423,0.0025684836,0.041657113,-0.0046436354,0.023740703,348.65915,309.65457,306.35114,302.97894,300.37222,301.87997,66.85751,0.6026977
11.72335,0.21721387,0.0012595858,0.03617842,0.02472671,352.01923,0.0025614873,0.04165468,-0.00464394,0.023787979,348.85443,309.70105,306.35477,302.9439,300.3794,301.8879,66.853516,0.60264444
11.60102,0.21634507,0.0012797926,0.036181472,0.024777645,352.14197,0.0025548306,0.04165462,-0.0046431473,0.02383198,349.04526,309.7536,306.3587,302.90927,300.38586,301.89603,66.793396,0.60260475
11.489392,0.21559218,0.0012992835,0.03618461,0.024824213,352.2647,0.002548674,0.0416552,-0.0046423553,0.023872528,349.23172,309.8108,306.36148,302.87515,300.39096,301.90353,66.67064,0.6025803
11.3841715,0.21482424,0.001318725,0.03618733,0.0248692,352.3842,0.0025434166,0.041655425,-0.00464077,0.023910506,349.4141,309.87338,306.3651,302.84207,300.3952,301.91235,66.46613,0.60257
11.272654,0.21402241,0.0013365371,0.036191266,0.024915393,352.49957,0.002538599,0.041656487,-0.004637418,0.02394778,349.59183,309.94025,306.36847,302.8098,300.39786,301.92065,66.17346,0.60257614
11.16914,0.21331874,0.0013534235,0.03619597,0.024959195,352.61313,0.0025343013,0.04165874,-0.0046353457,0.023983736,349.76468,310.01175,306.37207,302.77832,300.3996,301.9289,65.79363,0.60259753
11.076585,0.21270828,0.0013701617,0.03620024,0.025000209,352.72668,0.0025307732,0.041660883,-0.0046328465,0.02401781,349.9333,310.0868,306.37552,302.74713,300.39987,301.93826,65.33526,0.60263425
10.994108,0.21215905,0.0013867023,0.036203273,0.025038105,352.83878,0.0025280844,0.04166211,-0.00463114,0.024049591,350.09756,310.16483,306.37888,302.71683,300.39917,301.94858,64.79508,0.6026817
10.913577,0.211562,0.0014022802,0.036205534,0.02507473,352.94696,0.0025259757,0.041662212,-0.0046299207,0.024079448,350.2578,310.24698,306.3829,302.6877,300.39706,301.95978,64.18,0.60274106
10.828015,0.21095482,0.0014164508,0.03620884,0.025111482,353.05188,0.0025240267,0.041662946,-0.0046285186,0.024108754,350.41345,310.33228,306.38705,302.65878,300.39444,301.97076,63.544888,0.60281795
10.749338,0.21042773,0.0014299303,0.036213078,0.025146028,353.15558,0.0025225773,0.04166465,-0.0046276655,0.024136866,350.5647,310.42047,306.39124,302.63055,300.39078,301.9815,62.926353,0.6029026
10.678059,0.20993237,0.001442953,0.036216866,0.025177995,353.25757,0.002521258,0.041666195,-0.0046274215,0.024162997,350.712,310.51175,306.39572,302.6031,300.38635,301.99295,62.33543,0.6029834
10.591892,0.20929894,0.0014550005,0.036223363,0.025215473,353.35388,0.0025203086,0.041669417,-0.0046250443,0.024190988,350.85568,310.60577,306.4006,302.57645,300.38126,302.00467,61.78854,0.60305303
10.510425,0.20875546,0.0014655668,0.036231037,0.025250643,353.44788,0.002519349,0.041674346,-0.0046249833,0.024218826,350.9942,310.70215,306.4055,302.55035,300.37564,302.01514,61.320675,0.60310656
10.458971,0.20840417,0.0014766392,0.036234,0.025274083,353.5427,0.0025183796,0.041675877,-0.0046297377,0.024239972,351.128,310.8001,306.40976,302.5242,300.36868,302.02536,60.935257,0.6031285
10.438851,0.20820159,0.0014889212,0.036228184,0.025282383,353.64,0.0025181398,0.041669462,-0.0046370523,0.024250409,351.25818,310.8996,306.41342,302.49866,300.36057,302.0371,60.633987,0.6031232
10.429508,0.20806654,0.0015015244,0.0362167,0.025282798,353.7408,0.0025187593,0.041657142,-0.0046422943,0.024253448,351.3868,311.0005,306.417,302.47363,300.3513,302.04904,60.420715,0.6030954
10.427416,0.20797057,0.0015144853,0.03620391,0.025279388,353.8436,0.0025206283,0.041642807,-0.0046455245,0.024252646,351.5148,311.10318,306.4212,302.44965,300.3416,302.0632,60.306007,0.6030533
10.42536,0.20787463,0.0015264711,0.036192182,0.02527452,353.94672,0.002523007,0.04162879,-0.0046478407,0.02424986,351.64163,311.2074,306.42535,302.42627,300.3313,302.07864,60.276215,0.6029992
10.422202,0.2077937,0.0015370374,0.03618305,0.025269445,354.04996,0.0025257857,0.041616477,-0.004649487,0.024246348,351.76764,311.31284,306.42963,302.40292,300.3209,302.0951,60.293377,0.6029381
10.417668,0.20769912,0.0015461842,0.03617637,0.025264308,354.15262,0.0025284144,0.04160571,-0.0046510715,0.024242327,351.89258,311.42017,306.43475,302.3799,300.3099,302.11237,60.326756,0.6028771
10.410013,0.2076141,0.0015537263,0.036172,0.025259815,354.255,0.002530993,0.041596465,-0.004651559,0.024238227,352.01688,311.52927,306.43976,302.3568,300.29858,302.1308,60.343964,0.60282445
10.402322,0.20756434,0.0015600339,0.03616955,0.025256198,354.35803,0.0025335618,0.041588865,-0.004651681,0.024234774,352.14053,311.64023,306.44528,302.33386,300.28745,302.1498,60.319653,0.6027843
10.397255,0.20756379,0.0015656997,0.03616841,0.025253555,354.46265,0.0025363003,0.041582532,-0.0046511935,0.024232224,352.26376,311.75314,306.45065,302.31137,300.27545,302.1705,60.22966,0.60275924
10.402927,0.20765947,0.0015711928,0.036166508,0.025248751,354.56934,0.0025394887,0.041575946,-0.0046521686,0.024229163,352.3864,311.8674,306.45673,302.28934,300.26324,302.1924,60.052067,0.60275006
10.406599,0.20772071,0.001576192,0.036164444,0.025246276,354.67596,0.0025431367,0.04156904,-0.00465162,0.024227006,352.5093,311.9833,306.46286,302.26804,300.2511,302.21597,59.748802,0.60275435
