step,mf,torque
2202,50,281.86627197265625
2203,50,281.86749267578125
2204,50,281.86865234375
2205,50,281.8698425292969
2206,50,281.8709716796875
2207,50,281.8721008300781
2208,50,281.8731994628906
2209,50,281.87432861328125
2210,50,281.8753967285156
2211,50,281.87646484375
2212,50,281.8774719238281
2213,50,281.8785095214844
2214,50,281.8795166015625
2215,50,281.8804931640625
2216,50,281.8814697265625
2217,50,281.8824768066406
2218,50,281.88336181640625
2219,50,281.8843078613281
2220,50,281.88525390625
2221,50,281.88616943359375
2222,50,281.88702392578125
2223,50,281.8879089355469
2224,50,281.8887634277344
2225,50,281.8896179199219
2226,50,281.8904113769531
2227,50,281.8912048339844
2228,50,281.89202880859375
2229,50,281.892822265625
2230,50,281.89361572265625
2231,50,281.8943786621094
2232,50,281.8951110839844
2233,50,281.8959045410156
2234,50,281.8966064453125
2235,50,281.8973083496094
2236,50,281.89801025390625
2237,50,281.898681640625
2238,50,281.8994140625
2239,50,281.9000549316406
2240,50,281.9007263183594
2241,50,281.9013366699219
2242,50,281.9020080566406
2243,50,281.902587890625
2244,50,281.90325927734375
2245,50,281.90386962890625
2246,50,281.9044494628906
2247,50,281.9050598144531
2248,50,281.90557861328125
2249,50,281.9061584472656
2250,50,281.90667724609375
2251,50,281.9072265625
2252,50,281.9077453613281
2253,50,281.9083251953125
2254,50,281.9088134765625
2255,50,281.9093322753906
2256,50,281.9098205566406
2257,50,281.9102783203125
2258,50,281.9107666015625
2259,50,281.9112548828125
2260,50,281.9117126464844
2261,50,281.9121398925781
2262,50,281.91259765625
2263,50,281.91302490234375
2264,50,281.9134521484375
2265,50,281.913818359375
2266,50,281.9142150878906
2267,50,281.9146423339844
2268,50,281.9150695800781
2269,50,281.9154357910156
2270,50,281.9158020019531
2271,50,281.91619873046875
2272,50,281.91656494140625
2273,50,281.9169006347656
2274,50,281.917236328125
2275,50,281.9175720214844
2276,50,281.9178771972656
2277,50,281.91827392578125
2278,50,281.9185485839844
2279,50,281.9189147949219
2280,50,281.9191589355469
2281,50,281.9195251464844
2282,50,281.9197692871094
2283,50,281.9200439453125
2284,50,281.92034912109375
2285,50,281.9206237792969
2286,50,281.9209289550781
2287,50,281.9211730957031
2288,50,281.92138671875
2289,50,281.9216613769531
2290,50,281.9219055175781
2291,50,281.922119140625
2292,50,281.9223937988281
2293,50,281.922607421875
2294,50,281.9228210449219
2295,50,281.9230651855469
2296,50,281.9232482910156
2297,50,281.9234619140625
2298,50,281.9236755371094
2299,50,281.92388916015625
2300,50,281.9240417480469
2301,50,281.9242248535156
2302,50,281.9244079589844
2303,50,281.92462158203125
2304,50,281.9248046875
2305,50,281.9249267578125
2306,50,281.92510986328125
2307,50,281.92523193359375
2308,50,281.9254150390625
2309,50,281.9255676269531
2310,50,281.92572021484375
2311,50,281.92584228515625
2312,50,281.926025390625
2313,50,281.9261169433594
2314,50,281.92626953125
2315,50,281.9263610839844
2316,50,281.9265441894531
2317,50,281.9266357421875
2318,50,281.9267578125
2319,50,281.9268493652344
2320,50,281.9269714355469
2321,50,281.9270324707031
2322,50,281.9271545410156
2323,50,281.9272766113281
2324,50,281.9273681640625
2325,50,281.9273986816406
2326,50,281.92755126953125
2327,50,281.9276123046875
2328,50,281.92767333984375
2329,50,281.9277648925781
2330,50,281.9278564453125
2331,50,281.92791748046875
2332,50,281.927978515625
2333,50,281.9280090332031
2334,50,281.9281311035156
2335,50,281.92816162109375
2336,50,281.9281921386719
2337,50,281.92828369140625
2338,50,281.9283447265625
2339,50,281.9283752441406
2340,50,281.92840576171875
2341,50,281.9284362792969
2342,50,281.9284973144531
2343,50,281.9285583496094
2344,50,281.92852783203125
2345,50,281.9285888671875
2346,50,281.92864990234375
2347,50,281.9286193847656
2348,50,281.92864990234375
2349,50,281.9287109375
2350,50,281.9286804199219
2351,50,281.9287414550781
2352,50,281.92877197265625
2353,50,281.9287414550781
2354,50,281.9287414550781
2355,50,281.9288024902344
2356,50,281.9287414550781
2357,50,281.92877197265625
2358,50,281.9288024902344
2359,50,281.9288024902344
2360,50,281.9288024902344
2361,50,281.9287414550781
2362,50,281.92877197265625
2363,50,281.92877197265625
2364,50,281.9288024902344
2365,50,281.9287414550781
2366,50,281.92877197265625
2367,50,281.9287109375
2368,50,281.9287109375
2369,50,281.92864990234375
2370,50,281.9286804199219
2371,50,281.9286804199219
2372,50,281.92864990234375
2373,50,281.9285888671875
2374,50,281.9285888671875
2375,50,281.9285888671875
2376,50,281.92852783203125
2377,50,281.9284973144531
2378,50,281.92852783203125
2379,50,281.928466796875
2380,50,281.92840576171875
2381,50,281.92840576171875
2382,50,281.9283752441406
2383,50,281.92828369140625
2384,50,281.9282531738281
2385,50,281.9281921386719
2386,50,281.92822265625
2387,50,281.9281311035156
2388,50,281.9281005859375
2389,50,281.92803955078125
2390,50,281.927978515625
2391,50,281.927978515625
2392,50,281.92791748046875
2393,50,281.9278564453125
2394,50,281.9278564453125
2395,50,281.92779541015625
2396,50,281.9277648925781
2397,50,281.9276428222656
2398,50,281.9276123046875
2399,50,281.92755126953125
2400,60,314.6058349609375
2401,60,335.59716796875
2402,60,336.0827941894531
2403,60,337.44171142578125
2404,60,336.5631103515625
2405,60,336.27508544921875
2406,60,336.10076904296875
2407,60,336.27825927734375
2408,60,336.4960632324219
2409,60,336.6698303222656
2410,60,336.8299865722656
2411,60,336.9920349121094
2412,60,337.1393127441406
2413,60,337.2571105957031
2414,60,337.3501892089844
2415,60,337.4277038574219
2416,60,337.4953308105469
2417,60,337.5545349121094
2418,60,337.6070556640625
2419,60,337.6545715332031
2420,60,337.6991882324219
2421,60,337.7422790527344
2422,60,337.7851257324219
2423,60,337.82806396484375
2424,60,337.871826171875
2425,60,337.9164733886719
2426,60,337.9617614746094
2427,60,338.0074462890625
2428,60,338.0530090332031
2429,60,338.0980224609375
2430,60,338.1417541503906
2431,60,338.1838073730469
2432,60,338.2236328125
2433,60,338.26068115234375
2434,60,338.29498291015625
2435,60,338.32586669921875
2436,60,338.35333251953125
2437,60,338.3773498535156
2438,60,338.3976745605469
2439,60,338.4145202636719
2440,60,338.427978515625
2441,60,338.4382019042969
2442,60,338.4450988769531
2443,60,338.44921875
2444,60,338.45068359375
2445,60,338.4495544433594
2446,60,338.4464111328125
2447,60,338.4411926269531
2448,60,338.4344787597656
2449,60,338.42626953125
2450,60,338.4169006347656
2451,60,338.4066467285156
2452,60,338.39556884765625
2453,60,338.3841247558594
2454,60,338.372314453125
2455,60,338.3604736328125
2456,60,338.3485107421875
2457,60,338.3367614746094
2458,60,338.32525634765625
2459,60,338.3140563964844
2460,60,338.3033447265625
2461,60,338.2929992675781
2462,60,338.28326416015625
2463,60,338.2740173339844
2464,60,338.26531982421875
2465,60,338.2572326660156
2466,60,338.24981689453125
2467,60,338.24273681640625
2468,60,338.2363586425781
2469,60,338.2304382324219
2470,60,338.2251892089844
2471,60,338.22027587890625
2472,60,338.2159729003906
2473,60,338.2120056152344
2474,60,338.20843505859375
2475,60,338.2053527832031
2476,60,338.2026062011719
2477,60,338.2001953125
2478,60,338.19805908203125
2479,60,338.1961669921875
2480,60,338.1946716308594
2481,60,338.1933288574219
2482,60,338.1922302246094
2483,60,338.19134521484375
2484,60,338.1906433105469
2485,60,338.1900634765625
2486,60,338.189697265625
2487,60,338.1894836425781
2488,60,338.1893005371094
2489,60,338.18939208984375
2490,60,338.1894836425781
2491,60,338.1895751953125
2492,60,338.18994140625
2493,60,338.190185546875
2494,60,338.190673828125
2495,60,338.1911315917969
2496,60,338.1916198730469
2497,60,338.1922302246094
2498,60,338.1928405761719
2499,60,338.1935119628906
2500,60,338.1942138671875
2501,60,338.19488525390625
2502,60,338.1957092285156
2503,60,338.1963806152344
2504,60,338.19720458984375
2505,60,338.197998046875
2506,60,338.19879150390625
2507,60,338.1995849609375
2508,60,338.200439453125
2509,60,338.2012634277344
2510,60,338.2021484375
2511,60,338.2029724121094
2512,60,338.2038879394531
2513,60,338.2047119140625
2514,60,338.20556640625
2515,60,338.2064208984375
2516,60,338.2073059082031
2517,60,338.2081298828125
2518,60,338.2090148925781
2519,60,338.20989990234375
2520,60,338.21075439453125
2521,60,338.21160888671875
2522,60,338.2124938964844
2523,60,338.21331787109375
2524,60,338.214111328125
2525,60,338.21490478515625
2526,60,338.21575927734375
2527,60,338.2166442871094
2528,60,338.21746826171875
2529,60,338.21826171875
2530,60,338.2190856933594
2531,60,338.2199401855469
2532,60,338.22064208984375
2533,60,338.2214660644531
2534,60,338.2221984863281
2535,60,338.2230224609375
2536,60,338.2237854003906
2537,60,338.2245788574219
2538,60,338.2253112792969
2539,60,338.22601318359375
2540,60,338.2267761230469
2541,60,338.2275695800781
2542,60,338.2281799316406
2543,60,338.22894287109375
2544,60,338.2297668457031
2545,60,338.2303161621094
2546,60,338.2311096191406
2547,60,338.23175048828125
2548,60,338.2325439453125
2549,60,338.233154296875
2550,60,338.23382568359375
2551,60,338.23443603515625
2552,60,338.2351379394531
2553,60,338.2358093261719
2554,60,338.2364196777344
2555,60,338.2370300292969
2556,60,338.2377014160156
2557,60,338.2383117675781
2558,60,338.2388610839844
2559,60,338.2394714355469
2560,60,338.24017333984375
2561,60,338.24072265625
2562,60,338.2413330078125
2563,60,338.2419128417969
2564,60,338.2424621582031
2565,60,338.2430725097656
2566,60,338.24365234375
2567,60,338.2441711425781
2568,60,338.2447814941406
2569,60,338.2453308105469
2570,60,338.2458801269531
2571,60,338.24639892578125
2572,60,338.2469177246094
2573,60,338.24749755859375
2574,60,338.2480163574219
2575,60,338.2484436035156
2576,60,338.24896240234375
2577,60,338.2495422363281
2578,60,338.2500305175781
2579,60,338.25048828125
2580,60,338.2510986328125
2581,60,338.2514343261719
2582,60,338.2519226074219
2583,60,338.2524719238281
2584,60,338.2528991699219
2585,60,338.25335693359375
2586,60,338.2538146972656
2587,60,338.2542724609375
2588,60,338.2547607421875
2589,60,338.25518798828125
2590,60,338.255615234375
2591,60,338.25604248046875
2592,60,338.2564697265625
2593,60,338.2569580078125
2594,60,338.25738525390625
2595,60,338.25775146484375
2596,60,338.2581787109375
2597,60,338.25860595703125
2598,60,338.259033203125
2599,60,338.2593994140625
2600,60,338.2597961425781
2601,60,338.26019287109375
2602,60,338.2606201171875
2603,60,338.260986328125
2604,60,338.2613525390625
2605,60,338.26177978515625
2606,60,338.2621154785156
2607,60,338.262451171875
2608,60,338.2628173828125
2609,60,338.2632751464844
2610,60,338.2635498046875
2611,60,338.2639465332031
2612,60,338.2644348144531
2613,60,338.26470947265625
2614,60,338.26507568359375
2615,60,338.26531982421875
2616,60,338.2657165527344
2617,60,338.26605224609375
2618,60,338.26641845703125
2619,60,338.26666259765625
2620,60,338.26708984375
2621,60,338.2674255371094
2622,60,338.2677001953125
2623,60,338.2680969238281
2624,60,338.2684326171875
2625,60,338.2687072753906
2626,60,338.26898193359375
2627,60,338.2693176269531
2628,60,338.2696533203125
2629,60,338.26995849609375
2630,60,338.27020263671875
2631,60,338.2705383300781
2632,60,338.27081298828125
2633,60,338.2710876464844
2634,60,338.2713928222656
2635,60,338.2716369628906
2636,60,338.27197265625
2637,60,338.2723083496094
2638,60,338.2725830078125
2639,60,338.2728576660156
2640,60,338.27313232421875
2641,60,338.2734069824219
2642,60,338.2735900878906
2643,60,338.2739562988281
2644,60,338.2742004394531
2645,60,338.2744140625
2646,60,338.2747497558594
2647,60,338.2750244140625
2648,60,338.2752380371094
2649,60,338.2755432128906
2650,60,338.27581787109375
2651,60,338.27606201171875
2652,60,338.2762451171875
2653,60,338.2765197753906
2654,60,338.27679443359375
2655,60,338.27703857421875
2656,60,338.2772216796875
2657,60,338.27752685546875
2658,60,338.2777099609375
2659,60,338.2779235839844
2660,60,338.2781677246094
2661,60,338.2784423828125
2662,60,338.27862548828125
2663,60,338.2788391113281
2664,60,338.27911376953125
2665,60,338.27935791015625
2666,60,338.2795715332031
2667,60,338.27978515625
2668,60,338.2799377441406
2669,60,338.2802429199219
2670,60,338.28045654296875
2671,60,338.2806091308594
2672,60,338.2808837890625
2673,60,338.2811279296875
2674,60,338.2812805175781
2675,60,338.281494140625
2676,60,338.2817077636719
2677,60,338.2818908691406
2678,60,338.2821044921875
2679,60,338.2823181152344
2680,60,338.2825012207031
2681,60,338.2826843261719
2682,60,338.2828063964844
2683,60,338.28314208984375
2684,60,338.28326416015625
2685,60,338.283447265625
2686,60,338.2836608886719
2687,60,338.2838134765625
2688,60,338.2840270996094
2689,60,338.2842712402344
2690,60,338.284423828125
2691,60,338.2845458984375
2692,60,338.2848205566406
2693,60,338.2849426269531
2694,60,338.28509521484375
2695,60,338.28521728515625
2696,60,338.2854919433594
2697,60,338.28570556640625
2698,60,338.2859191894531
2699,60,338.2859802246094
2700,60,338.28619384765625
2701,60,338.286376953125
2702,60,338.28643798828125
2703,60,338.2867126464844
2704,60,338.2868957519531
2705,60,338.28704833984375
2706,60,338.2872009277344
2707,60,338.2873229980469
2708,60,338.2875061035156
2709,60,338.2876892089844
2710,60,338.2878723144531
2711,60,338.2879333496094
2712,60,338.28814697265625
2713,60,338.2882995605469
2714,60,338.2884521484375
2715,60,338.28857421875
2716,60,338.2886962890625
2717,60,338.28887939453125
2718,60,338.2890319824219
2719,60,338.2891845703125
2720,60,338.289306640625
2721,60,338.2895202636719
2722,60,338.2897033691406
2723,60,338.289794921875
2724,60,338.2898864746094
2725,60,338.2900695800781
2726,60,338.2901916503906
2727,60,338.2903747558594
2728,60,338.29046630859375
2729,60,338.29052734375
2730,60,338.2907409667969
2731,60,338.2908630371094
2732,60,338.291015625
2733,60,338.2911376953125
2734,60,338.29119873046875
2735,60,338.2913513183594
2736,60,338.2916259765625
2737,60,338.29168701171875
2738,60,338.291748046875
2739,60,338.29193115234375
2740,60,338.2920837402344
2741,60,338.29217529296875
2742,60,338.2923583984375
2743,60,338.29241943359375
2744,60,338.2925109863281
2745,60,338.2926940917969
2746,60,338.2928161621094
2747,60,338.29296875
2748,60,338.2930603027344
2749,60,338.2931823730469
2750,60,338.2932434082031
2751,60,338.29339599609375
2752,60,338.2934875488281
2753,60,338.2936706542969
2754,60,338.2937316894531
2755,60,338.2938537597656
2756,60,338.29400634765625
2757,60,338.29412841796875
2758,60,338.29412841796875
2759,60,338.2942810058594
2760,60,338.2943420410156
2761,60,338.2945556640625
2762,60,338.29461669921875
2763,60,338.294677734375
2764,60,338.2947998046875
2765,60,338.2949523925781
2766,60,338.2950134277344
2767,60,338.2950744628906
2768,60,338.29522705078125
2769,60,338.29534912109375
2770,60,338.2955017089844
2771,60,338.2955627441406
2772,60,338.2956848144531
2773,60,338.2957763671875
2774,60,338.2958679199219
2775,60,338.29595947265625
2776,60,338.2960510253906
2777,60,338.2961730957031
2778,60,338.2962341308594
2779,60,338.29638671875
2780,60,338.29644775390625
2781,60,338.2965393066406
2782,60,338.2966613769531
2783,60,338.2967224121094
2784,60,338.29681396484375
2785,60,338.296875
2786,60,338.2969970703125
2787,60,338.29705810546875
2788,60,338.29718017578125
2789,60,338.2972717285156
2790,60,338.2973327636719
2791,60,338.2973937988281
2792,60,338.2974853515625
2793,60,338.29766845703125
2794,60,338.29766845703125
2795,60,338.29779052734375
2796,60,338.29779052734375
2797,60,338.2979431152344
2798,60,338.2980651855469
2799,60,338.29815673828125
2800,70,367.8999938964844
2801,70,388.5727233886719
2802,70,390.4988708496094
2803,70,389.79095458984375
2804,70,388.2148132324219
2805,70,388.52630615234375
2806,70,388.6050720214844
2807,70,388.5872497558594
2808,70,388.44000244140625
2809,70,388.38299560546875
2810,70,388.4124755859375
2811,70,388.49298095703125
2812,70,388.58087158203125
2813,70,388.6656494140625
2814,70,388.74664306640625
2815,70,388.8219909667969
2816,70,388.8883361816406
2817,70,388.94415283203125
2818,70,388.9898986816406
2819,70,389.02716064453125
2820,70,389.0573425292969
2821,70,389.0812683105469
2822,70,389.1004333496094
2823,70,389.1152038574219
2824,70,389.1265869140625
2825,70,389.1348876953125
2826,70,389.1408386230469
2827,70,389.1444091796875
2828,70,389.1459045410156
2829,70,389.1456604003906
2830,70,389.14385986328125
2831,70,389.1406555175781
2832,70,389.1361083984375
2833,70,389.13043212890625
2834,70,389.1237487792969
2835,70,389.1162109375
2836,70,389.1077880859375
2837,70,389.098876953125
2838,70,389.08935546875
2839,70,389.07928466796875
2840,70,389.06903076171875
2841,70,389.0585632324219
2842,70,389.04766845703125
2843,70,389.0369873046875
2844,70,389.0260314941406
2845,70,389.01513671875
2846,70,389.00445556640625
2847,70,388.99383544921875
2848,70,388.9833068847656
2849,70,388.97314453125
2850,70,388.9630432128906
2851,70,388.953125
2852,70,388.9435729980469
2853,70,388.9341735839844
2854,70,388.92510986328125
2855,70,388.9161682128906
2856,70,388.9075927734375
2857,70,388.8993225097656
2858,70,388.8912658691406
2859,70,388.88348388671875
2860,70,388.87603759765625
2861,70,388.86865234375
2862,70,388.8616638183594
2863,70,388.8548278808594
2864,70,388.8482360839844
2865,70,388.8417663574219
2866,70,388.8355712890625
2867,70,388.8295593261719
2868,70,388.82379150390625
2869,70,388.8182678222656
2870,70,388.8127136230469
2871,70,388.8075866699219
2872,70,388.8022766113281
2873,70,388.7973937988281
2874,70,388.79241943359375
2875,70,388.787841796875
2876,70,388.7830810546875
2877,70,388.7786865234375
2878,70,388.7743225097656
2879,70,388.77001953125
2880,70,388.76580810546875
2881,70,388.7617492675781
2882,70,388.75775146484375
2883,70,388.7538757324219
2884,70,388.7498474121094
2885,70,388.7461242675781
2886,70,388.7424621582031
2887,70,388.73876953125
2888,70,388.73516845703125
2889,70,388.73162841796875
2890,70,388.7281494140625
2891,70,388.7247314453125
2892,70,388.72125244140625
2893,70,388.7179870605469
2894,70,388.71466064453125
2895,70,388.71136474609375
2896,70,388.70819091796875
2897,70,388.7049255371094
2898,70,388.7018127441406
2899,70,388.6986083984375
2900,70,388.6954650878906
2901,70,388.6923828125
2902,70,388.6893615722656
2903,70,388.6864013671875
2904,70,388.683349609375
2905,70,388.6803894042969
2906,70,388.6774597167969
2907,70,388.6745300292969
2908,70,388.671630859375
2909,70,388.66876220703125
2910,70,388.66583251953125
2911,70,388.6630554199219
2912,70,388.6602783203125
2913,70,388.6573486328125
2914,70,388.6545104980469
2915,70,388.6518859863281
2916,70,388.64910888671875
2917,70,388.6463317871094
2918,70,388.6435852050781
2919,70,388.64093017578125
2920,70,388.6382141113281
2921,70,388.635498046875
2922,70,388.6328430175781
2923,70,388.6302185058594
2924,70,388.6275939941406
2925,70,388.625
2926,70,388.6224060058594
2927,70,388.61981201171875
2928,70,388.61724853515625
2929,70,388.61468505859375
2930,70,388.6122741699219
2931,70,388.60968017578125
2932,70,388.60711669921875
2933,70,388.6047668457031
2934,70,388.602294921875
2935,70,388.5997619628906
2936,70,388.5973205566406
2937,70,388.594970703125
2938,70,388.5925598144531
2939,70,388.59014892578125
2940,70,388.5877990722656
2941,70,388.5854187011719
2942,70,388.5830993652344
2943,70,388.5807189941406
2944,70,388.5783996582031
2945,70,388.57611083984375
2946,70,388.57379150390625
2947,70,388.5715637207031
2948,70,388.5692443847656
2949,70,388.5671081542969
2950,70,388.56475830078125
2951,70,388.56256103515625
2952,70,388.5603332519531
2953,70,388.55816650390625
2954,70,388.5559997558594
2955,70,388.5538330078125
2956,70,388.5516357421875
2957,70,388.5495910644531
2958,70,388.54742431640625
2959,70,388.5453186035156
2960,70,388.5432434082031
2961,70,388.5412292480469
2962,70,388.53912353515625
2963,70,388.5370788574219
2964,70,388.5350646972656
2965,70,388.53302001953125
2966,70,388.531005859375
2967,70,388.5290222167969
2968,70,388.5269470214844
2969,70,388.5250549316406
2970,70,388.5231628417969
2971,70,388.5211181640625
2972,70,388.51922607421875
2973,70,388.5173645019531
2974,70,388.5154724121094
2975,70,388.5135803222656
2976,70,388.51165771484375
2977,70,388.5098571777344
2978,70,388.5079345703125
2979,70,388.5062255859375
2980,70,388.5043640136719
2981,70,388.5025634765625
2982,70,388.5008239746094
2983,70,388.49896240234375
2984,70,388.49713134765625
2985,70,388.4954528808594
2986,70,388.49365234375
2987,70,388.4918518066406
2988,70,388.4902038574219
2989,70,388.488525390625
2990,70,388.4867858886719
2991,70,388.4850769042969
2992,70,388.48345947265625
2993,70,388.4818115234375
2994,70,388.4801330566406
2995,70,388.4784851074219
2996,70,388.47686767578125
2997,70,388.4751892089844
2998,70,388.4736633300781
2999,70,388.4720458984375
3000,70,388.470458984375
3001,70,388.4689025878906
3002,70,388.46734619140625
3003,70,388.4657897949219
3004,70,388.46435546875
3005,70,388.4627685546875
3006,70,388.4612731933594
3007,70,388.45965576171875
3008,70,388.45831298828125
3009,70,388.4568176269531
3010,70,388.455322265625
3011,70,388.4538879394531
3012,70,388.452392578125
3013,70,388.4510192871094
3014,70,388.44952392578125
3015,70,388.4481506347656
3016,70,388.4466857910156
3017,70,388.4454345703125
3018,70,388.4438781738281
3019,70,388.4425964355469
3020,70,388.4412841796875
3021,70,388.4398193359375
3022,70,388.4385681152344
3023,70,388.4372863769531
3024,70,388.4359436035156
3025,70,388.43463134765625
3026,70,388.433349609375
3027,70,388.4320373535156
3028,70,388.4307861328125
3029,70,388.4294128417969
3030,70,388.42822265625
3031,70,388.427001953125
3032,70,388.4258117675781
3033,70,388.4244079589844
3034,70,388.42327880859375
3035,70,388.4221496582031
3036,70,388.42095947265625
3037,70,388.419677734375
3038,70,388.4185791015625
3039,70,388.4173889160156
3040,70,388.4161682128906
3041,70,388.4149475097656
3042,70,388.4139099121094
3043,70,388.41278076171875
3044,70,388.41168212890625
3045,70,388.4105529785156
3046,70,388.409423828125
3047,70,388.4083251953125
3048,70,388.4071960449219
3049,70,388.4060974121094
3050,70,388.40509033203125
3051,70,388.40399169921875
3052,70,388.4029235839844
3053,70,388.4018859863281
3054,70,388.4008483886719
3055,70,388.39984130859375
3056,70,388.39874267578125
3057,70,388.3977966308594
3058,70,388.39678955078125
3059,70,388.3957824707031
3060,70,388.3948669433594
3061,70,388.39385986328125
3062,70,388.3928527832031
3063,70,388.3918762207031
3064,70,388.39093017578125
3065,70,388.3899841308594
3066,70,388.3890380859375
3067,70,388.38812255859375
3068,70,388.3871765136719
3069,70,388.3863830566406
3070,70,388.38531494140625
3071,70,388.3844299316406
3072,70,388.3836669921875
3073,70,388.3825988769531
3074,70,388.3818664550781
3075,70,388.3809509277344
3076,70,388.3800048828125
3077,70,388.3792419433594
3078,70,388.37835693359375
3079,70,388.3775634765625
3080,70,388.37664794921875
3081,70,388.37591552734375
3082,70,388.3750305175781
3083,70,388.37420654296875
3084,70,388.37335205078125
3085,70,388.3726501464844
3086,70,388.37176513671875
3087,70,388.37109375
3088,70,388.3702697753906
3089,70,388.36944580078125
3090,70,388.36871337890625
3091,70,388.3679504394531
3092,70,388.3672790527344
3093,70,388.36639404296875
3094,70,388.36566162109375
3095,70,388.3649597167969
3096,70,388.3642272949219
3097,70,388.3635559082031
3098,70,388.3628234863281
3099,70,388.3620910644531
3100,70,388.3613586425781
3101,70,388.3606872558594
3102,70,388.35992431640625
3103,70,388.3592834472656
3104,70,388.358642578125
3105,70,388.35797119140625
3106,70,388.35723876953125
3107,70,388.3565979003906
3108,70,388.3559875488281
3109,70,388.3552551269531
3110,70,388.3547058105469
3111,70,388.3541259765625
3112,70,388.3533020019531
3113,70,388.3528747558594
3114,70,388.3522033691406
3115,70,388.35162353515625
3116,70,388.35089111328125
3117,70,388.350341796875
3118,70,388.34967041015625
3119,70,388.3492736816406
3120,70,388.34857177734375
3121,70,388.34796142578125
3122,70,388.3475036621094
3123,70,388.34674072265625
3124,70,388.34619140625
3125,70,388.34576416015625
3126,70,388.3451232910156
3127,70,388.3446350097656
3128,70,388.3440246582031
3129,70,388.3434143066406
3130,70,388.34295654296875
3131,70,388.3424987792969
3132,70,388.3419189453125
3133,70,388.3414001464844
3134,70,388.3408508300781
3135,70,388.3403625488281
3136,70,388.3398132324219
3137,70,388.3393859863281
3138,70,388.3388671875
3139,70,388.33837890625
3140,70,388.33782958984375
3141,70,388.3373718261719
3142,70,388.3369140625
3143,70,388.33648681640625
3144,70,388.33599853515625
3145,70,388.33551025390625
3146,70,388.3350830078125
3147,70,388.3345947265625
3148,70,388.3341369628906
3149,70,388.3336181640625
3150,70,388.3332214355469
3151,70,388.3326721191406
3152,70,388.332275390625
3153,70,388.33184814453125
3154,70,388.33148193359375
3155,70,388.3310546875
3156,70,388.33062744140625
3157,70,388.3301696777344
3158,70,388.3298034667969
3159,70,388.329345703125
3160,70,388.3289489746094
3161,70,388.3284912109375
3162,70,388.328125
3163,70,388.3277893066406
3164,70,388.3273620605469
3165,70,388.3270263671875
3166,70,388.3265075683594
3167,70,388.32611083984375
3168,70,388.3258056640625
3169,70,388.325439453125
3170,70,388.3250732421875
3171,70,388.3247375488281
3172,70,388.3244323730469
3173,70,388.3239440917969
3174,70,388.3236389160156
3175,70,388.3233337402344
3176,70,388.32293701171875
3177,70,388.3226318359375
3178,70,388.32220458984375
3179,70,388.3218688964844
3180,70,388.321533203125
3181,70,388.32122802734375
3182,70,388.3209228515625
3183,70,388.3206787109375
3184,70,388.3201904296875
3185,70,388.3199768066406
3186,70,388.319580078125
3187,70,388.3193359375
3188,70,388.31890869140625
3189,70,388.3186950683594
3190,70,388.3183288574219
3191,70,388.31793212890625
3192,70,388.3177795410156
3193,70,388.31744384765625
3194,70,388.317138671875
3195,70,388.31683349609375
3196,70,388.3165588378906
3197,70,388.316162109375
3198,70,388.3160095214844
3199,70,388.315673828125
3200,5,108.89753723144531
3201,5,-22.339513778686523
3202,5,6.589127540588379
3203,5,0.7679177522659302
3204,5,6.45177698135376
3205,5,-0.8847725987434387
3206,5,0.023435546085238457
3207,5,-1.7973992824554443
3208,5,-1.1605099439620972
3209,5,-1.8094655275344849
3210,5,-1.589759349822998
3211,5,-1.8242168426513672
3212,5,-1.6191940307617188
3213,5,-1.7281123399734497
3214,5,-1.632449746131897
3215,5,-1.7248324155807495
3216,5,-1.7017707824707031
3217,5,-1.7537062168121338
3218,5,-1.7174057960510254
3219,5,-1.6859147548675537
3220,5,-1.5874820947647095
3221,5,-1.4748759269714355
3222,5,-1.3264281749725342
3223,5,-1.1726950407028198
3224,5,-1.0112463235855103
3225,5,-0.8587878346443176
3226,5,-0.7172738909721375
3227,5,-0.5946748852729797
3228,5,-0.49214646220207214
3229,5,-0.4115920960903168
3230,5,-0.3519410789012909
3231,5,-0.3117658495903015
3232,5,-0.2880413830280304
3233,5,-0.2779635787010193
3234,5,-0.27883031964302063
3235,5,-0.2874465882778168
3236,5,-0.30202794075012207
3237,5,-0.3208239674568176
3238,5,-0.3425770401954651
3239,5,-0.36676034331321716
3240,5,-0.3928130567073822
3241,5,-0.42066720128059387
3242,5,-0.4502038061618805
3243,5,-0.4809810221195221
3244,5,-0.5128118991851807
3245,5,-0.5449656844139099
3246,5,-0.5771704316139221
3247,5,-0.6085084676742554
3248,5,-0.6385549306869507
3249,5,-0.6667659282684326
3250,5,-0.692614734172821
3251,5,-0.7162202000617981
3252,5,-0.7371915578842163
3253,5,-0.7560045719146729
3254,5,-0.7728291749954224
3255,5,-0.7880053520202637
3256,5,-0.8018389940261841
3257,5,-0.8149588108062744
3258,5,-0.8273648619651794
3259,5,-0.8397029042243958
3260,5,-0.8521429896354675
3261,5,-0.8649908900260925
3262,5,-0.8781276941299438
3263,5,-0.8918593525886536
3264,5,-0.9059648513793945
3265,5,-0.9205802083015442
3266,5,-0.9354504942893982
3267,5,-0.9505756497383118
3268,5,-0.9657178521156311
3269,5,-0.9807071089744568
3270,5,-0.995577335357666
3271,5,-1.0101077556610107
3272,5,-1.024077296257019
3273,5,-1.0375369787216187
3274,5,-1.0502150058746338
3275,5,-1.0624001026153564
3276,5,-1.0738884210586548
