time,ice_torque_pred,ice_torque_true,car_speed_pred,car_speed_true,soc_pred,soc_true
956.0,26.97299567200379,25.655,21.335553991545687,33.343,0.6045767639217696,0.59488
956.5,26.730329856306938,25.307,18.368172027917954,30.725,0.6046395532598337,0.595
957.0,26.47233491631857,25.133,15.551758336917572,28.34,0.6047598585253626,0.59511
957.5,26.14049846297473,24.902,13.2752665942945,26.605,0.6048938389065127,0.59519
958.0,25.870896214903095,24.596,11.86533780654396,25.742,0.6050499929364667,0.59523
958.5,25.66983316668477,24.421,11.360519984990955,25.809,0.6052014470764658,0.59523
959.0,25.655778636985122,24.342,11.812273543817296,26.421,0.6053283515535637,0.59517
959.5,26.249501792471165,24.78,13.231976285999965,27.621,0.6053784415059338,0.59502
960.0,27.54629132483085,26.536,15.639935382551666,29.181,0.6053108703463945,0.59476
960.5,29.436464120785413,28.658,18.507160281499445,30.749,0.6051288855424897,0.59448
961.0,31.373117132856713,31.324,21.365287637082197,32.281,0.6048821673889865,0.5942
961.5,32.50675855745747,32.988,24.05586599281047,33.781,0.6046212154958581,0.59391
962.0,33.4069962203956,33.92,26.347419320072124,35.247,0.6044284529728337,0.59363
962.5,34.497692304547726,35.426,28.059466430823,36.678,0.6042913815388608,0.59335
963.0,35.61201087513579,36.648,29.430142354765454,38.079,0.6040969431438239,0.59307
963.5,36.82483011578329,38.06,30.747277313117685,39.454,0.6038312988090608,0.59279
964.0,38.10250072926498,39.4,32.15667777065173,40.803,0.6035455067685489,0.59251
964.5,39.21477994850605,40.718,33.71380108793268,42.128,0.6032618449475727,0.59223
965.0,40.07161341694248,41.724,35.41680630156719,43.428,0.6029776617441927,0.59195
965.5,40.73525233444105,42.413,37.218940979156315,44.703,0.6026889052722988,0.59167
966.0,41.21502673341422,42.982,39.0439005113644,45.952,0.6023968045047003,0.59138
966.5,41.39690288437631,43.214,40.807070449055196,47.174,0.602105545397268,0.5911
967.0,41.348859165560214,43.124,42.44187314715964,48.369,0.6018194479756338,0.59082
967.5,41.11790262551398,42.889,43.9191091641284,49.535,0.6015413723946988,0.59054
968.0,40.777602864080144,42.44,45.12672921365022,50.672,0.6012854555659277,0.59026
968.5,40.41159028107972,42.009,45.909223052623425,51.491,0.6010828389154704,0.59009
969.0,40.07482539531399,41.642,46.179724413715775,51.65,0.6009461324491802,0.59007
969.5,39.719026563643055,41.285,45.87583283025799,51.429,0.6008897561146836,0.5901
970.0,39.361324337381596,40.899,45.0534406309922,50.965,0.6009426391870744,0.59016
970.5,39.0719403812442,40.565,43.874211297539105,50.283,0.6010698862868947,0.59024
971.0,38.82650444663435,40.214,42.44937055172973,49.303,0.6011956437227041,0.59035
971.5,38.570123993129016,39.91,40.7700768229429,47.943,0.6012929485759031,0.59048
972.0,38.32640451256955,39.579,38.666350606840794,46.178,0.6013552835664437,0.59063
972.5,38.08309290227949,39.305,36.15440103736779,43.88,0.6013886520402904,0.59081
973.0,37.858492340598026,38.998,33.502123994595436,41.329,0.6014159203400118,0.59098
973.5,37.624544751909546,38.713,30.870467596703264,38.715,0.6014644833867707,0.59114
974.0,37.378531001084724,38.381,28.212216001699275,36.091,0.6015665775097652,0.5913
974.5,37.13035893675101,38.061,25.383003055214356,33.463,0.6017411065452949,0.59145
975.0,36.87756434269746,37.779,22.44352644870867,30.838,0.6019080308460484,0.59159
975.5,36.63894324050546,37.452,19.454692237929038,28.21,0.6020031756864315,0.59171
976.0,36.39994825723319,37.176,16.361616527817464,25.573,0.6020514780419884,0.59183
976.5,36.18676806309485,36.949,13.135655102727965,22.916,0.602082947194221,0.59194
977.0,35.86368382594849,36.764,10.067682033680692,20.371,0.6021486786187067,0.59203
977.5,35.74482363160829,36.17,7.437543541793763,18.265,0.6022392352939359,0.59211
978.0,35.58177749141671,36.203,5.194579282282829,16.576,0.6023420816972559,0.59217
978.5,35.3761938810459,35.88,3.2619751734911273,15.071,0.602450082338054,0.59223
979.0,35.17521580580036,35.643,1.5809217866631888,13.69,0.6025464040130057,0.59228
979.5,34.96896940624178,35.395,0.1441677973063506,12.386,0.6026275609083255,0.59233
980.0,34.79547159039689,35.192,-1.0219352043783896,11.184,0.6026975676685229,0.59238
980.5,34.605472023235976,34.957,-1.9254002781987498,10.106,0.6027617796357173,0.59242
981.0,34.4228141209242,34.748,-2.61005688276966,9.1516,0.6028229675849696,0.59246
981.5,34.257184802359774,34.521,-3.136809218962991,8.2837,0.6028808484801172,0.5925
982.0,34.09976387296696,34.338,-3.587420174816751,7.4607,0.6029319216107347,0.59253
982.5,33.94292075978913,34.12,-4.008912067035922,6.6313,0.6029754942830566,0.59257
983.0,33.80215453306338,33.956,-4.537981760340312,5.7425,0.6030038649341463,0.59261
983.5,33.66368257660299,33.736,-5.16138544754772,4.7125,0.603021018415233,0.59264
984.0,33.528354620135865,33.588,-5.767964182325528,3.5982,0.6030369429235107,0.59267
984.5,33.358442663742764,33.386,-6.26996259394619,2.5225,0.6030575077351827,0.59271
985.0,33.2252050424063,33.21,-6.545112271677003,1.5637,0.6030931107050458,0.59274
985.5,33.05852205897926,33.048,-6.534663142761075,0.8072,0.6031455394299132,0.59277
986.0,32.888321194478664,32.851,-6.274681395832957,0.32892,0.6032100120883097,0.5928
986.5,32.6425283733831,32.547,1.5463914344917826,0.00055568,0.6030016974730102,0.59283
987.0,32.37386082801217,32.171,2.6281594548669003,0.00094486,0.6029820562530251,0.59286
987.5,32.12271470963077,31.877,1.3140745292331495,0.001198,0.6034733102022554,0.59289
988.0,31.900000547945268,31.588,0.4204477121767096,0.0017854,0.6042601730778301,0.59292
988.5,31.708794364570714,31.342,0.08158678947471751,0.00095214,0.6048602767763447,0.59295
989.0,31.486759986667543,31.132,0.18443342284013256,0.0015233,0.6050367498234088,0.59298
989.5,31.20261036565407,30.849,0.4264797655319639,0.00087686,0.604852739076449,0.59301
990.0,30.680502431636377,30.355,0.40108776397460627,0.00074349,0.6046570195703627,0.59304
990.5,30.02765508168228,29.636,0.18420341834565176,0.00030529,0.6045918989081215,0.59306
991.0,29.40363056409893,28.816,-0.0924103740166955,-0.00042174,0.6046649669278614,0.59309
991.5,28.780455776243485,28.122,-0.3550705603805416,0.00086291,0.6048313996394913,0.59312
992.0,28.12541612359138,27.454,-0.5277989894023992,0.0036785,0.6049997093277751,0.59314
992.5,27.487659973604984,26.642,-0.5809794909596079,0.00047936,0.605096582178411,0.59317
993.0,26.850260710104312,25.968,-0.5606772662801155,0.00099232,0.6051203274227465,0.59319
993.5,26.283575954560398,25.255,-0.5408820407551237,0.0012086,0.6051202380429057,0.59321
994.0,25.741601339504143,24.657,-0.5609616804399573,0.0011951,0.605138940774564,0.59324
994.5,25.20102028120166,23.817,-0.611772888387353,0.0011881,0.6051857385694698,0.59326
995.0,24.84391286574974,23.107,-0.6636178799766087,0.0011819,0.6052464051363181,0.59328
995.5,24.544230185310056,22.423,-0.6945571942341857,0.0011759,0.6053013067034438,0.5933
996.0,23.981233256785277,22.181,-0.7018134650600635,0.0011688,0.605340440177013,0.59332
996.5,22.403879962863908,21.895,-0.6956948508735531,0.0011612,0.6053665763320861,0.59334
997.0,20.979817911857698,20.531,-0.6918070329668455,0.0010951,0.6053906493025041,0.59336
997.5,19.785930649548046,20.217,-0.6972603653359868,0.0010643,0.6054203457545635,0.59338
998.0,18.493202825287774,19.739,-0.70791724024693,0.0011639,0.605455732723145,0.59339
998.5,17.795744664618347,18.487,-0.7180374380040847,0.0010856,0.6054929817717403,0.59341
999.0,17.241092082021655,17.991,-0.7231173222155206,0.0011288,0.6055279292894385,0.59343
999.5,16.6350478454809,17.365,-0.722865059221574,0.0011361,0.6055588249210269,0.59344
1000.0,16.056653814286374,16.776,-0.7203127512828195,0.0011767,0.6055871061922758,0.59346
1000.5,15.482610399298755,16.178,-0.718502393326261,0.0011444,0.6056151267723229,0.59347
1001.0,14.85153312497374,15.638,-0.7181388378349849,0.0011691,0.6056438772877353,0.59348
1001.5,14.303015591012567,14.889,-0.7184479836608999,0.0011538,0.6056735067049143,0.59349
1002.0,13.751524003003707,14.316,-0.718054750170336,0.0011911,0.6057029424657718,0.59351
1002.5,13.189308825828608,13.739,-0.7162468653803848,0.0011704,0.605731514221503,0.59352
1003.0,12.672792113420568,13.167,-0.7134274554480396,0.0011756,0.6057590730057066,0.59353
1003.5,12.162410449648046,12.606,-0.710340943522104,0.001207,0.6057860433726259,0.59354
