speed_actual,speed_target,soc,ice_torque,nox,co,fuel
54.195927,54.243,0.8429887,155.4896,0.0004950744,0.00030318004,17.59402847290039
54.204056,54.411,0.84311384,150.87051,-0.0015464814,-0.0004922326,48.14992141723633
54.503784,54.695,0.843187,243.14224,-4.6955753e-05,0.0005859301,51.187828063964844
54.73245,55.051,0.8433095,174.02567,0.00010737455,0.000427881,21.11975860595703
55.043755,55.434,0.8433887,165.70421,-0.0020796861,-0.00064241135,50.03081512451172
55.582455,55.785,0.84343165,244.42567,-0.00011100268,0.0006507447,53.148582458496094
55.90934,56.043,0.8435756,185.40355,-0.00027795645,0.0003932634,23.061080932617188
56.132217,56.204,0.8437239,161.71138,-0.0017735042,-0.00060506084,44.47996520996094
56.401417,56.235,0.843866,233.80284,8.552583e-05,0.00038303345,48.68534851074219
56.42887,56.104,0.8440825,204.47374,-0.0007972283,0.00020701847,25.490262985229492
56.153442,55.752,0.8443041,129.43253,-0.00096636097,-7.156489e-05,32.07883071899414
55.794342,55.135,0.8444929,183.21448,0.000575123,-0.00010616753,39.692626953125
55.25098,54.185,0.84470785,193.17285,0.0011207212,0.0003368269,30.389463424682617
54.266964,52.868,0.84495074,122.975945,0.0030392106,0.00011347038,19.843791961669922
52.77525,51.041,0.84520817,72.75527,0.0026332901,8.2048726e-05,21.375591278076172
50.939045,48.897,0.845484,57.95421,0.004405955,0.0006032239,11.280421257019043
48.680428,46.453,0.8457755,25.35468,0.0017836689,0.00033197328,6.226824760437012
46.326855,43.858,0.84606993,28.990772,0.0015126489,-0.0001329745,12.246875762939453
43.9936,41.236,0.8463316,68.69458,0.0004384136,-0.00012350618,13.449872970581055
41.184635,38.609,0.84662896,-32.947987,0.00019594881,0.00097114395,3.0
38.26858,35.977,0.8469002,15.993138,0.0027627833,0.0005183377,3.0
35.496925,33.343,0.8471814,-16.544067,-0.00010614519,-0.0011586583,5.160780906677246
33.05384,30.725,0.8473768,38.575184,0.0015621233,-0.00035931787,10.776847839355469
30.675632,28.34,0.8475483,-10.848047,-0.0005623296,0.0003962801,3.0
28.330336,26.605,0.8476916,20.954979,0.001264457,-5.4569722e-05,8.066383361816406
26.297846,25.742,0.8479075,51.57403,0.0002709301,1.97132e-06,13.688620567321777
24.878414,25.809,0.8481722,94.02293,-0.0002190269,-5.7063742e-05,26.36326026916504
25.570448,26.421,0.84835786,201.17346,-0.00079946715,-0.0004719818,53.80991744995117
26.845102,27.621,0.8482022,171.99355,0.0014219657,0.0013845237,23.279512405395508
27.726095,29.181,0.8480536,92.39022,-0.00024603296,-0.00042250464,22.649301528930664
28.50848,30.749,0.8478365,151.34123,-0.0019336615,-0.00072504254,67.37713623046875
29.876595,32.281,0.847416,204.32457,0.00032867028,0.0008925002,50.58790588378906
32.00967,33.781,0.8470308,167.3525,-0.00054591807,-1.0215022e-05,48.948543548583984
34.292995,35.247,0.84677106,171.20969,-0.00022494384,-0.00032614893,43.52458953857422
35.98702,36.678,0.84670514,154.22847,-0.00036231292,-0.00046506725,30.95022964477539
37.299988,38.079,0.84675217,183.5935,-0.0005050992,-0.0001622456,38.1228141784668
38.383587,39.454,0.84682703,149.54724,-0.0009319587,-0.00036771092,28.033309936523438
39.63841,40.803,0.8468486,198.25002,-0.0014965672,8.1794846e-05,54.433685302734375
40.94473,42.128,0.8468734,203.89912,-5.129351e-05,0.00054448756,33.872249603271484
42.108814,43.428,0.8469281,148.67763,-0.0008603957,-0.00063201715,34.070003509521484
43.501877,44.703,0.846901,206.92355,-0.0016743554,-0.00023503511,62.59033966064453
44.810986,45.952,0.846924,208.41318,-0.00012901338,0.0004007604,35.16016387939453
45.91071,47.174,0.84699035,152.95013,-0.00073498045,-0.000754463,35.00242233276367
47.15659,48.369,0.8469835,192.61528,-0.0014085926,-0.00026871182,64.17347717285156
48.402115,49.535,0.8469705,223.09001,-0.00061258365,0.0001619768,52.8974609375
49.481575,50.672,0.84697896,163.54941,0.00029384825,-4.741622e-05,34.68094253540039
50.66425,51.491,0.84692115,171.64476,-0.0007623863,-0.0005461154,63.13313674926758
51.679726,51.65,0.8468966,201.45676,-0.0005832588,-0.00010539095,55.81487274169922
52.025867,51.429,0.8470573,188.27097,-3.762057e-05,2.7673152e-05,34.890708923339844
51.651165,50.965,0.8473515,129.6551,-0.0009942466,-0.0010103164,27.061771392822266
50.85616,50.283,0.8476074,138.54916,0.0003144576,-0.00018351198,35.2387809753418
50.03117,49.303,0.8477172,199.2444,0.00025709724,0.000307959,37.259159088134766
49.094303,47.943,0.84777087,166.6182,-0.0010851397,-0.00039868453,20.141895294189453
47.803364,46.178,0.8478688,61.802414,0.0008150091,-0.00026969748,18.594860076904297
46.162567,43.88,0.8479696,42.715816,0.001156113,0.00012384968,13.315874099731445
44.101547,41.329,0.84811795,27.228006,0.00085776707,0.000935242,3.0
41.839836,38.715,0.8484093,-2.6707034,0.00015427034,3.520001e-05,9.435466766357422
39.350574,36.091,0.8487807,-1.3555679,0.0006683449,0.000986108,3.0
36.593456,33.463,0.849102,-19.908188,0.00045162678,0.0005020743,3.0
33.72173,30.838,0.84937423,-6.759788,0.0010945247,0.00017771749,3.0
30.979115,28.21,0.8496997,-14.357076,0.0003082808,-3.991923e-05,3.0
28.487888,25.573,0.8499381,-7.4074707,0.0008758177,4.153213e-05,3.0
26.179459,22.916,0.8501232,-15.375896,0.00030259375,-0.00011031925,3.0
23.916008,20.371,0.8503043,-14.406915,0.0008496812,0.00014589261,3.0
21.601019,18.265,0.85054535,-17.455868,0.00079490955,1.8264578e-05,3.0
19.172623,16.576,0.8509086,-19.561886,0.0010975132,5.434571e-05,3.0
16.600573,15.071,0.85132986,-11.447305,0.0011146044,-0.00022780693,3.0
13.990854,13.69,0.8515643,30.384972,0.00016728362,-0.0005404852,11.675867080688477
12.123524,12.386,0.85147893,104.03785,-0.00017283075,0.00044412943,31.845481872558594
11.578921,11.184,0.8511332,127.42707,-0.001740901,0.00011260419,10.85203742980957
11.024936,10.106,0.8506744,-2.6978164,4.4546996e-05,0.0007927096,3.0
9.806395,9.1516,0.8503153,70.341,0.0003392448,-0.0011280879,26.1168270111084
8.636273,8.2837,0.8501003,69.99898,0.0004968934,0.00056294625,3.0
7.8298306,7.4607,0.85004056,-26.749102,-0.0011029105,0.0012578814,3.0
7.5097823,6.6313,0.8501033,75.60516,0.007896103,0.0006114079,70.0
6.779238,5.7425,0.85020494,135.11768,-0.0024970307,-0.0018765772,3.0
5.9503675,4.7125,0.85039014,-55.7122,0.00017154141,0.0030186435,3.0
4.150278,3.5982,0.8505284,74.99924,0.004113256,-0.0019867471,38.474422454833984
2.9504764,2.5225,0.85074496,103.24372,-0.0010216724,-0.00068431685,3.0
2.4768007,1.5637,0.8508595,-62.56369,-0.0019781785,0.0023495895,3.0
0.895588,0.8072,0.85079324,76.154305,0.005110771,-0.001725801,42.95738220214844
0.7936191,0.32892,0.8509472,93.869354,-0.001485273,-0.0010325386,3.0
0.9593337,0.00055568,0.85087997,-63.459465,-0.0018599195,0.0028314725,3.0
-0.56625384,0.00094486,0.85073674,71.384476,0.004457088,-0.0019061321,40.92988967895508
0.09867986,0.001198,0.8509101,113.09595,-0.0013028872,-0.00078636257,4.853244781494141
0.94073313,0.0017854,0.85081893,-64.5255,-0.0019980082,0.002336059,3.0
-0.22372799,0.00095214,0.85067606,74.98461,0.004037335,-0.0017306547,41.37704086303711
0.08257021,0.0015233,0.85078526,97.785225,-0.0013085243,-0.00085026614,3.0
0.6464496,0.00087686,0.8507659,-59.36326,-0.0019902124,0.0024068921,3.0
-0.2550119,0.00074349,0.85073125,71.68984,0.0050279535,-0.001725577,47.97111892700195
0.10778095,0.00030529,0.85084176,105.74339,-0.0016550653,-0.0011432014,3.0
0.59201974,-0.00042174,0.8508485,-62.08915,-0.0017188324,0.0026863567,3.0
-0.24794094,0.00086291,0.8508783,71.68815,0.004926246,-0.0018581036,49.173824310302734
0.053732205,0.0036785,0.85097855,105.07727,-0.0013526215,-0.0010489364,3.0
0.48868933,0.00047936,0.8509988,-61.780827,-0.0017467181,0.0026487224,3.0
-0.24697436,0.00099232,0.8510711,71.665665,0.0052603735,-0.0018662725,51.564876556396484
0.06625616,0.0012086,0.85115165,106.66643,-0.0014344592,-0.0011490704,3.0
0.4457996,0.0011951,0.8511685,-62.70902,-0.0016010732,0.0027712728,3.0
-0.23729819,0.0011881,0.85128206,71.79392,0.0052657006,-0.0019852985,52.55950164794922
0.062667,0.0011819,0.85135454,106.84328,-0.0013290338,-0.0011334642,3.0
0.41236773,0.0011759,0.85136735,-62.97984,-0.0015701891,0.0028142086,3.0
-0.22503407,0.0011688,0.8515128,71.89369,0.0053386134,-0.0020518454,53.32472610473633
0.06548705,0.0011612,0.85158104,106.94758,-0.0012995889,-0.001152132,3.0
0.39466095,0.0010951,0.85158825,-63.032375,-0.0015032637,0.002871108,3.0
-0.21795622,0.0010643,0.8517526,71.89184,0.0053512366,-0.0021206026,53.728092193603516
0.064212136,0.0011639,0.851818,107.02198,-0.0012402795,-0.0011483238,3.0
0.38202614,0.0010856,0.8518187,-63.042656,-0.0014630845,0.0029068158,3.0
-0.21396518,0.0011288,0.8519919,71.889565,0.0053687575,-0.0021661671,54.01741409301758
0.063876085,0.0011361,0.8520547,107.16272,-0.0011806303,-0.0011433357,3.0
0.37333387,0.0011767,0.85204923,-63.095375,-0.0014317407,0.0029327418,3.0
-0.21122828,0.0011444,0.8522259,71.89867,0.005382041,-0.0022005008,54.21839141845703
0.06368208,0.0011691,0.85228634,107.30471,-0.0011144246,-0.001134405,3.0
0.36628717,0.0011538,0.8522756,-63.15832,-0.0014094921,0.0029493037,3.0
-0.20882049,0.0011911,0.85245293,71.91612,0.0053961836,-0.0022265313,54.37888717651367
0.06413592,0.0011704,0.8525114,107.44969,-0.0010483187,-0.0011247426,3.0
0.36049464,0.0011756,0.8524963,-63.22901,-0.0013912816,0.0029609825,3.0
-0.20628452,0.001207,0.85267276,71.93529,0.005408177,-0.0022484248,54.51161575317383
0.06497085,0.001185,0.85272926,107.57953,-0.0009825726,-0.0011140049,3.0
0.35559937,0.0012037,0.85271055,-63.293484,-0.0013757696,0.00296951,3.0
-0.20363769,0.0011923,0.8528857,71.949936,0.005417922,-0.0022678543,54.62394714355469
0.06603443,0.0012218,0.8529408,107.69288,-0.0009188655,-0.0011027296,3.0
0.35146976,0.0012084,0.852919,-63.34901,-0.0013616369,0.002976275,3.0
-0.20095621,0.0012119,0.8530927,71.95653,0.005424779,-0.0022859247,54.718223571777344
0.06726085,0.0012338,0.85314655,107.79186,-0.0008574372,-0.0010909464,3.0
0.34802958,0.0012178,0.85312235,-63.40041,-0.0013490234,0.0029818753,3.0
-0.1983059,0.0012248,0.85329497,71.9553,0.0054290467,-0.0023028601,54.79682540893555
0.06854615,0.00085002,0.853348,107.87703,-0.00079834776,-0.0010787899,3.0
0.3449289,0.00070886,0.85332197,-63.456875,-0.0013383488,0.002986729,3.0
-0.19622378,-0.00083942,0.85349363,71.94685,0.0054306556,-0.0023189443,54.8552360534668
0.06815467,-0.0012245,0.8535462,107.89912,-0.00074123725,-0.0010665139,3.0
0.34037316,-0.00088538,0.85351896,-63.469597,-0.0013272746,0.0029911497,3.0
-0.19554475,-0.00060365,0.85368955,71.92407,0.005431725,-0.0023343116,54.921424865722656
0.06937415,-0.00041089,0.85374135,108.03579,-0.00068872434,-0.0010541036,3.0
0.33978075,-0.00027967,0.8537128,-63.531094,-0.0013183792,0.0029941066,3.0
-0.19196598,-0.00019036,0.85388273,71.907974,0.005427857,-0.002348992,54.948883056640625
0.07123456,-0.00012957,0.85393465,108.049576,-0.00063543185,-0.0010409914,3.0
0.3383707,-8.82e-05,0.85390556,-63.55224,-0.0013109631,0.0029967648,3.0
-0.18983188,-6e-05,0.8540752,71.875114,0.0054256883,-0.0023625076,54.985565185546875
0.07247483,-4.09e-05,0.85412705,108.11265,-0.00058671704,-0.0010288648,3.0
0.3374076,-2.78e-05,0.8540975,-63.584656,-0.0013037667,0.0029991395,3.0
-0.18755575,-1.89e-05,0.8542669,71.84257,0.0054207207,-0.0023757394,55.008758544921875
0.0737636,-1.29e-05,0.85431856,108.14963,-0.00053904165,-0.0010162154,3.0
0.33663502,-8.77e-06,0.8542886,-63.609734,-0.0012980098,0.0030009164,3.0
-0.1855152,-5.97e-06,0.85445774,71.8046,0.0054154433,-0.0023881795,55.02668762207031
0.07493458,-4.06e-06,0.8545095,108.18692,-0.0004940649,-0.0010039693,3.0
0.3360946,-2.77e-06,0.8544792,-63.63209,-0.0012927725,0.0030023952,3.0
-0.18351968,-1.88e-06,0.8546482,71.76298,0.0054090368,-0.002400142,55.03900146484375
0.07609517,-1.28e-06,0.85470015,108.217926,-0.00045084718,-0.000991783,3.0
0.33575505,-8.72e-07,0.8546695,-63.6514,-0.0012883347,0.00300353,3.0
-0.18158998,-5.93e-07,0.8548384,71.717964,0.0054019904,-0.0024115965,55.046661376953125
0.07720725,-4.04e-07,0.85489035,108.24448,-0.00040962847,-0.0009797908,3.0
0.3355853,-2.75e-07,0.8548597,-63.6673,-0.0012844967,0.0030043812,3.0
-0.17969146,-1.87e-07,0.8550284,71.66992,0.0053943945,-0.0024225581,55.050418853759766
0.07830202,-1.27e-07,0.85508066,108.266235,-0.00037020884,-0.00096805254,3.0
0.33556452,-8.67e-08,0.8550497,-63.68011,-0.0012812184,0.0030050084,3.0
-0.17781028,-5.9e-08,0.85521847,71.61913,0.0053862887,-0.0024331317,55.05078887939453
0.07935521,-4.02e-08,0.85527086,108.28343,-0.0003324883,-0.0009565084,3.0
0.33565113,-2.73e-08,0.8552398,-63.68909,-0.0012783599,0.003005382,3.0
-0.17593601,-1.86e-08,0.8554084,71.56584,0.005377833,-0.0024433169,55.048736572265625
0.080418795,-1.27e-08,0.855461,108.296616,-0.00029640694,-0.0009452181,3.0
0.3358417,-8.62e-09,0.85542977,-63.695644,-0.0012759211,0.003005606,3.0
-0.17407908,0.0028293,0.85559845,71.51051,0.0053690677,-0.0024531137,55.0443229675293
0.08338089,0.35007,0.8556508,108.39062,-0.00026266437,-0.0009337635,3.0
0.56336886,1.0562,0.85558003,-53.973484,-0.0006511837,0.0028177928,3.0
0.60967803,2.1266,0.8556321,74.5859,0.0061016693,-0.0020534582,70.0
1.9957802,3.6316,0.85551405,166.21155,0.00017612905,-0.00060625555,28.568689346313477
3.850618,5.7329,0.8554548,55.26637,0.0009789245,0.00050780905,31.36820411682129
5.9576287,8.0399,0.8554603,170.18805,0.0008943082,-0.00033805153,37.6818962097168
8.224798,10.333,0.85542494,163.2805,0.00075262133,0.0008009682,36.97569274902344
10.497842,12.486,0.85541,156.74255,0.00012474558,-0.00031511253,33.524871826171875
12.770377,14.494,0.8554194,146.44354,0.0006328932,-0.000116935116,34.10163879394531
15.117271,16.345,0.85544115,155.96602,0.00022145564,-0.00027426737,36.80266571044922
17.26428,17.907,0.85553235,149.64473,8.855427e-06,-0.00034079942,29.46708106994629
18.788586,19.484,0.8556763,100.966286,0.000385391,-0.0004921729,19.669113159179688
20.11177,21.203,0.8557358,111.28263,0.0009175162,9.596744e-05,24.245410919189453
21.656612,22.85,0.85570174,147.63486,-9.1412796e-05,-0.00020588347,31.15628433227539
23.263996,24.647,0.8556431,164.28358,0.00054461876,0.00030095485,30.62288475036621
24.933275,26.412,0.85554105,160.75414,0.0003489598,2.3536366e-05,33.79314422607422
26.67918,28.145,0.8554058,179.99493,0.0002993654,-3.9277056e-06,35.64949035644531
28.345472,29.836,0.8552918,173.18774,-3.470208e-05,-0.0001833029,34.94134521484375
30.036848,31.483,0.85516477,175.65802,-1.1354137e-05,-0.0002446677,35.72882843017578
31.706272,33.091,0.8550405,175.19545,-0.00015004251,-0.00026530682,35.188438415527344
33.33707,34.669,0.8549195,172.7091,-0.00012465563,-0.00024695264,35.236907958984375
34.915524,36.223,0.854803,175.73027,-7.3801886e-05,-0.00020406149,36.4564323425293
36.480885,37.75,0.8546844,182.4843,-0.00016309578,-0.00019309975,36.67405700683594
37.996784,39.248,0.8545702,180.87239,-0.00021944668,-0.00023089832,35.99772644042969
39.487076,40.718,0.854448,185.272,-0.00018050679,-0.00019999937,36.98188400268555
40.941803,42.156,0.85431904,188.43495,-0.0001953791,-0.00018534888,37.08617401123047
42.36534,43.562,0.85418254,191.35875,-0.00014828343,-0.00016566555,37.87187957763672
43.76328,44.936,0.8540397,196.55563,-0.00012885345,-0.00013827615,39.1778564453125
45.12185,46.28,0.8538958,195.61456,-0.00013269148,-0.00016093139,39.14703369140625
46.456802,47.594,0.8537468,201.36897,-0.0001458447,-5.0746556e-05,43.83476638793945
47.749138,48.881,0.8535955,197.37048,-0.00016561447,-9.042684e-05,43.23932647705078
48.990654,50.087,0.85343575,186.07607,-0.0001746698,5.4495053e-05,50.118743896484375
50.167675,51.033,0.85326487,176.1485,-0.00043789388,-6.260435e-05,55.13725662231445
51.153416,51.749,0.8531163,163.68045,-0.00018914233,6.0274604e-05,54.50269317626953
51.84371,52.238,0.8530249,142.42305,0.00040913874,0.0001772844,54.541263580322266
52.319748,52.579,0.8530035,154.74628,0.00040236223,8.15111e-05,54.232975006103516
52.63865,52.787,0.8530675,186.89578,0.00025634762,-5.14634e-05,51.15007781982422
52.89042,52.914,0.853183,242.39973,-0.0005164933,-0.00017652275,41.159584045410156
52.710285,52.999,0.85334706,101.99316,0.00029988514,-0.00075299945,16.18775177001953
52.710773,53.074,0.8534101,125.498314,0.0014282624,-0.00028070403,41.84121322631836
52.991573,53.159,0.85339814,232.48515,-0.0007113127,-0.0003014477,53.20807647705078
53.16213,53.254,0.8534421,192.39761,0.0005701056,0.0009901403,23.111454010009766
53.259132,53.351,0.8534961,152.01294,-0.0006770104,-0.00044296458,39.46752166748047
53.42665,53.409,0.85356516,190.474,0.0013335114,0.00049702654,48.915191650390625
53.640923,53.366,0.85364836,247.63899,-0.0010199134,-0.0003841834,37.977447509765625
53.34299,53.216,0.85387534,61.545696,-0.00020833242,-0.00089605455,11.06551456451416
53.056255,52.901,0.8540732,126.05554,0.00078559434,-0.00031727797,39.4373893737793
52.85466,52.43,0.8542264,199.86244,-1.3193187e-05,0.0001527773,44.263370513916016
52.5264,51.781,0.85437,200.08829,-0.00045796353,0.0003479529,29.14641571044922
51.787804,50.988,0.85455394,99.65731,-0.0008363881,-0.0003941744,23.206220626831055
50.773705,50.097,0.8547928,54.675575,0.0014740588,9.187546e-05,23.23162269592285
49.919308,49.124,0.85497886,197.54778,0.0018603194,0.00015428566,28.532886505126953
49.01223,48.058,0.8551933,117.00759,0.000941144,0.00029810242,19.471153259277344
47.936348,46.894,0.8554414,95.1455,0.0009494497,-9.094953e-06,29.34724998474121
46.73685,45.611,0.85572386,97.0672,0.0023943835,0.0006350936,19.685277938842773
45.429184,44.191,0.8559908,118.65526,0.0027391755,0.00032605932,20.75076675415039
44.049145,42.579,0.85626423,111.08122,0.0016465498,0.00017611952,24.237817764282227
42.51178,40.781,0.85654694,110.74179,0.0019932007,0.00018434829,19.699939727783203
40.68944,38.778,0.8568466,68.56418,0.002585295,0.00035834714,14.901054382324219
38.468853,36.557,0.8571785,-10.433184,0.0005318454,0.0006512823,4.064246654510498
36.21878,34.108,0.8574122,67.70517,0.0019111531,-7.2789495e-05,13.960339546203613
33.63721,31.532,0.8577004,-29.293041,-0.0012250873,0.0010254448,3.0
30.997517,28.91,0.85793847,17.825129,0.0024221092,0.0007367062,3.0
28.699095,26.317,0.85818136,16.337513,-0.00023571828,-0.001603833,13.62830638885498
26.523706,23.927,0.8583421,54.45623,0.0006425782,0.0002294945,8.997207641601562
24.361042,21.727,0.8585294,-22.509876,-0.0007046961,0.0007504009,3.0
22.170698,19.576,0.85868835,-7.150127,0.001330433,0.00022976332,3.0
19.94046,17.525,0.8588805,-11.265554,0.00061166415,-0.00095113204,3.5364203453063965
17.618925,15.684,0.859144,-8.601708,0.0006502942,-0.00060185,3.0
15.192273,14.164,0.8594935,14.7406,0.0002073929,-0.0007845704,9.507246971130371
12.970954,13.055,0.85982907,54.74601,0.00012999287,2.6299202e-05,13.675992965698242
11.926304,12.418,0.85990775,129.7606,0.0001671137,0.0002101696,26.73884391784668
12.162419,12.287,0.8596473,103.52088,-2.7565766e-05,0.00032932992,12.937405586242676
12.289166,12.345,0.8592662,25.20621,0.0002952775,-0.000109886154,7.99021577835083
11.928895,12.61,0.8590202,87.65466,0.0017769724,-0.00057562545,37.575355529785156
12.105309,13.172,0.8588687,171.8496,-0.00046879792,-0.0005329135,19.810489654541016
12.714273,14.207,0.8587655,63.310993,0.0014265233,0.0009952926,17.31842803955078
13.677132,15.656,0.85859424,119.0597,-0.00017550937,-0.00060639,46.26894760131836
15.325329,17.45,0.85828686,177.86017,0.0010079695,0.000798519,44.01205825805664
17.696705,19.371,0.85791063,147.8555,0.0004062702,0.00030404623,42.95098114013672
20.312267,21.197,0.85756713,164.25269,0.00028614223,-0.00017308787,38.94348907470703
22.192953,22.715,0.8575094,129.64864,5.81e-05,-0.0004308529,24.49379539489746
23.37573,23.748,0.8576468,98.2696,0.0005910948,-0.0004859901,18.457942962646484
24.081188,24.446,0.85785985,132.72108,0.0004399828,8.721597e-05,34.14015197753906
24.560549,24.909,0.8580604,122.45388,-0.00023829694,5.8512363e-05,16.431196212768555
24.755005,25.335,0.85823315,68.2549,0.0008377474,0.00038391456,19.948314666748047
25.05894,25.871,0.85827565,122.97007,-2.8965043e-05,-0.0008106307,54.154659271240234
25.923021,26.593,0.8581519,204.09431,0.00020055643,0.000120862824,29.758888244628906
26.535254,27.564,0.8581375,72.9723,0.0011459682,0.00039574248,19.91866683959961
27.403244,28.752,0.85804313,123.502205,-0.00047179637,-0.0010471294,62.196266174316406
28.823822,30.113,0.8578572,198.8941,0.00029431802,0.0005508047,45.70827865600586
30.195822,31.618,0.8578146,130.50555,0.000732062,0.00040235836,31.310916900634766
31.698462,33.216,0.8578154,160.23744,-3.0804094e-05,-0.00025748127,51.535892486572266
33.323723,34.777,0.85785246,174.56398,5.116358e-05,3.39306e-05,40.401859283447266
34.883892,36.294,0.8579283,160.1739,0.0002300612,-0.00014964111,38.147377014160156
36.437645,37.772,0.85797143,179.06349,7.011379e-05,-0.00010660062,42.819366455078125
37.95073,39.216,0.85798365,178.5369,-4.581634e-05,-0.00015231434,37.51695251464844
39.42568,40.629,0.85796815,177.78531,-7.0483606e-05,-0.00021215585,37.81953048706055
40.868,42.01,0.8579278,189.88701,-0.0001442855,-0.00010053732,40.18144607543945
42.220016,43.363,0.857878,179.82396,-0.00022880184,-0.0002200262,35.951255798339844
43.548218,44.691,0.85779756,192.5582,-0.000110522924,5.5659923e-05,46.79139709472656
44.8489,45.997,0.85769224,192.94197,2.135897e-05,-5.1388728e-05,40.859161376953125
46.09564,47.283,0.8575714,180.16446,0.00020174582,1.2768777e-05,44.926185607910156
47.331947,48.55,0.85742086,175.27798,-0.0002825741,-0.00014977551,55.680267333984375
48.567307,49.798,0.8572421,167.57481,-0.00021856713,-0.00015213512,58.15448760986328
49.786766,51.029,0.8570437,154.2072,-0.00020345494,-0.00019457824,61.68724060058594
50.94764,52.243,0.8568389,141.66162,0.00037446662,4.6087072e-05,65.83504486083984
52.148537,53.44,0.85661876,149.7783,0.00017831792,-9.187546e-05,67.9737777709961
53.357285,54.619,0.8563999,161.37428,0.00013281142,-0.00019607168,67.68446350097656
54.57058,55.781,0.85619086,171.3262,0.0001388483,-0.00016899589,66.54654693603516
55.782036,56.926,0.85599655,180.04695,7.373193e-05,-0.0001072428,64.91094970703125
56.978046,58.055,0.8558203,187.55206,3.707086e-05,-1.6248456e-05,62.97443771362305
58.140274,59.166,0.855661,191.7018,2.8365352e-05,3.0525593e-05,61.01737976074219
59.24618,60.256,0.85551494,188.15146,8.620549e-05,-1.0005942e-05,60.02585220336914
60.28938,61.064,0.85537755,177.56537,0.00018599395,-0.000106809704,61.330772399902344
61.134537,60.917,0.8552957,178.25883,0.0001247056,-0.00011702473,59.75520324707031
61.157616,60.23,0.8554948,179.41655,0.00018604392,-0.00032659696,43.93864059448242
60.39966,59.572,0.85597,165.63896,0.00020116613,-0.00015008914,31.78913116455078
59.363354,59.204,0.856359,174.10048,0.00023400916,0.0001638137,34.131927490234375
58.742813,58.986,0.8564586,217.52827,6.989391e-05,-0.00025161213,44.676143646240234
58.74211,58.874,0.856393,271.01953,-0.00013628961,-0.00015857178,41.1748161315918
58.685616,58.843,0.8564039,92.54613,-2.5186993e-05,-0.00040111883,16.77042579650879
58.842705,58.859,0.8564208,133.4314,0.0017527749,0.00046075124,39.97052001953125
59.078293,58.897,0.8564428,251.50797,-0.00080164603,-0.0005831224,46.69648742675781
58.992695,58.942,0.85659593,167.83434,-0.00030166423,0.00035728683,20.790536880493164
58.889378,58.978,0.85674924,146.13246,-0.0007603274,-0.0005292845,46.939090728759766
59.053024,58.995,0.8568294,243.13765,0.00024857165,0.00017084774,49.49485778808594
59.101826,58.998,0.85694414,212.09167,-0.0009981246,-4.9283e-05,28.56093406677246
59.02515,59.004,0.85707474,150.80388,-0.0005294266,-0.00024229314,36.14466857910156
59.0647,59.042,0.8571816,200.3226,0.00093911507,0.00022316238,47.77665328979492
59.23312,59.145,0.8572617,257.85498,-0.0007869936,-0.00039062006,40.107181549072266
59.070553,59.358,0.85743403,117.05084,-0.00036005408,-0.00031242435,19.197154998779297
59.151115,59.723,0.8575291,133.40565,0.0008567776,-0.00044112766,42.453956604003906
59.711926,60.234,0.8574772,257.2252,-0.00079792796,-0.00044627997,55.61943435668945
60.264263,60.913,0.8574738,230.16025,0.00014355587,0.0007531189,31.086524963378906
60.898464,61.637,0.8574602,189.82986,-0.00080236566,-0.00033706587,46.80440139770508
61.680325,62.315,0.85742337,201.1409,-0.0001146408,7.774767e-05,57.757423400878906
62.452694,62.902,0.8574158,217.64021,-0.0010581336,-0.00036315597,54.00828552246094
63.120037,63.361,0.8574652,232.0792,-0.00043703432,-0.00016142422,46.516090393066406
63.536137,63.691,0.8575964,207.38353,1.3992774e-05,-0.00021270842,41.02592849731445
63.770203,63.894,0.85775995,182.13654,-0.00015000254,-0.00046222974,45.725830078125
63.966343,63.963,0.8579146,212.77483,-0.0003225934,-0.00011956355,49.99783706665039
64.1195,63.886,0.8580653,252.74814,-0.0014572875,-0.00033954493,41.631614685058594
63.92842,63.649,0.8582749,187.4827,-0.0008890609,7.16545e-05,31.11125946044922
63.6089,63.152,0.8584777,162.54744,-0.0011765924,-0.00055155146,43.02959442138672
63.286816,62.483,0.85866815,232.19838,0.0006246474,0.00027383427,40.76036071777344
62.64674,61.648,0.8589,185.89766,0.00044631952,0.00018264579,24.05908966064453
61.642563,60.734,0.8591876,99.06276,0.002079806,0.00012692613,30.547245025634766
60.572536,59.912,0.8594778,118.92805,0.0046373154,0.00037478976,21.789348602294922
59.61778,59.265,0.8597389,134.67168,0.0040244916,0.00034002285,26.57379150390625
59.049595,58.927,0.85990864,206.67586,0.0017842586,-0.0004147239,40.251495361328125
58.921936,58.791,0.8600018,235.22502,0.0015600044,0.0003507307,36.64783477783203
58.783936,58.829,0.86007947,159.47563,0.00086723216,0.00027773212,31.580013275146484
58.845634,59.07,0.86011803,191.96933,0.00074433564,2.0773532e-05,48.83015060424805
59.249313,59.594,0.86008257,270.062,0.000189782,-1.1768183e-05,47.0536994934082
59.53714,60.313,0.86010885,148.24828,0.0015183459,0.00022679141,20.67612648010254
60.2274,61.196,0.86002177,177.83809,-0.0010829808,-0.0005872293,60.56412124633789
61.22428,62.102,0.8598699,237.79604,-8.119807e-05,0.0007109297,62.62505340576172
62.19217,62.968,0.8597877,243.93709,-0.00045036743,0.00021550112,49.6995964050293
63.027454,63.68,0.8597936,203.81816,0.00045194663,0.0001604087,47.63270950317383
