time_s,ice_speed_rpm,ice_torque_nm,ice_power_kw,fuel_mg,p_amb_bar,t_amb_k,no_eo_gps,no2_eo_gps,co_eo_gps,nh3_eo_gps,co2_eo_gps,propylene_eo_gps,diesel_vap_eo_gps,diesel_vap_ads_eo_gps,o2_eo_gps,n2_eo_gps,no_tp_gps,no2_tp_gps,co_tp_gps,nh3_tp_gps,co2_tp_gps,propylene_tp_gps,diesel_vap_tp_gps,diesel_vap_ads_tp_gps,t_wall_scr1_k,t_gas_eo_k,t_wall_doc_k,t_avg_doc_k,t_wall_dpf_k,t_sub_dpf_k,t_wall_scr2_k,t_avg_scr2_k,t_wall_scr3_k,t_avg_scr3_k,t_gas_tp_k,ice_bsfc_gpkwh,ice_imep_720_bar,ice_bmep_bar,cyl_pmax_bar,cyl_tmax_k,cyl_10_90_kw,mfb50_kw,cyl_lambda_1,combeff_1,turb_speed_rpm,turb_power_rpm,turb_torque_nm,turb_brake_power_kw,fuel_mf_c1_gps,fuel_mf_c2_gps,fuel_mf_c3_gps,fuel_mf_c4_gps,thc_tp_gps,thc_eo_gps,nox_eo_gps,nox_tp_gps,fuel_tot_gps,em1_speed_rpm,em1_torque_nm,em1_torque_ist_nm,em1_power_kw,em1_power_ist_kw,em1_elpower_kw,em1_elpower_ist_kw,em2_speed_rpm,em2_torque_nm,em2_torque_ist_nm,em2_power_kw,em2_power_ist_kw,em2_elpower_kw,em2_elpower_ist_kw,soc_1,brake_perc,car_speed_kmph,car_acc_mps2,grade_perc,sun_speed_rpm,carrier_speed_rpm,ring_speed_rpm
730.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.69,349.69,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13e-12,-9.11e-15,-9.11e-15,-3.99e-30,-3.99e-30,-1.4e-30,-1.4e-30,-2.96e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.64852,100.0,-1.54e-13,3.3e-14,0,4.13e-12,-1.09e-14,-2.96e-12
730.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.68,349.68,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81e-12,-6.2e-15,-6.2e-15,-1.8499999999999998e-30,-1.8499999999999998e-30,-6.470000000000001e-31,-6.470000000000001e-31,-2.02e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.64852,100.0,-1.05e-13,2.25e-14,0,2.81e-12,-7.39e-15,-2.02e-12
731.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.67,349.67,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91e-12,-4.22e-15,-4.22e-15,-8.56e-31,-8.56e-31,-3.0000000000000003e-31,-3.0000000000000003e-31,-1.37e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.64852,100.0,-7.15e-14,1.53e-14,0,1.91e-12,-5.03e-15,-1.37e-12
731.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.66,349.66,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3e-12,-2.87e-15,-2.87e-15,-3.97e-31,-3.97e-31,-1.39e-31,-1.39e-31,-9.35e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.64852,100.0,-4.87e-14,1.04e-14,0,1.3e-12,-3.42e-15,-9.35e-13
732.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.65,349.65,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87e-13,-1.95e-15,-1.95e-15,-1.84e-31,-1.84e-31,-6.43e-32,-6.43e-32,-6.36e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.64852,100.0,-3.31e-14,7.08e-15,0,8.87e-13,-2.33e-15,-6.36e-13
732.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.64,349.64,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04e-13,-1.33e-15,-1.33e-15,-8.52e-32,-8.52e-32,-2.9800000000000003e-32,-2.9800000000000003e-32,-4.33e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.64852,100.0,-2.25e-14,4.82e-15,0,6.04e-13,-1.59e-15,-4.33e-13
733.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.63,349.63,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.11e-13,-9.06e-16,-9.06e-16,-3.94e-32,-3.94e-32,-1.38e-32,-1.38e-32,-2.95e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.64852,100.0,-1.53e-14,3.28e-15,0,4.11e-13,-1.08e-15,-2.95e-13
733.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.62,349.62,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8e-13,-6.16e-16,-6.16e-16,-1.83e-32,-1.83e-32,-6.39e-33,-6.39e-33,-2.01e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.64852,100.0,-1.04e-14,2.23e-15,0,2.8e-13,-7.35e-16,-2.01e-13
734.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.61,349.61,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9e-13,-4.2e-16,-4.2e-16,-8.47e-33,-8.47e-33,-2.9600000000000002e-33,-2.9600000000000002e-33,-1.37e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.64852,100.0,-7.11e-15,1.52e-15,0,1.9e-13,-5e-16,-1.37e-13
734.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.6,349.6,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3e-13,-2.86e-16,-2.86e-16,-3.9200000000000004e-33,-3.9200000000000004e-33,-1.37e-33,-1.37e-33,-9.29e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.64852,100.0,-4.84e-15,1.03e-15,0,1.3e-13,-3.41e-16,-9.29e-14
735.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.59,349.59,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82e-14,-1.94e-16,-1.94e-16,-1.82e-33,-1.82e-33,-6.36e-34,-6.36e-34,-6.33e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.64852,100.0,-3.29e-15,7.04e-16,0,8.82e-14,-2.32e-16,-6.33e-14
735.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.58,349.58,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-14,-1.32e-16,-1.32e-16,-8.42e-34,-8.42e-34,-2.9499999999999997e-34,-2.9499999999999997e-34,-4.31e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.64852,100.0,-2.24e-15,4.79e-16,0,6e-14,-1.58e-16,-4.31e-14
736.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.57,349.57,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09e-14,-9.01e-17,-9.01e-17,-3.9e-34,-3.9e-34,-1.3599999999999999e-34,-1.3599999999999999e-34,-2.93e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.64852,100.0,-1.53e-15,3.26e-16,0,4.09e-14,-1.07e-16,-2.93e-14
736.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.56,349.56,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78e-14,-6.13e-17,-6.13e-17,-1.8099999999999998e-34,-1.8099999999999998e-34,-6.32e-35,-6.32e-35,-1.99e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.64852,100.0,-1.04e-15,2.22e-16,0,2.78e-14,-7.31e-17,-1.99e-14
737.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.55,349.55,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89e-14,-4.17e-17,-4.17e-17,-8.37e-35,-8.37e-35,-2.9300000000000004e-35,-2.9300000000000004e-35,-1.36e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.64852,100.0,-7.07e-16,1.51e-16,0,1.89e-14,-4.97e-17,-1.36e-14
737.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.54,349.54,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29e-14,-2.84e-17,-2.84e-17,-3.8800000000000004e-35,-3.8800000000000004e-35,-1.36e-35,-1.36e-35,-9.24e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.64852,100.0,-4.81e-16,1.03e-16,0,1.29e-14,-3.39e-17,-9.24e-15
738.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.53,349.53,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.77e-15,-1.93e-17,-1.93e-17,-1.8e-35,-1.8e-35,-6.28e-36,-6.28e-36,-6.29e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.64852,100.0,-3.27e-16,7e-17,0,8.77e-15,-2.3e-17,-6.29e-15
738.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.52,349.52,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.064269,-0.0043547,-0.0043547,2.93e-07,2.93e-07,8.38e-07,8.38e-07,0.073476,7.2533,7.2533,0.0005581,0.0005581,0.0016839,0.0016839,0.64852,90.0,0.0038256,0.022655,0,-0.064269,0.01616,0.073476
739.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.51,349.51,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.9598,-0.084459,-0.084459,7.38e-05,7.38e-05,0.00021099,0.00021099,5.8918,108.06,108.06,0.071515,0.071515,0.21093,0.21093,0.64852,0.0,0.30676,0.29334,0,-7.9598,0.12807,5.8918
739.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.5,349.5,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.177,-0.12969,-0.12969,0.00036591,0.00036591,0.001046,0.001046,18.847,168.62,168.62,0.34088,0.34088,0.97461,0.97461,0.64851,0.0,0.98128,0.46882,0,-26.177,0.11201,18.847
740.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.5,349.5,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-55.298,-0.20923,-0.20923,0.0012384,0.0012384,0.0035403,0.0035403,39.735,256.97,256.97,1.0889,1.0889,3.0451,3.0451,0.6485,0.0,2.0688,0.75473,0,-55.298,0.1907,39.735
740.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.49,349.49,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98.658,-0.28553,-0.28553,0.0029773,0.0029773,0.0085112,0.0085112,70.679,340.66,340.66,2.5427,2.5427,7.0396,7.0396,0.64846,0.0,3.68,1.0255,0,-98.658,0.21689,70.679
741.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.48,349.48,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-154.36,-0.35097,-0.35097,0.0056955,0.0056955,0.016282,0.016282,110.43,412.1,412.1,4.7797,4.7797,13.288,13.288,0.64837,0.0,5.7496,1.2564,0,-154.36,0.25039,110.43
741.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.47,349.47,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-216.57,-0.3578,-0.3578,0.0081135,0.0081135,0.023194,0.023194,154.71,421.0,421.0,6.8206,6.8206,18.494,18.494,0.64821,0.0,8.055,1.2848,0,-216.57,0.21551,154.71
742.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.46,349.46,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-278.64,-0.3568,-0.35293,0.010411,0.01029,0.029761,0.029415,199.03,421.0,416.51,8.7744,8.6743,22.688,22.437,0.64797,0.0,10.362,1.2695,0,-278.64,0.26655,199.03
742.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.45,349.45,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-338.14,-0.35501,-0.32945,0.01257,0.011655,0.035085,0.032541,241.53,421.0,390.73,10.648,9.8736,24.676,22.894,0.64768,0.0,12.575,1.1852,0,-338.14,0.32114,241.53
743.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.44,349.44,299.33,299.33,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-393.71,-0.3533,-0.30979,0.014566,0.012765,0.037886,0.033211,281.22,421.0,369.17,12.398,10.866,26.107,22.888,0.6474,0.0,14.642,1.1146,0,-393.71,0.37471,281.22
743.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.43,349.43,299.32,299.32,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-446.03,-0.29249,-0.28204,0.013606,0.013138,0.033273,0.032105,318.37,346.19,334.03,11.501,11.112,22.036,21.259,0.64711,0.0,16.576,0.99993,0,-446.03,0.29683,318.37
744.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.42,349.42,299.32,299.32,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-486.07,-0.17838,-0.17838,0.0090569,0.0090569,0.021133,0.021133,346.9,225.15,225.15,8.1617,8.1617,13.399,13.399,0.64693,0.0,18.062,0.64672,0,-486.07,0.29423,346.9
744.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.41,349.41,299.32,299.32,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-511.14,-0.11532,-0.11532,0.0061652,0.0061652,0.01398,0.01398,364.93,155.27,155.27,5.9277,5.9277,8.8797,8.8797,0.64683,0.0,19.0,0.41993,0,-511.14,0.39134,364.93
745.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.4,349.4,299.32,299.32,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-528.45,-0.087042,-0.087042,0.0048146,0.0048146,0.010709,0.010709,377.39,123.46,123.46,4.8772,4.8772,7.0243,7.0243,0.64677,0.0,19.649,0.31653,0,-528.45,0.46292,377.39
745.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.39,349.39,299.32,299.32,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-542.95,-0.082096,-0.082096,0.0046681,0.0046681,0.01022,0.01022,387.81,117.96,117.96,4.791,4.791,6.7983,6.7983,0.64671,0.0,20.192,0.29839,0,-542.95,0.51501,387.81
746.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.38,349.38,299.32,299.32,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-559.22,-0.10965,-0.10965,0.0064274,0.0064274,0.013825,0.013825,399.53,148.58,148.58,6.2207,6.2207,8.9484,8.9484,0.64664,0.0,20.802,0.39708,0,-559.22,0.58753,399.53
746.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.37,349.37,299.32,299.32,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-580.99,-0.1377,-0.1377,0.0083821,0.0083821,0.017634,0.017634,415.07,178.85,178.85,7.7774,7.7774,11.348,11.348,0.64655,0.0,21.611,0.49452,0,-580.99,0.59951,415.07
747.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.36,349.36,299.32,299.32,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-607.59,-0.16992,-0.16992,0.01082,0.01082,0.022157,0.022157,434.09,215.22,215.22,9.7899,9.7899,14.565,14.565,0.64644,0.0,22.601,0.61156,0,-607.59,0.63916,434.09
747.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.35,349.35,299.32,299.32,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-639.18,-0.18905,-0.18905,0.012657,0.012657,0.025155,0.025155,456.6,235.82,235.82,11.278,11.278,16.828,16.828,0.64628,0.0,23.773,0.67738,0,-639.18,0.63939,456.6
748.0,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.34,349.34,299.32,299.32,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-672.09,-0.18682,-0.18682,0.013147,0.013147,0.025597,0.025597,480.06,233.94,233.94,11.759,11.759,17.255,17.255,0.64611,0.0,24.995,0.67034,0,-672.09,0.63855,480.06
748.5,0.0,0.0,0.0,0.0,1.005,298,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.33,349.33,299.32,299.32,298.0,298.0,298.0,298.0,298.0,298.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-703.65,-0.17496,-0.17496,0.012888,0.012888,0.024684,0.024684,502.57,221.29,221.29,11.643,11.643,16.672,16.672,0.64594,0.0,26.167,0.62845,0,-703.65,0.65444,502.57
