speed_actual,speed_target,soc,ice_torque,nox,co,fuel,ice_speed_rpm,em2_torque_nm,brake_perc
39.445477,38.798,0.6904627,0.8829873,1.6761345e-05,0.027515192,3.0,900.0,-28.352996826171875,0.14712509512901306
39.150776,38.478,0.6905322,0.88373995,1.795073e-05,0.027506664,3.0,900.0,-27.197784423828125,0.14653289318084717
38.805347,38.007,0.69062454,0.8844742,1.9140116e-05,0.027498167,3.0,900.0,-34.656097412109375,0.14789286255836487
38.31202,37.53,0.6907226,0.8851351,2.0369482e-05,0.027489722,3.0,900.0,-69.30642700195312,0.15558740496635437
37.778942,37.219,0.6908002,0.88588774,2.1578857e-05,0.027481329,3.0,900.0,-66.21478271484375,0.15420082211494446
37.42525,37.057,0.6908469,0.886622,2.2758248e-05,0.027472988,3.0,900.0,-7.87188720703125,0.13986250758171082
37.302944,36.894,0.6908581,0.88731956,2.395763e-05,0.027464692,3.0,900.0,41.762542724609375,0.12805989384651184
37.23226,36.68,0.69082576,0.8879804,2.5157009e-05,0.027456455,3.0,900.0,30.922943115234375,0.1303306221961975
37.055283,36.366,0.69075155,0.8887147,2.6346395e-05,0.027448257,3.0,900.0,-7.077728271484375,0.138900488615036
36.704258,36.009,0.69065887,0.8893755,2.7545775e-05,0.027440118,3.0,900.0,-44.36102294921875,0.14729246497154236
36.265858,35.673,0.6905807,0.89007306,2.8735161e-05,0.027432023,3.0,900.0,-46.889251708984375,0.14737769961357117
35.874454,35.365,0.6905378,0.8907339,2.9924548e-05,0.027423974,3.0,900.0,-20.243438720703125,0.1405431032180786
35.570793,35.043,0.69052017,0.8914131,3.1103937e-05,0.027415976,3.0,900.0,1.271148681640625,0.13501477241516113
35.28098,34.729,0.6905019,0.8920739,3.228333e-05,0.027408017,3.0,900.0,-4.323883056640625,0.13583886623382568
34.974037,34.43,0.6904761,0.89277154,3.3462722e-05,0.027400123,3.0,900.0,-11.496612548828125,0.13704246282577515
34.66587,33.968,0.6904486,0.89339566,3.4652105e-05,0.027392268,3.0,900.0,-10.043975830078125,0.13623175024986267
34.207912,33.126,0.6904068,0.89407486,3.5821504e-05,0.027384458,3.0,900.0,-52.808319091796875,0.14565831422805786
33.330273,31.813,0.6903329,0.8947357,3.69909e-05,0.02737669,3.0,900.0,-161.61474609375,0.17085638642311096
31.886631,29.948,0.69023514,0.8953598,3.81503e-05,0.027368978,3.0,900.0,-288.01080322265625,0.20066183805465698
29.78066,27.739,0.69015557,0.8960023,3.9339684e-05,0.02736131,3.0,900.0,-410.58258056640625,0.2295113503932953
27.173822,25.258,0.69019705,0.89658976,4.0479095e-05,0.027353693,3.0,900.0,-421.0,0.23514008522033691
24.394356,22.695,0.69032323,0.89726895,4.1628504e-05,0.027346121,3.0,900.0,-421.0,0.22376221418380737
21.907455,20.2,0.6904526,0.89785635,4.281789e-05,0.027338594,3.0,900.0,-371.2035217285156,0.20477497577667236
19.634644,17.932,0.69053835,0.8984805,4.393731e-05,0.027331105,3.0,900.0,-380.5664367675781,0.20196643471717834
17.457796,16.08,0.6906417,0.8991046,4.5096713e-05,0.027323674,3.0,900.0,-384.5915832519531,0.1982201337814331
15.541558,14.64,0.6908214,0.89971036,4.6236124e-05,0.027316276,3.0,900.0,-292.01776123046875,0.1698673665523529
14.209534,13.409,0.691074,0.9002978,4.740552e-05,0.027308943,3.0,900.0,-145.29953002929688,0.12934720516204834
13.26547,12.202,0.69125956,0.9008852,4.8534937e-05,0.027301632,3.0,900.0,-112.78106689453125,0.11881056427955627
12.074627,10.869,0.69131124,0.9014726,4.9654358e-05,0.027294368,3.0,900.0,-196.59603881835938,0.13787120580673218
10.531856,9.4186,0.69130427,0.9020784,5.0823754e-05,0.027287161,3.0,900.0,-242.24131774902344,0.14781641960144043
8.906922,7.8545,0.6912979,0.90266585,5.1943178e-05,0.027279992,3.0,900.0,-212.3291473388672,0.1390906572341919
7.321507,6.3275,0.6912941,0.9032349,5.30626e-05,0.027272869,3.0,900.0,-190.90211486816406,0.1348622739315033
5.8840857,5.0192,0.69129395,0.9037856,5.420201e-05,0.027265783,3.0,900.0,-166.38162231445312,0.1349090039730072
4.8089585,3.972,0.6912966,0.904373,5.5321434e-05,0.02725874,3.0,900.0,-108.42950439453125,0.13409262895584106
4.06303,3.0963,0.6912864,0.90492374,5.643086e-05,0.027251752,3.0,900.0,-78.98077392578125,0.14772287011146545
3.333602,2.2677,0.6912598,0.90545607,5.755028e-05,0.027244793,3.0,900.0,-106.5743408203125,0.18207719922065735
2.5626287,1.3384,0.69123113,0.9060251,5.865971e-05,0.027237877,3.0,900.0,-116.42742919921875,0.22332581877708435
1.6526585,0.49871,0.691193,0.90659416,5.977913e-05,0.027231015,3.0,900.0,-140.17404174804688,0.2935918867588043
1.0798686,0.032909,0.6912074,0.9071082,6.0888557e-05,0.027224198,3.0,900.0,-63.00701904296875,0.365744411945343
1.0287646,0.0007683,0.6912824,0.9076405,6.1978e-05,0.027217388,3.0,900.0,10.355316162109375,0.4159404933452606
1.2203517,0.00052413,0.69139165,0.90820956,6.309742e-05,0.027210653,3.0,900.0,20.942626953125,0.4189143776893616
1.0168642,0.00035677,0.69143075,0.9086869,6.4186854e-05,0.027203947,3.0,900.0,-70.638916015625,0.43444377183914185
1.1119146,0.00024284,0.6915235,0.9092559,6.52663e-05,0.027197294,3.0,900.0,26.585205078125,0.418078750371933
1.0833745,0.00016529,0.6915709,0.9097332,6.636573e-05,0.02719067,3.0,900.0,-19.109619140625,0.4257946312427521
1.0713322,0.0001125,0.6916039,0.9102655,6.746516e-05,0.027184084,3.0,900.0,-5.4371337890625,0.42352473735809326
1.0856091,7.66e-05,0.6916239,0.9107428,6.8504625e-05,0.027177552,3.0,900.0,0.34765625,0.42258593440055847
1.0789782,5.21e-05,0.6916223,0.91127515,6.961405e-05,0.02717104,3.0,900.0,-6.503021240234375,0.4237671494483948
1.0748174,3.55e-05,0.6916078,0.91175246,7.067351e-05,0.02716458,3.0,900.0,-3.318603515625,0.4232631325721741
1.07612,2.41e-05,0.6915836,0.9122297,7.1762945e-05,0.02715816,3.0,900.0,-1.32135009765625,0.42295563220977783
1.0735043,1.64e-05,0.6915497,0.912707,7.28224e-05,0.027151782,3.0,900.0,-1.948822021484375,0.4230891466140747
1.0707744,1.12e-05,0.69150925,0.91320264,7.386186e-05,0.027145434,3.0,900.0,-0.69647216796875,0.422906756401062
1.0698494,7.61e-06,0.69146425,0.9136799,7.4931304e-05,0.027139125,3.0,900.0,0.6099853515625,0.42271628975868225
1.0684359,5.18e-06,0.69141555,0.9141755,7.5990756e-05,0.02713286,3.0,900.0,1.048248291015625,0.42267078161239624
1.0667418,3.53e-06,0.69136524,0.9146528,7.7060206e-05,0.027126633,3.0,900.0,1.72076416015625,0.42258694767951965
1.0654426,2.4e-06,0.691315,0.91509336,7.809967e-05,0.027120436,3.0,900.0,2.52752685546875,0.4224795997142792
1.0640084,1.63e-06,0.6912662,0.9155523,7.9149126e-05,0.027114289,3.0,900.0,3.14398193359375,0.42240220308303833
1.0623072,1.11e-06,0.6912204,0.91599286,8.017859e-05,0.027108174,3.0,900.0,3.826507568359375,0.4223146438598633
1.0605301,7.57e-07,0.69117886,0.9164701,8.125804e-05,0.027102096,3.0,900.0,4.6383056640625,0.4222041666507721
1.0586315,5.15e-07,0.6911423,0.91689235,8.2257524e-05,0.027096055,3.0,900.0,5.489227294921875,0.42208895087242126
1.0565944,3.51e-07,0.6911114,0.9172962,8.330698e-05,0.027090045,3.0,900.0,6.399169921875,0.42196062207221985
1.0544499,2.39e-07,0.6910865,0.9177551,8.432646e-05,0.027084084,3.0,900.0,7.377716064453125,0.4218195378780365
1.0522742,1.62e-07,0.69106746,0.91819566,8.5355925e-05,0.02707814,3.0,900.0,8.41156005859375,0.42167186737060547
1.0500501,1.11e-07,0.691054,0.91861784,8.6375396e-05,0.027072242,3.0,900.0,9.462371826171875,0.42152008414268494
1.0478121,7.53e-08,0.69104594,0.9190401,8.738488e-05,0.027066387,3.0,900.0,10.538330078125,0.42136287689208984
