speed_actual,speed_target,soc,ice_torque,nox,co,fuel,ice_speed_rpm,em2_torque_nm,brake_perc
17.601439,16.627,0.6951506,0.7982891,-5.8649715e-05,0.028116288,3.0,900.0,-86.03744506835938,0.018309444189071655
16.766592,15.742,0.6950203,0.80029,-5.8689693e-05,0.028110143,3.0,900.0,-157.70458984375,0.03645026683807373
15.664987,14.658,0.694905,0.80223584,-5.8609734e-05,0.028103512,3.0,900.0,-178.27395629882812,0.045185089111328125
14.417047,13.588,0.69483197,0.8040715,-5.8489797e-05,0.028096432,3.0,900.0,-173.1276397705078,0.049562305212020874
13.380154,12.768,0.6948474,0.8058154,-5.824992e-05,0.02808895,3.0,900.0,-104.12826538085938,0.04038822650909424
12.896985,12.281,0.69494456,0.8075226,-5.7970065e-05,0.028081087,3.0,900.0,-18.1461181640625,0.026570171117782593
12.699585,12.109,0.6950294,0.8092298,-5.761025e-05,0.028072895,3.0,900.0,-19.706787109375,0.02955496311187744
12.643797,12.041,0.6951018,0.81082684,-5.7210458e-05,0.028064406,3.0,900.0,-9.4798583984375,0.02836841344833374
12.562618,12.014,0.69514924,0.81235045,-5.6730703e-05,0.028055618,3.0,900.0,-14.3746337890625,0.02978748083114624
12.527818,12.005,0.6951914,0.81387407,-5.6210974e-05,0.028046597,3.0,900.0,7.4710693359375,0.025362133979797363
12.530884,12.008,0.6952187,0.81536096,-5.5631273e-05,0.028037367,3.0,900.0,17.858489990234375,0.023248732089996338
12.540553,12.045,0.69522375,0.8168295,-5.501159e-05,0.028027944,3.0,900.0,17.867218017578125,0.023239552974700928
12.595811,12.138,0.69521546,0.81824297,-5.4331944e-05,0.028018326,3.0,900.0,28.80975341796875,0.020758718252182007
12.72484,12.266,0.6951985,0.8196381,-5.3632306e-05,0.028008567,3.0,900.0,43.779632568359375,0.017138749361038208
12.875686,12.438,0.6951642,0.8210148,-5.285271e-05,0.027998673,3.0,900.0,43.27886962890625,0.016550511121749878
13.064176,12.806,0.69511753,0.82235485,-5.20931e-05,0.027988644,3.0,900.0,51.460357666015625,0.013931423425674438
13.523934,13.518,0.695083,0.8236766,-5.1253533e-05,0.027978526,3.0,900.0,120.11834716796875,0.0
14.414054,14.289,0.6950443,0.82496154,-5.0413968e-05,0.027968304,3.0,900.0,210.1898193359375,0.0
15.287414,14.797,0.6949498,0.82626486,-4.953442e-05,0.027958,3.0,900.0,164.74542236328125,0.0
15.648263,15.17,0.6948274,0.8275315,-4.8614897e-05,0.027947627,3.0,900.0,28.45819091796875,0.0067421793937683105
15.855451,15.49,0.694737,0.82877976,-4.765539e-05,0.027937204,3.0,900.0,32.6669921875,0.004092127084732056
16.177963,15.76,0.6946891,0.83000964,-4.6735866e-05,0.027926736,3.0,900.0,74.29684448242188,0.0
16.463991,15.984,0.6946754,0.83125794,-4.5756373e-05,0.027916228,3.0,900.0,54.48443603515625,0.0
16.649809,16.235,0.6946809,0.83246946,-4.475689e-05,0.027905693,3.0,900.0,31.170196533203125,0.000578463077545166
16.900524,16.574,0.6946945,0.8336626,-4.3757405e-05,0.027895134,3.0,900.0,55.01422119140625,0.0
17.295637,16.959,0.69471574,0.83485585,-4.269795e-05,0.02788456,3.0,900.0,86.6434326171875,0.0
17.710815,17.331,0.69474113,0.836049,-4.1658488e-05,0.02787398,3.0,900.0,82.3433837890625,0.0
